,고객이름,방문매장,최근방문날짜,방문횟수
32890,98253438,GS25강남태강점,2019-04-21,17
32891,98253438,GS25강남시티힐점,2019-05-21,19
32892,49181370,GS25강남시티힐점,2019-09-14,10
32893,49181370,GS25S강남역2호점,2020-05-21,4
32894,49181370,GS25S9신논현역점,2018-09-12,5
32895,49181370,GS25강남엘지점,2018-03-18,5
32896,49181370,GS25강남메트로점,2020-05-21,6
32897,49181370,GS25강남청담점,2018-07-19,7
32898,49181370,GS25S9봉은사역점,2018-07-11,18
32899,49181370,GS25강남쉐르빌점,2019-03-12,10
32900,49181370,GS25개포경남점,2019-06-15,13
32901,49181370,GS25S강남역1호점,2018-01-21,7
32902,49181370,GS25S9언주역점,2020-07-20,14
32903,49181370,GS25S강남역2호점,2018-05-20,19
32904,49181370,GS25강남시티힐점,2019-04-16,8
32905,49181370,GS25강남태양점,2018-09-19,15
32906,91121051,GS25S강남역2호점,2019-06-15,11
32907,91121051,GS25강남상록회관점,2019-05-10,4
32908,91121051,GS25강남N타워점,2018-08-14,9
32909,91121051,GS25S강남구청역점,2019-07-18,17
32910,91121051,GS25강남세곡점,2019-08-18,17
32911,78897682,GS25강남동원점,2018-09-19,7
32912,78897682,GS25강남청담점,2020-03-16,14
32913,78897682,GS25강남LH점,2020-06-15,4
32914,78897682,GS25강남영동점,2019-09-17,10
32915,78897682,GS25S9봉은사역점,2018-08-16,6
32916,78897682,GS25강남아트점,2018-08-14,14
32917,78897682,GS25강남쌍용점,2018-01-14,11
32918,78897682,GS25S강남구청역점,2020-02-11,1
32919,78897682,GS25강남아트점,2020-05-12,17
32920,19360295,GS25S강남역2호점,2020-07-13,8
32921,19360295,GS25강남청담점,2018-01-21,9
32922,19360295,GS25강남YBM점,2019-06-14,12
32923,19360295,GS25강남드림하이점,2018-09-19,18
32924,19360295,GS25S강남역1호점,2018-04-19,9
32925,19360295,GS25강남태양점,2019-01-16,19
32926,24586508,GS25강남상록회관점,2019-05-14,7
32927,24586508,GS25강남YBM점,2018-07-17,20
32928,24586508,GS25강남동원점,2018-07-13,11
32929,24586508,GS25S강남구청역점,2018-04-11,2
32930,24586508,GS25S강남구청역점,2020-03-10,13
32931,24586508,GS25강남아트점,2019-08-14,12
32932,24586508,GS25S강남역2호점,2018-08-11,5
32933,24586508,GS25강남시티힐점,2018-01-16,19
32934,24586508,GS25강남나누리점,2020-08-14,12
32935,24586508,GS25강남사랑점,2018-08-11,12
32936,24586508,GS25강남쌍용점,2020-07-11,20
32937,24586508,GS25S강남역3호점,2018-01-14,16
32938,24586508,GS25강남사랑점,2019-04-19,18
32939,24586508,GS25강남동원점,2019-04-20,14
32940,49245635,GS25S9언주역점,2020-03-20,14
32941,49245635,GS25R서울강남4점,2020-04-12,5
32942,49245635,GS25S강남역1호점,2019-08-14,8
32943,49245635,GS25강남역삼점,2019-03-15,16
32944,49245635,GS25강남개포점,2020-04-13,17
32945,49245635,GS25강남로데오점,2020-03-12,8
32946,59644177,GS25강남개포점,2018-07-11,9
32947,59644177,GS25강남에이스타워점,2018-04-13,16
32948,59644177,GS25S강남역2호점,2019-03-14,8
32949,59644177,GS25강남쌍용점,2018-09-21,14
32950,59644177,GS25강남사랑점,2019-06-10,11
32951,59644177,GS25S강남역3호점,2019-09-18,11
32952,59644177,GS25강남세곡점,2019-01-11,17
32953,59644177,GS25강남갤러리점,2019-09-14,13
32954,59644177,GS25강남태강점,2019-04-11,12
32955,59644177,GS25강남은성점,2019-09-16,18
32956,59644177,GS25강남역삼점,2019-06-14,13
32957,59644177,GS25S강남역1호점,2018-07-12,13
32958,59644177,GS25S강남역3호점,2018-02-13,9
32959,59644177,GS25강남유블레스점,2019-01-13,10
32960,59644177,GS25S강남역1호점,2018-08-10,12
32961,26528380,GS25강남에이스타워점,2020-09-20,18
32962,26528380,GS25강남영동점,2019-07-12,12
32963,26528380,GS25S강남역1호점,2018-07-18,13
32964,26528380,GS25강남유블레스점,2019-02-19,1
32965,2238162,GS25S강남역1호점,2019-03-19,18
32966,2238162,GS25강남영동점,2018-09-21,3
32967,2238162,GS25S9언주역점,2019-01-20,6
32968,96179335,GS25R선릉7점,2018-06-13,8
32969,96179335,GS25강남타운점,2018-02-19,4
32970,96179335,GS25강남로데오점,2018-04-18,1
32971,96179335,GS25S강남역1호점,2019-08-19,1
32972,96179335,GS25S강남역2호점,2020-02-14,15
32973,96179335,GS25S강남역3호점,2019-04-18,19
32974,96179335,GS25강남엘지점,2019-03-12,1
32975,96179335,GS25강남리츠칼튼점,2019-09-16,20
32976,96179335,GS25강남영동점,2019-06-21,6
32977,96179335,GS25R서울강남4점,2019-08-14,10
32978,96179335,GS25강남갤러리점,2018-04-10,13
32979,96179335,GS25강남로데오점,2018-07-18,14
32980,96179335,GS25R서울강남4점,2018-07-10,17
32981,96179335,GS25강남한티점,2020-09-13,13
32982,96179335,GS25강남사랑점,2019-01-18,15
32983,21976030,GS25강남로데오점,2018-06-13,11
32984,21976030,GS25강남로데오점,2018-01-11,20
32985,21976030,GS25강남LH점,2019-01-14,1
32986,21976030,GS25강남쉐르빌점,2018-03-19,8
32987,21976030,GS25강남세곡점,2018-05-14,7
32988,21976030,GS25강남메트로점,2018-04-15,15
32989,21976030,GS25강남대치점,2018-01-10,2
32990,21976030,GS25강남은성점,2019-05-12,18
32991,21976030,GS25S강남구청역점,2018-04-21,6
32992,21976030,GS25강남에이스타워점,2019-02-11,14
32993,21976030,GS25강남엘지점,2020-08-10,13
32994,21976030,GS25강남에이스타워점,2018-04-11,2
32995,21976030,GS25S9봉은사역점,2019-06-18,17
32996,21976030,GS25강남태양점,2018-02-21,15
32997,14907745,GS25S강남역1호점,2019-03-12,6
32998,14907745,GS25강남타운점,2020-09-12,5
32999,14907745,GS25강남쌍용점,2019-09-19,9
33000,14907745,GS25개나리SK점,2018-08-16,19
33001,83922594,GS25강남은성점,2019-08-14,20
33002,83922594,GS25S9언주역점,2020-08-20,11
33003,83922594,GS25강남태강점,2019-01-11,7
33004,83922594,GS25S9봉은사역점,2019-01-16,1
33005,83922594,GS25강남에이스타워점,2018-05-11,19
33006,83922594,GS25강남본점,2020-07-14,10
33007,83922594,GS25S9언주역점,2020-06-14,14
33008,83922594,GS25강남신사점,2018-05-10,7
33009,83922594,GS25S9삼성중앙역점,2018-04-12,19
33010,83922594,GS25강남영동점,2018-05-10,19
33011,83922594,GS25강남쥬비스점,2019-08-19,3
33012,83922594,GS25강남은성점,2020-07-10,12
33013,53767817,GS25S강남역1호점,2019-08-17,11
33014,53767817,GS25강남로데오점,2019-02-15,17
33015,53767817,GS25강남LH점,2018-06-20,16
33016,53767817,GS25S강남역2호점,2019-01-11,16
33017,53767817,GS25S9삼성중앙역점,2018-06-20,19
33018,53767817,GS25강남엘지점,2018-06-16,11
33019,53767817,GS25강남동원점,2019-03-14,8
33020,53767817,GS25강남로데오점,2020-08-19,17
33021,53767817,GS25S강남역1호점,2018-02-14,1
33022,53767817,GS25강남은성점,2020-02-12,14
33023,53767817,GS25강남갤러리점,2019-02-14,16
33024,53767817,GS25강남유블레스점,2019-02-19,19
33025,53767817,GS25강남세곡점,2019-08-13,19
33026,53767817,GS25강남신사점,2019-06-15,17
33027,53767817,GS25강남청담점,2019-06-18,2
33028,60066313,GS25개나리SK점,2020-05-17,3
33029,60066313,GS25S강남구청역점,2018-01-11,11
33030,60066313,GS25강남나누리점,2019-09-16,12
33031,60066313,GS25S강남역3호점,2020-02-18,2
33032,37203781,GS25강남역삼점,2018-03-20,9
33033,37203781,GS25강남사랑점,2020-09-15,10
33034,37203781,GS25S9언주역점,2020-06-15,2
33035,37203781,GS25강남청담점,2018-06-21,12
33036,37203781,GS25S강남역1호점,2019-05-20,8
33037,37203781,GS25강남영동점,2018-03-14,18
33038,38496935,GS25강남한티점,2019-05-15,6
33039,38496935,GS25강남동원점,2018-06-14,1
33040,38496935,GS25S9언주역점,2018-08-16,13
33041,38496935,GS25개나리SK점,2020-09-19,12
33042,38496935,GS25S강남역3호점,2020-09-17,1
33043,38496935,GS25강남개포점,2018-09-18,5
33044,38496935,GS25강남쉐르빌점,2019-09-17,2
33045,38496935,GS25강남에이스타워점,2019-08-10,2
33046,87697844,GS25강남쌍용점,2019-09-13,9
33047,87697844,GS25강남태양점,2020-02-19,18
33048,38971371,GS25강남에이스타워점,2019-09-21,17
33049,38971371,GS25강남한티점,2020-01-16,14
33050,38971371,GS25S9언주역점,2020-03-20,1
33051,38971371,GS25강남신사점,2019-04-10,2
33052,38971371,GS25개포경남점,2020-07-16,3
33053,38971371,GS25강남동원점,2020-09-13,10
33054,38971371,GS25강남로데오점,2019-05-14,7
33055,38971371,GS25강남한티점,2020-01-11,19
33056,38971371,GS25강남드림하이점,2019-01-20,20
33057,51044798,GS25강남청담점,2019-01-10,13
33058,51044798,GS25강남아트점,2019-03-21,2
33059,51044798,GS25강남갤러리점,2019-01-12,1
33060,51044798,GS25강남태양점,2019-03-12,13
33061,51044798,GS25강남동원점,2018-05-18,7
33062,51044798,GS25S9언주역점,2019-01-10,19
33063,51044798,GS25S강남역2호점,2018-08-11,2
33064,51044798,GS25강남쌍용점,2018-02-19,1
33065,51044798,GS25개포경남점,2019-06-12,15
33066,51044798,GS25강남타운점,2018-03-13,7
33067,51044798,GS25강남사랑점,2018-06-20,5
33068,51044798,GS25S강남역1호점,2019-09-15,9
33069,51044798,GS25강남개포점,2018-05-16,14
33070,51044798,GS25강남사랑점,2019-09-15,12
33071,51733219,GS25강남갤러리점,2019-09-10,5
33072,51733219,GS25개나리SK점,2020-02-16,17
33073,51733219,GS25S9삼성중앙역점,2019-09-20,15
33074,51733219,GS25R선릉7점,2020-08-16,5
33075,51733219,GS25강남태강점,2020-02-12,15
33076,51733219,GS25S9언주역점,2020-07-21,20
33077,51733219,GS25강남시티힐점,2019-02-21,12
33078,78278340,GS25강남사랑점,2018-06-13,3
33079,78278340,GS25강남대치점,2018-01-16,2
33080,78278340,GS25강남에이스타워점,2020-08-19,13
33081,78278340,GS25강남태양점,2018-01-12,4
33082,78278340,GS25S9봉은사역점,2018-08-18,3
33083,78278340,GS25강남쌍용점,2019-08-11,2
33084,8096625,GS25S강남구청역점,2020-04-20,6
33085,8096625,GS25강남시티힐점,2020-08-15,16
33086,8096625,GS25강남에이스타워점,2020-04-17,13
33087,8096625,GS25S9신논현역점,2018-07-15,4
33088,30173994,GS25S9삼성중앙역점,2020-02-21,9
33089,30173994,GS25강남역삼점,2019-05-21,14
33090,30173994,GS25강남아트점,2020-03-17,13
33091,30173994,GS25강남개포점,2019-05-16,1
33092,30173994,GS25강남한티점,2018-09-11,16
33093,30173994,GS25강남본점,2018-09-11,9
33094,12411420,GS25S강남역2호점,2019-06-10,2
33095,12411420,GS25S9언주역점,2019-09-11,1
33096,12411420,GS25강남동원점,2020-08-20,16
33097,12411420,GS25강남청담점,2020-07-13,14
33098,12411420,GS25S강남역2호점,2020-05-16,5
33099,12411420,GS25S강남역2호점,2020-04-17,16
33100,12411420,GS25S9삼성중앙역점,2018-03-13,5
33101,12411420,GS25S강남역2호점,2018-08-15,16
33102,12411420,GS25강남태강점,2020-09-11,15
33103,12411420,GS25강남은성점,2020-06-15,5
33104,12411420,GS25S9언주역점,2019-08-14,15
33105,12411420,GS25강남쉐르빌점,2019-09-19,4
33106,12411420,GS25강남대치점,2018-09-14,7
33107,12411420,GS25강남상록회관점,2019-01-15,7
33108,12411420,GS25S강남역3호점,2020-05-13,9
33109,42469957,GS25S9삼성중앙역점,2019-06-13,15
33110,42469957,GS25강남로데오점,2018-04-17,15
33111,42469957,GS25강남사랑점,2019-02-15,9
33112,42469957,GS25강남한티점,2020-08-10,10
33113,42469957,GS25강남영동점,2019-03-17,18
33114,42469957,GS25강남태강점,2018-08-18,19
33115,42469957,GS25S강남구청역점,2019-01-21,11
33116,42469957,GS25강남갤러리점,2019-04-15,15
33117,42469957,GS25강남태양점,2018-07-12,16
33118,42469957,GS25S강남구청역점,2020-06-14,13
33119,42469957,GS25강남로데오점,2020-01-17,16
33120,42469957,GS25S강남구청역점,2020-07-17,18
33121,42469957,GS25강남동원점,2018-07-20,14
33122,16253363,GS25강남쉐르빌점,2018-05-12,9
33123,16253363,GS25S강남역2호점,2020-08-20,16
33124,70889559,GS25S강남역2호점,2020-07-16,12
33125,70889559,GS25강남상록회관점,2020-03-10,15
33126,70889559,GS25강남상록회관점,2018-08-11,8
33127,70889559,GS25강남개포점,2019-05-13,6
33128,70889559,GS25강남태양점,2018-04-17,12
33129,70889559,GS25S강남역1호점,2018-05-15,18
33130,70889559,GS25S강남역3호점,2018-06-17,2
33131,70889559,GS25강남에이스타워점,2020-09-20,20
33132,70889559,GS25강남개포점,2019-03-10,5
33133,70889559,GS25S강남구청역점,2020-04-14,2
33134,70889559,GS25강남쉐르빌점,2020-06-18,2
33135,61355644,GS25강남갤러리점,2020-04-10,5
33136,61355644,GS25강남본점,2020-09-18,2
33137,61355644,GS25강남아트점,2020-07-20,17
33138,61355644,GS25강남상록회관점,2020-06-19,12
33139,61355644,GS25R선릉7점,2018-02-14,1
33140,61355644,GS25개포경남점,2018-05-11,17
33141,61355644,GS25강남아트점,2018-09-20,15
33142,61355644,GS25강남아트점,2019-05-12,13
33143,17901034,GS25강남쥬비스점,2020-09-11,9
33144,17901034,GS25강남쥬비스점,2020-07-20,20
33145,17901034,GS25강남신사점,2019-08-10,2
33146,17901034,GS25강남타운점,2018-02-19,15
33147,17901034,GS25강남세곡점,2018-08-19,4
33148,17901034,GS25S강남역3호점,2020-08-21,19
33149,17901034,GS25강남시티힐점,2018-07-20,10
33150,82522273,GS25강남은성점,2018-06-19,11
33151,82522273,GS25강남영동점,2019-04-12,17
33152,82522273,GS25강남로데오점,2018-03-16,3
33153,49320559,GS25강남메트로점,2019-05-16,13
33154,49320559,GS25강남시티힐점,2018-08-15,3
33155,33761692,GS25강남동원점,2018-03-20,2
33156,33761692,GS25강남동원점,2019-09-13,12
33157,33761692,GS25강남태양점,2018-08-18,14
33158,33761692,GS25강남드림하이점,2020-02-21,7
33159,33761692,GS25R서울강남4점,2018-02-18,19
33160,33761692,GS25강남타운점,2018-06-14,10
33161,33761692,GS25강남아트점,2019-05-20,17
33162,33761692,GS25S9봉은사역점,2020-07-20,3
33163,33761692,GS25강남본점,2019-04-11,11
33164,33761692,GS25강남쉐르빌점,2018-03-17,7
33165,33761692,GS25강남LH점,2019-09-15,15
33166,33761692,GS25강남갤러리점,2019-04-13,2
33167,33761692,GS25강남쌍용점,2020-06-19,1
33168,33761692,GS25강남나누리점,2020-01-17,15
33169,62521101,GS25강남본점,2020-09-12,12
33170,62521101,GS25S강남역3호점,2019-05-17,20
33171,62521101,GS25강남YBM점,2020-01-14,4
33172,62521101,GS25강남아트점,2018-02-12,14
33173,62521101,GS25S9신논현역점,2018-02-21,8
33174,62521101,GS25강남태강점,2018-04-12,14
33175,62521101,GS25강남대치점,2020-04-17,9
33176,62521101,GS25강남아트점,2020-04-21,10
33177,62521101,GS25강남세곡점,2019-08-10,2
33178,62521101,GS25S9신논현역점,2018-07-15,2
33179,62521101,GS25강남아트점,2018-08-21,16
33180,41910064,GS25강남신사점,2020-02-14,11
33181,41910064,GS25강남에이스타워점,2018-02-16,13
33182,41910064,GS25강남엘지점,2019-06-11,1
33183,41910064,GS25강남유블레스점,2020-05-17,4
33184,41910064,GS25강남동원점,2020-08-19,11
33185,41910064,GS25S9언주역점,2020-02-14,18
33186,41910064,GS25S강남역1호점,2019-07-21,9
33187,41910064,GS25강남타운점,2018-08-11,14
33188,41910064,GS25강남은성점,2020-03-17,8
33189,41910064,GS25강남신사점,2018-02-15,8
33190,41910064,GS25강남LH점,2020-01-12,8
33191,41910064,GS25S강남역1호점,2018-03-19,19
33192,85881413,GS25강남N타워점,2018-06-14,20
33193,85881413,GS25강남청담점,2019-04-20,4
33194,85881413,GS25R서울강남4점,2020-02-20,7
33195,85881413,GS25강남본점,2020-07-17,8
33196,85881413,GS25강남유블레스점,2020-01-13,19
33197,85881413,GS25강남나누리점,2018-01-16,19
33198,85881413,GS25강남개포점,2020-04-13,14
33199,83918003,GS25강남나누리점,2018-08-14,14
33200,83918003,GS25강남한티점,2019-07-16,2
33201,83918003,GS25강남엘지점,2019-08-21,5
33202,83918003,GS25강남드림하이점,2018-04-20,4
33203,83918003,GS25강남에이스타워점,2019-08-17,14
33204,83918003,GS25강남드림하이점,2018-05-10,13
33205,83918003,GS25강남아트점,2020-02-16,10
33206,83918003,GS25강남청담점,2020-08-18,7
33207,83918003,GS25강남쥬비스점,2020-03-19,6
33208,56940121,GS25강남로데오점,2019-04-19,7
33209,56940121,GS25강남YBM점,2018-03-13,7
33210,56940121,GS25강남한티점,2020-05-13,9
33211,56940121,GS25S9삼성중앙역점,2020-05-17,18
33212,56940121,GS25강남은성점,2018-06-10,13
33213,56940121,GS25강남개포점,2020-01-17,10
33214,56940121,GS25강남은성점,2018-07-18,1
33215,56940121,GS25강남유블레스점,2020-05-12,14
33216,56940121,GS25강남사랑점,2020-09-21,6
33217,18207089,GS25S9언주역점,2019-07-11,9
33218,18207089,GS25강남상록회관점,2020-09-11,2
33219,18207089,GS25강남나누리점,2018-02-18,15
33220,18207089,GS25강남청담점,2018-05-17,3
33221,73409500,GS25S강남구청역점,2018-03-21,18
33222,73409500,GS25S강남구청역점,2019-08-10,9
33223,73409500,GS25강남메트로점,2018-06-12,14
33224,73409500,GS25강남메트로점,2020-07-19,10
33225,73409500,GS25개포경남점,2019-07-17,8
33226,73409500,GS25강남리츠칼튼점,2019-01-13,19
33227,73409500,GS25강남은성점,2018-02-18,17
33228,73409500,GS25강남신사점,2018-09-16,17
33229,73409500,GS25강남나누리점,2019-05-12,5
33230,73409500,GS25강남타운점,2018-09-17,7
33231,73409500,GS25R서울강남4점,2019-05-21,4
33232,73409500,GS25강남본점,2019-01-10,14
33233,73409500,GS25S9삼성중앙역점,2020-04-14,2
33234,23770322,GS25강남태강점,2019-09-13,7
33235,23770322,GS25S강남역3호점,2018-02-19,4
33236,23770322,GS25강남태강점,2019-05-15,17
33237,23770322,GS25강남동원점,2018-09-17,18
33238,23770322,GS25강남영동점,2020-05-13,6
33239,23770322,GS25강남대치점,2019-07-19,5
33240,23770322,GS25강남로데오점,2018-01-11,18
33241,23770322,GS25강남태강점,2019-09-18,1
33242,23770322,GS25S9봉은사역점,2019-09-21,1
33243,23770322,GS25S9봉은사역점,2018-08-18,1
33244,23770322,GS25강남상록회관점,2019-08-17,5
33245,23770322,GS25S강남구청역점,2018-09-15,19
33246,23770322,GS25강남쌍용점,2018-01-11,13
33247,23770322,GS25강남YBM점,2018-07-19,14
33248,23770322,GS25S강남역3호점,2020-09-20,19
33249,58947664,GS25강남개포점,2020-02-14,1
33250,58947664,GS25S강남역1호점,2020-04-18,9
33251,58947664,GS25강남은성점,2018-05-14,10
33252,58947664,GS25강남로데오점,2018-05-17,2
33253,58947664,GS25S강남역2호점,2018-07-18,20
33254,58947664,GS25강남태양점,2019-02-16,20
33255,58947664,GS25S강남역2호점,2019-01-20,4
33256,58947664,GS25강남YBM점,2019-09-12,11
33257,97193466,GS25S강남역3호점,2020-06-13,20
33258,97193466,GS25강남N타워점,2018-03-17,2
33259,97193466,GS25강남갤러리점,2018-04-16,12
33260,97193466,GS25R선릉7점,2018-03-10,7
33261,97193466,GS25강남엘지점,2018-08-10,16
33262,97193466,GS25S9삼성중앙역점,2019-04-16,1
33263,97193466,GS25강남타운점,2020-08-21,12
33264,97193466,GS25강남동원점,2018-09-17,17
33265,97193466,GS25강남본점,2018-01-16,7
33266,97193466,GS25강남대치점,2020-03-18,8
33267,97193466,GS25강남로데오점,2018-06-14,18
33268,97193466,GS25강남청담점,2020-05-21,20
33269,97193466,GS25강남아트점,2018-05-10,15
33270,97193466,GS25S강남역3호점,2018-04-16,2
33271,23776378,GS25강남쥬비스점,2019-02-18,4
33272,23776378,GS25강남영동점,2019-05-13,8
33273,23776378,GS25강남영동점,2018-05-19,20
33274,23776378,GS25S강남역3호점,2019-07-12,9
33275,23776378,GS25강남YBM점,2018-01-10,6
33276,23776378,GS25강남동원점,2019-05-19,12
33277,23776378,GS25S강남역3호점,2018-06-11,8
33278,23776378,GS25강남리츠칼튼점,2018-06-15,20
33279,84204250,GS25S9언주역점,2018-07-14,8
33280,84204250,GS25S강남역1호점,2020-07-19,9
33281,84204250,GS25강남쥬비스점,2020-08-13,12
33282,84204250,GS25강남로데오점,2018-03-12,16
33283,84204250,GS25강남영동점,2018-08-16,11
33284,84204250,GS25S9삼성중앙역점,2020-06-17,7
33285,84204250,GS25개나리SK점,2018-02-19,13
33286,84204250,GS25S강남역2호점,2018-09-15,9
33287,84906307,GS25강남시티힐점,2018-02-11,3
33288,84906307,GS25강남역삼점,2019-09-21,8
33289,84906307,GS25강남LH점,2019-09-21,18
33290,17486699,GS25강남동원점,2019-07-15,9
33291,17486699,GS25S9언주역점,2020-07-18,14
33292,17486699,GS25S강남역2호점,2020-05-13,10
33293,17486699,GS25S강남역2호점,2019-04-10,16
33294,17486699,GS25강남세곡점,2018-01-14,13
33295,17486699,GS25S강남구청역점,2020-05-20,4
33296,17486699,GS25개나리SK점,2018-07-20,20
33297,17486699,GS25강남아트점,2020-05-17,18
33298,17486699,GS25강남갤러리점,2020-06-14,1
33299,17486699,GS25R선릉7점,2020-07-10,12
33300,17486699,GS25S9삼성중앙역점,2020-09-15,14
33301,17486699,GS25강남사랑점,2019-05-19,7
33302,17486699,GS25강남타운점,2019-03-12,15
33303,17486699,GS25강남타운점,2019-06-10,12
33304,85322412,GS25강남시티힐점,2018-03-18,18
33305,85322412,GS25S강남역3호점,2019-05-18,2
33306,85322412,GS25강남대치점,2019-07-17,9
33307,85322412,GS25강남나누리점,2019-06-18,14
33308,85322412,GS25S강남역1호점,2018-04-10,2
33309,85322412,GS25강남세곡점,2018-08-10,12
33310,85322412,GS25S9언주역점,2019-04-11,6
33311,85322412,GS25강남갤러리점,2020-06-20,10
33312,85322412,GS25강남태양점,2019-04-14,14
33313,85322412,GS25강남한티점,2019-07-10,7
33314,85322412,GS25S강남구청역점,2019-06-19,5
33315,85322412,GS25강남세곡점,2020-09-13,13
33316,85322412,GS25S강남역3호점,2019-04-12,8
33317,85322412,GS25강남LH점,2019-03-14,6
33318,85322412,GS25강남세곡점,2020-02-19,11
33319,23959518,GS25강남타운점,2018-04-15,3
33320,79168875,GS25강남엘지점,2019-03-15,4
33321,84356888,GS25S9봉은사역점,2018-09-19,7
33322,84356888,GS25S강남역2호점,2019-03-10,8
33323,84356888,GS25R선릉7점,2020-03-14,16
33324,84356888,GS25강남리츠칼튼점,2020-09-16,4
33325,84356888,GS25강남사랑점,2019-09-12,10
33326,84356888,GS25강남신사점,2020-02-20,7
33327,84356888,GS25강남쉐르빌점,2018-07-15,4
33328,84356888,GS25강남쌍용점,2019-03-10,6
33329,84356888,GS25S강남역2호점,2020-01-17,6
33330,84356888,GS25S강남구청역점,2019-09-11,10
33331,84356888,GS25강남메트로점,2018-04-10,11
33332,87813654,GS25S강남역1호점,2018-01-10,3
33333,87813654,GS25강남사랑점,2020-08-11,2
33334,87813654,GS25강남시티힐점,2018-08-14,2
33335,24534513,GS25강남한티점,2020-06-16,17
33336,24534513,GS25강남은성점,2020-01-12,6
33337,24534513,GS25강남리츠칼튼점,2019-06-16,10
33338,24534513,GS25강남쉐르빌점,2020-06-12,13
33339,24534513,GS25강남대치점,2019-09-10,1
33340,24534513,GS25S강남역1호점,2019-02-12,20
33341,24534513,GS25강남YBM점,2018-05-14,9
33342,24534513,GS25S9언주역점,2019-01-21,6
33343,24534513,GS25강남시티힐점,2019-05-19,9
33344,24534513,GS25S강남구청역점,2019-04-14,14
33345,24534513,GS25S강남역1호점,2020-08-17,19
33346,24534513,GS25강남리츠칼튼점,2020-05-13,1
33347,40324210,GS25강남YBM점,2020-01-19,1
33348,40324210,GS25강남메트로점,2019-05-10,7
33349,40324210,GS25S강남역2호점,2020-03-14,19
33350,40324210,GS25S강남구청역점,2018-04-16,16
33351,63078293,GS25S9삼성중앙역점,2020-01-19,5
33352,63078293,GS25강남엘지점,2020-07-10,3
33353,63078293,GS25강남에이스타워점,2019-07-15,4
33354,63078293,GS25개포경남점,2020-02-19,5
33355,63078293,GS25S강남역1호점,2020-06-14,3
33356,63078293,GS25S강남역3호점,2019-04-17,20
33357,63078293,GS25강남개포점,2020-08-17,7
33358,63078293,GS25S9신논현역점,2020-02-21,7
33359,63078293,GS25강남태양점,2018-01-16,16
33360,63078293,GS25강남쉐르빌점,2020-08-21,12
33361,63078293,GS25S강남구청역점,2018-04-10,10
33362,63078293,GS25강남엘지점,2020-01-14,12
33363,63078293,GS25강남태강점,2019-07-13,16
33364,72461937,GS25강남세곡점,2018-02-16,13
33365,72461937,GS25강남에이스타워점,2019-06-21,9
33366,72461937,GS25S강남역1호점,2019-07-18,15
33367,72461937,GS25강남은성점,2019-01-18,11
33368,72461937,GS25강남나누리점,2020-08-17,14
33369,72461937,GS25개나리SK점,2020-09-12,2
33370,72461937,GS25강남동원점,2020-04-13,10
33371,72461937,GS25S강남역2호점,2019-07-17,12
33372,72461937,GS25강남메트로점,2018-01-18,4
33373,72461937,GS25S강남역1호점,2020-05-16,19
33374,72461937,GS25강남대치점,2019-02-14,11
33375,72461937,GS25S9언주역점,2018-03-16,15
33376,72461937,GS25강남메트로점,2020-09-13,13
33377,72461937,GS25강남메트로점,2019-05-19,10
33378,70822451,GS25강남청담점,2019-06-17,3
33379,70822451,GS25S강남구청역점,2019-05-21,19
33380,73869125,GS25강남태강점,2020-02-20,18
33381,73869125,GS25R서울강남4점,2018-09-12,8
33382,73869125,GS25R서울강남4점,2018-02-19,15
33383,73869125,GS25S강남역2호점,2020-04-21,4
33384,73869125,GS25강남상록회관점,2019-09-17,20
33385,73869125,GS25강남쌍용점,2019-09-19,12
33386,73869125,GS25강남상록회관점,2018-05-21,18
33387,10884356,GS25S강남역2호점,2020-06-14,8
33388,10884356,GS25강남로데오점,2018-08-12,1
33389,10884356,GS25S강남역1호점,2020-06-13,3
33390,10884356,GS25강남시티힐점,2019-03-15,12
33391,10884356,GS25강남로데오점,2019-05-20,18
33392,10884356,GS25S강남역3호점,2020-09-10,14
33393,10884356,GS25강남사랑점,2019-01-12,16
33394,10884356,GS25S9삼성중앙역점,2020-09-13,1
33395,46079055,GS25강남상록회관점,2018-04-11,20
33396,46079055,GS25강남시티힐점,2020-02-13,15
33397,46079055,GS25강남대치점,2020-03-14,16
33398,46079055,GS25강남메트로점,2020-03-16,18
33399,46079055,GS25강남대치점,2018-03-12,19
33400,46079055,GS25S강남역1호점,2019-04-21,13
33401,46079055,GS25강남로데오점,2018-02-10,3
33402,46079055,GS25강남N타워점,2019-08-18,19
33403,46079055,GS25강남LH점,2018-09-14,2
33404,46079055,GS25강남LH점,2019-09-19,1
33405,46079055,GS25강남쉐르빌점,2019-04-10,18
33406,46079055,GS25강남엘지점,2019-02-20,12
33407,46079055,GS25강남쌍용점,2019-08-15,7
33408,76669856,GS25강남쥬비스점,2020-05-20,2
33409,76669856,GS25강남아트점,2019-09-14,8
33410,76669856,GS25강남상록회관점,2020-06-15,8
33411,76669856,GS25강남영동점,2018-09-16,18
33412,76669856,GS25S강남역3호점,2020-08-13,3
33413,76669856,GS25강남태양점,2019-01-20,12
33414,76669856,GS25강남엘지점,2020-02-18,18
33415,76669856,GS25S강남역3호점,2019-05-10,11
33416,76669856,GS25강남로데오점,2019-08-16,20
33417,64163398,GS25S강남구청역점,2018-07-12,19
33418,64163398,GS25강남세곡점,2018-05-15,18
33419,64163398,GS25S9언주역점,2019-08-15,1
33420,64163398,GS25강남태강점,2020-05-18,12
