,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
5203,00005204,38438525,GS25강남메트로점,1,2018-02-17 04:18:49,2018-02-17 04:18:49,NULL,NULL,3,[8801094483005],[2],12000
5204,00005205,38438525,GS25S9언주역점,4,2018-06-16 05:40:39,2018-06-16 05:44:48,2018-06-16 05:44:48,2018-06-16 05:42:17,1,[8809003432328],[5],24000
5205,00005206,38438525,GS25강남태강점,1,2019-02-09 12:13:38,2019-02-09 12:13:38,NULL,NULL,1,"[8801382131014, 8809173200130, 8806002003900, 8801382128694]","[1, 2, 5, 3]",86000
5206,00005207,38438525,GS25강남LH점,4,2019-03-07 16:30:02,2019-03-07 16:34:17,2019-03-07 16:34:17,2019-03-07 16:31:37,2,"[8806002010670, 8801382134749, 8801056006297]","[4, 1, 5]",94000
5207,00005208,38438525,GS25S강남구청역점,1,2020-09-07 23:00:08,2020-09-07 23:00:08,NULL,NULL,2,"[8809423620015, 8801056006297, 8809003432328, 8801056013110]","[2, 1, 5, 4]",76000
5208,00005209,38438525,GS25R선릉7점,1,2018-03-06 23:34:56,2018-03-06 23:34:56,NULL,NULL,1,"[8801382131014, 8801382134749]","[2, 1]",57000
5209,00005210,38438525,GS25강남시티힐점,4,2020-08-03 06:13:11,2020-08-03 06:18:28,2020-08-03 06:18:28,2020-08-03 06:15:09,4,"[8801382127567, 8806002010670, 8809003432328, 8801753100892]","[1, 5, 2, 4]",83000
5210,00005211,38438525,GS25강남세곡점,3,2020-07-04 04:29:22,2020-07-04 04:43:19,NULL,2020-07-04 04:30:59,2,[8801094483005],[5],12000
5211,00005212,38438525,GS25S9봉은사역점,1,2019-02-06 18:11:47,2019-02-06 18:11:47,NULL,NULL,2,[8809191574688],[2],11000
5212,00005213,38438525,GS25강남시티힐점,1,2020-06-19 13:16:32,2020-06-19 13:16:32,NULL,NULL,2,"[8801094503000, 8809397830021, 8801056154011]","[4, 5, 1]",68000
5213,00005214,38438525,GS25강남리츠칼튼점,3,2019-09-17 18:46:20,2019-09-17 19:06:19,NULL,2019-09-17 18:47:40,1,"[8809023003379, 8801382134749, 8801056006297, 8802673003355]","[4, 2, 5, 3]",110000
5214,00005215,38438525,GS25개포경남점,3,2018-09-07 15:58:49,2018-09-07 16:19:51,NULL,2018-09-07 16:00:01,5,"[8809003432328, 8809397830021, 8809423620015]","[5, 1, 3]",63000
5215,00005216,38438525,GS25강남시티힐점,2,2020-03-10 02:06:19,2020-03-10 02:07:46,NULL,2020-03-10 02:07:46,1,"[8809423620046, 8806002003900, 8801056154011, 8801056024017]","[3, 4, 1, 2]",74000
5216,00005217,38438525,GS25강남쥬비스점,3,2018-01-08 20:57:46,2018-01-08 21:01:51,NULL,2018-01-08 20:59:50,1,"[8809023003379, 8809191574688, 8801056017606, 8801382127284, 8806001083750]","[2, 1, 3, 5, 4]",83000
5217,00005218,38438525,GS25개나리SK점,3,2020-06-02 13:56:27,2020-06-02 14:10:16,NULL,2020-06-02 13:58:26,3,"[8806002010670, 8809023003379, 8809382930231, 8809125060232, 8806002002894]","[2, 4, 3, 5, 1]",118000
5218,00005219,38438525,GS25강남갤러리점,3,2020-03-18 12:07:02,2020-03-18 12:21:14,NULL,2020-03-18 12:09:48,3,"[8801094483005, 8809191574688, 8801056154011, 8801056054984]","[4, 2, 5, 1]",56000
5219,00005220,38438525,GS25S강남역3호점,3,2020-08-10 11:14:25,2020-08-10 11:25:44,NULL,2020-08-10 11:15:33,2,"[8809003432328, 8809382930231]","[1, 5]",50000
5220,00005221,38438525,GS25S강남역3호점,4,2018-02-07 20:27:26,2018-02-07 20:31:11,2018-02-07 20:31:11,2018-02-07 20:29:42,1,"[8801382127567, 8809023003379, 8801056017606]","[1, 4, 3]",60000
5221,00005222,38438525,GS25강남쉐르빌점,1,2020-08-08 01:36:46,2020-08-08 01:36:46,NULL,NULL,2,"[8809397830021, 8806002003900, 8806002010670]","[3, 4, 2]",68000
5222,00005223,38438525,GS25강남동원점,4,2018-04-07 01:47:02,2018-04-07 01:51:33,2018-04-07 01:51:33,2018-04-07 01:49:08,2,"[8803284605532, 8801094483005, 8806002003900]","[2, 3, 4]",33000
5223,00005224,80585132,GS25강남YBM점,3,2019-05-02 15:03:06,2019-05-02 15:14:02,NULL,2019-05-02 15:05:39,2,"[8801056042219, 8809423620015, 8809382930231]","[5, 1, 2]",63000
5224,00005225,80585132,GS25R서울강남4점,2,2018-01-04 10:34:28,2018-01-04 10:36:13,NULL,2018-01-04 10:36:13,5,"[8801056042219, 8806002003900, 8801056154011]","[3, 5, 1]",67000
5225,00005226,80585132,GS25강남영동점,2,2019-03-16 23:31:23,2019-03-16 23:32:43,NULL,2019-03-16 23:32:43,1,[8809003432328],[3],24000
5226,00005227,80585132,GS25강남동원점,4,2020-03-09 10:40:10,2020-03-09 10:46:43,2020-03-09 10:46:43,2020-03-09 10:42:32,1,"[8809003432328, 8809382930231]","[1, 4]",50000
5227,00005228,80585132,GS25강남YBM점,4,2018-01-21 10:06:06,2018-01-21 10:10:10,2018-01-21 10:10:10,2018-01-21 10:07:25,1,"[8806002010670, 8809191574688]","[3, 5]",35000
5228,00005229,80585132,GS25강남리츠칼튼점,1,2018-04-02 19:49:01,2018-04-02 19:49:01,NULL,NULL,1,"[8809382930231, 8801382131014, 8801094483005, 8809068661008]","[1, 5, 2, 3]",86000
5229,00005230,80585132,GS25강남갤러리점,3,2020-01-19 04:03:31,2020-01-19 04:14:06,NULL,2020-01-19 04:05:39,1,"[8809191574688, 8801094483005, 8801056006297]","[3, 5, 1]",58000
5230,00005231,80585132,GS25강남LH점,1,2019-01-10 04:20:11,2019-01-10 04:20:11,NULL,NULL,5,"[8809173200130, 8801056154011, 8801094503000, 8802774006927, 8801056006297]","[4, 5, 3, 2, 1]",124000
5231,00005232,80585132,GS25S강남구청역점,2,2019-09-19 04:18:01,2019-09-19 04:20:54,NULL,2019-09-19 04:20:54,3,"[8801382127567, 8809173200130, 8801094503000]","[2, 3, 5]",69000
5232,00005233,80585132,GS25S강남역1호점,3,2020-07-03 03:04:51,2020-07-03 03:07:58,NULL,2020-07-03 03:06:22,5,"[8801056154011, 8809397830021, 8801094503000]","[3, 2, 5]",68000
5233,00005234,80585132,GS25S강남역1호점,1,2020-06-14 10:37:53,2020-06-14 10:37:53,NULL,NULL,5,"[8801056042219, 8809023003379]","[1, 2]",55000
5234,00005235,80585132,GS25강남리츠칼튼점,2,2020-01-11 16:49:00,2020-01-11 16:51:36,NULL,2020-01-11 16:51:36,4,"[8806002010670, 8809382930231, 8801056017606]","[4, 3, 2]",54000
5235,00005236,80585132,GS25강남N타워점,2,2019-09-11 06:25:25,2019-09-11 06:26:51,NULL,2019-09-11 06:26:51,4,"[8809382930231, 8809191574688, 8801056042219, 8806002002894, 8801056033026]","[2, 5, 4, 3, 1]",117000
5236,00005237,80585132,GS25강남타운점,3,2019-02-20 04:18:01,2019-02-20 04:28:44,NULL,2019-02-20 04:20:41,2,"[8809003432328, 8801094483005]","[1, 4]",36000
5237,00005238,80585132,GS25강남개포점,2,2019-01-12 04:08:36,2019-01-12 04:11:14,NULL,2019-01-12 04:11:14,1,"[8803284605532, 8809397830021, 8809423620015, 8801097850019]","[2, 1, 5, 3]",68000
5238,00005239,80585132,GS25강남태강점,1,2020-05-12 08:27:55,2020-05-12 08:27:55,NULL,NULL,1,"[8801056042219, 8801056154011, 8809382930231, 8801056003364]","[5, 3, 4, 2]",95000
5239,00005240,80585132,GS25강남드림하이점,1,2019-06-05 21:47:13,2019-06-05 21:47:13,NULL,NULL,3,"[8801094483005, 8801056017606]","[4, 5]",16000
5240,00005241,80585132,GS25S9언주역점,1,2018-01-08 23:42:12,2018-01-08 23:42:12,NULL,NULL,5,[8809423620015],[5],6000
5241,00005242,80585132,GS25S9봉은사역점,1,2019-08-06 08:23:50,2019-08-06 08:23:50,NULL,NULL,4,"[8801056042219, 8801056006297, 8809382930231, 8809125064124]","[1, 5, 4, 2]",116000
5242,00005243,80585132,GS25강남상록회관점,4,2018-08-08 13:43:21,2018-08-08 13:49:56,2018-08-08 13:49:56,2018-08-08 13:45:37,5,"[8801056006297, 8801382127567, 8809003432328, 8809106188092, 8801056033057]","[4, 3, 5, 2, 1]",125000
5243,00005244,80585132,GS25강남청담점,4,2018-01-18 02:57:45,2018-01-18 03:04:53,2018-01-18 03:04:53,2018-01-18 03:00:04,5,"[8801094503000, 8809397830021]","[2, 1]",43000
5244,00005245,80585132,GS25강남역삼점,4,2019-05-13 15:16:36,2019-05-13 15:24:16,2019-05-13 15:24:16,2019-05-13 15:19:25,4,[8809191574688],[5],11000
5245,00005246,80585132,GS25강남메트로점,1,2020-03-13 18:25:19,2020-03-13 18:25:19,NULL,NULL,3,"[8801056042219, 8801056154011, 8801056006297, 8809423620046]","[3, 4, 1, 5]",101000
5246,00005247,92401254,GS25강남세곡점,1,2018-07-21 12:41:03,2018-07-21 12:41:03,NULL,NULL,3,[8809191574688],[2],11000
5247,00005248,92401254,GS25강남세곡점,2,2018-09-16 22:49:23,2018-09-16 22:51:55,NULL,2018-09-16 22:51:55,3,[8803284605532],[4],10000
5248,00005249,92401254,GS25S강남역3호점,3,2018-09-04 16:04:33,2018-09-04 16:17:43,NULL,2018-09-04 16:06:38,1,"[8801382134749, 8801056154011, 8801382127567]","[5, 3, 2]",92000
5249,00005250,92401254,GS25강남쥬비스점,1,2018-04-21 22:33:35,2018-04-21 22:33:35,NULL,NULL,2,"[8806002003900, 8809023003379, 8809397830021]","[5, 3, 1]",68000
5250,00005251,92401254,GS25S강남역2호점,3,2019-04-20 12:57:45,2019-04-20 13:05:56,NULL,2019-04-20 13:00:32,3,"[8809397830021, 8806002010670, 8809003432328]","[5, 3, 1]",81000
5251,00005252,92401254,GS25S강남역2호점,1,2019-01-08 05:02:22,2019-01-08 05:02:22,NULL,NULL,2,[8809423620046],[1],10000
5252,00005253,92401254,GS25강남리츠칼튼점,3,2019-05-07 02:16:14,2019-05-07 02:37:26,NULL,2019-05-07 02:19:02,5,"[8801382127567, 8801382131014, 8801056154011, 8801056688011, 8809332392768]","[4, 3, 2, 5, 1]",113000
5253,00005254,92401254,GS25S강남역1호점,4,2018-04-14 16:46:21,2018-04-14 16:50:30,2018-04-14 16:50:30,2018-04-14 16:49:05,3,"[8809191574688, 8809003432328]","[5, 3]",35000
5254,00005255,92401254,GS25강남대치점,4,2019-04-11 23:11:24,2019-04-11 23:14:09,2019-04-11 23:14:09,2019-04-11 23:12:51,4,"[8809191574688, 8801382134749, 8801094483005, 8809191574688, 8809125060836]","[3, 1, 4, 5, 2]",98000
5255,00005256,92401254,GS25강남태강점,3,2019-08-13 04:36:00,2019-08-13 04:48:07,NULL,2019-08-13 04:38:48,4,"[8801382131014, 8809003432328, 8809397830021, 8802774006927]","[3, 2, 4, 1]",106000
5256,00005257,92401254,GS25강남은성점,3,2020-06-19 04:20:22,2020-06-19 04:26:11,NULL,2020-06-19 04:22:46,2,"[8803284605532, 8809382930231, 8809423620015, 8801056018160]","[1, 4, 2, 3]",46000
5257,00005258,43783248,GS25S강남역3호점,1,2019-09-02 17:44:27,2019-09-02 17:44:27,NULL,NULL,1,"[8809382930231, 8806002010670, 8806002003900, 8801753100885]","[2, 1, 4, 5]",98000
5258,00005259,43783248,GS25S9삼성중앙역점,3,2019-02-18 16:08:01,2019-02-18 16:15:58,NULL,2019-02-18 16:10:15,5,[8809191574688],[1],11000
5259,00005260,43783248,GS25강남나누리점,4,2020-08-15 23:51:28,2020-08-15 23:57:32,2020-08-15 23:57:32,2020-08-15 23:53:02,2,"[8801056042219, 8809173200130]","[5, 2]",58000
5260,00005261,43783248,GS25S9봉은사역점,2,2020-08-04 02:13:51,2020-08-04 02:16:36,NULL,2020-08-04 02:16:36,5,[8801056042219],[2],31000
5261,00005262,43783248,GS25S9언주역점,1,2018-06-02 19:34:34,2018-06-02 19:34:34,NULL,NULL,2,"[8809382930231, 8809173200130, 8809191574688, 8801056298128, 8801094503505]","[2, 1, 3, 4, 5]",90000
5262,00005263,43783248,GS25강남아트점,4,2019-07-04 07:13:38,2019-07-04 07:20:33,2019-07-04 07:20:33,2019-07-04 07:16:31,3,"[8801382127567, 8801382131014, 8806002010670]","[4, 1, 3]",78000
5263,00005264,43783248,GS25강남에이스타워점,3,2018-01-03 10:07:02,2018-01-03 10:28:39,NULL,2018-01-03 10:08:42,2,"[8801094483005, 8809023003379, 8801382131014, 8801382135418]","[2, 1, 5, 3]",67000
5264,00005265,43783248,GS25강남나누리점,4,2020-03-03 02:33:21,2020-03-03 02:37:23,2020-03-03 02:37:23,2020-03-03 02:35:16,1,[8809173200130],[2],27000
5265,00005266,43783248,GS25강남아트점,3,2018-06-04 01:18:57,2018-06-04 01:21:52,NULL,2018-06-04 01:20:01,3,"[8801094503000, 8809191574688]","[1, 4]",21000
5266,00005267,43783248,GS25강남갤러리점,1,2018-02-04 14:05:54,2018-02-04 14:05:54,NULL,NULL,4,"[8801094483005, 8809423620015, 8801382131014, 8803284605464, 8806020311919]","[4, 5, 2, 1, 3]",93000
5267,00005268,43783248,GS25강남리츠칼튼점,2,2018-06-14 17:42:10,2018-06-14 17:44:34,NULL,2018-06-14 17:44:34,4,"[8809003432328, 8801056017606]","[5, 4]",28000
5268,00005269,43783248,GS25강남본점,3,2019-03-01 21:46:20,2019-03-01 22:01:21,NULL,2019-03-01 21:48:43,4,"[8803284605532, 8801056006297, 8801382134749]","[1, 3, 2]",80000
5269,00005270,43783248,GS25R서울강남4점,3,2020-05-20 20:42:39,2020-05-20 21:02:55,NULL,2020-05-20 20:44:00,4,"[8801056006297, 8806002003900, 8801056042219, 8801056298012]","[5, 4, 2, 3]",85000
5270,00005271,43783248,GS25강남청담점,3,2020-08-15 04:54:38,2020-08-15 05:03:31,NULL,2020-08-15 04:57:33,3,[8809173200130],[3],27000
5271,00005272,43783248,GS25S강남역3호점,3,2019-04-20 18:58:55,2019-04-20 19:16:04,NULL,2019-04-20 18:59:58,5,"[8801056042219, 8809003432328, 8809191574688]","[3, 4, 2]",66000
5272,00005273,43783248,GS25강남세곡점,3,2020-09-06 01:27:16,2020-09-06 01:38:02,NULL,2020-09-06 01:29:53,4,[8801382131014],[3],22000
5273,00005274,43783248,GS25S9신논현역점,1,2020-04-17 07:38:32,2020-04-17 07:38:32,NULL,NULL,2,"[8809003432328, 8809382930231]","[1, 3]",50000
5274,00005275,43783248,GS25강남본점,4,2019-02-09 02:14:02,2019-02-09 02:20:54,2019-02-09 02:20:54,2019-02-09 02:16:06,5,"[8801056154011, 8801056006297, 8809423620046]","[2, 5, 1]",70000
5275,00005276,43783248,GS25강남사랑점,1,2018-05-04 07:59:41,2018-05-04 07:59:41,NULL,NULL,1,"[8809191574688, 8809382930231, 8801382131014, 8809023001269]","[1, 2, 5, 3]",87000
5276,00005277,43783248,GS25S강남역1호점,4,2018-08-05 21:38:58,2018-08-05 21:44:14,2018-08-05 21:44:14,2018-08-05 21:41:22,3,"[8801382127567, 8803284605532, 8801382134749]","[2, 5, 4]",77000
5277,00005278,43783248,GS25강남역삼점,2,2020-09-06 17:36:36,2020-09-06 17:38:13,NULL,2020-09-06 17:38:13,5,"[8801094503000, 8809423620046]","[5, 2]",20000
5278,00005279,43783248,GS25강남타운점,4,2018-02-11 23:47:52,2018-02-11 23:54:56,2018-02-11 23:54:56,2018-02-11 23:50:34,4,[8809423620015],[5],6000
5279,00005280,43783248,GS25강남태양점,4,2018-01-19 06:35:56,2018-01-19 06:43:11,2018-01-19 06:43:11,2018-01-19 06:38:30,1,"[8809382930231, 8809003432328, 8801382131014]","[2, 5, 1]",72000
5280,00005281,43783248,GS25강남대치점,1,2019-04-06 20:38:58,2019-04-06 20:38:58,NULL,NULL,5,[8801094503000],[1],10000
5281,00005282,86332001,GS25강남나누리점,1,2019-01-19 13:31:40,2019-01-19 13:31:40,NULL,NULL,1,"[8809003432328, 8801056017606, 8801382131014, 8801097250053, 8802673003256]","[4, 2, 1, 3, 5]",86000
5282,00005283,86332001,GS25S강남역1호점,1,2020-09-13 05:43:56,2020-09-13 05:43:56,NULL,NULL,4,"[8801382127567, 8801056154011, 8801382131014, 8801094602208, 8801097250413]","[3, 4, 2, 1, 5]",88000
5283,00005284,86332001,GS25S강남역3호점,3,2018-06-21 09:43:53,2018-06-21 09:52:43,NULL,2018-06-21 09:46:05,5,"[8809191574688, 8809423620046]","[4, 1]",21000
5284,00005285,86332001,GS25강남영동점,2,2018-05-01 10:27:32,2018-05-01 10:30:31,NULL,2018-05-01 10:30:31,3,"[8801056017606, 8803284605532, 8809397830021]","[5, 1, 3]",47000
5285,00005286,86332001,GS25강남엘지점,2,2019-07-20 03:47:53,2019-07-20 03:49:19,NULL,2019-07-20 03:49:19,2,"[8801382134749, 8801056006297, 8809423620046, 8806002010427]","[1, 4, 5, 3]",87000
5286,00005287,86332001,GS25S9삼성중앙역점,4,2018-03-13 06:38:58,2018-03-13 06:45:08,2018-03-13 06:45:08,2018-03-13 06:40:50,1,"[8801382131014, 8809003432328, 8809191574688, 8809221606204]","[3, 1, 4, 5]",75000
5287,00005288,86332001,GS25강남에이스타워점,4,2019-05-12 02:32:39,2019-05-12 02:36:49,2019-05-12 02:36:49,2019-05-12 02:34:40,5,"[8809423620015, 8801056006297, 8801094483005, 8801382130840, 8809125060836]","[4, 5, 1, 2, 3]",117000
5288,00005289,86332001,GS25강남LH점,4,2019-08-14 17:18:39,2019-08-14 17:21:48,2019-08-14 17:21:48,2019-08-14 17:20:17,2,[8801056154011],[3],25000
5289,00005290,86332001,GS25S강남역2호점,4,2018-05-14 12:11:29,2018-05-14 12:19:01,2018-05-14 12:19:01,2018-05-14 12:14:09,2,"[8809397830021, 8809023003379]","[4, 2]",57000
5290,00005291,86332001,GS25S강남구청역점,4,2018-02-17 08:55:14,2018-02-17 08:59:26,2018-02-17 08:59:26,2018-02-17 08:56:35,3,"[8806002010670, 8809023003379, 8809423620046]","[3, 2, 1]",58000
5291,00005292,75875203,GS25강남드림하이점,3,2019-07-12 06:28:51,2019-07-12 06:40:07,NULL,2019-07-12 06:30:00,1,"[8801056154011, 8809003432328]","[3, 2]",49000
5292,00005293,75875203,GS25강남아트점,2,2020-04-12 06:50:09,2020-04-12 06:52:10,NULL,2020-04-12 06:52:10,2,"[8809423620046, 8801382134749, 8801382127567]","[1, 5, 3]",77000
5293,00005294,75875203,GS25S강남역1호점,2,2018-02-20 06:25:48,2018-02-20 06:28:14,NULL,2018-02-20 06:28:14,1,"[8801382127567, 8806002003900, 8801094483005]","[1, 4, 2]",55000
5294,00005295,75875203,GS25강남메트로점,2,2019-08-07 16:18:41,2019-08-07 16:20:50,NULL,2019-08-07 16:20:50,4,"[8801382134749, 8809023003379]","[3, 4]",59000
5295,00005296,75875203,GS25S강남구청역점,1,2019-09-08 14:17:35,2019-09-08 14:17:35,NULL,NULL,2,"[8809191574688, 8801382134749, 8809173200130, 8801382130820, 8809082723386]","[2, 4, 5, 3, 1]",121000
5296,00005297,75875203,GS25강남개포점,1,2019-09-17 10:52:52,2019-09-17 10:52:52,NULL,NULL,1,"[8809423620046, 8809423620015]","[3, 1]",16000
5297,00005298,75875203,GS25강남세곡점,2,2019-03-21 03:47:59,2019-03-21 03:49:27,NULL,2019-03-21 03:49:27,2,"[8801382127567, 8809191574688, 8801056042219]","[4, 2, 5]",74000
5298,00005299,75875203,GS25강남시티힐점,3,2018-06-12 16:18:21,2018-06-12 16:21:38,NULL,2018-06-12 16:19:31,1,"[8801382131014, 8809023003379, 8806002010670, 8801056033026, 8801097250376]","[3, 2, 1, 4, 5]",101000
5299,00005300,75875203,GS25강남신사점,3,2019-03-20 08:38:18,2019-03-20 08:54:42,NULL,2019-03-20 08:39:30,3,"[8801056006297, 8806002003900]","[1, 4]",46000
5300,00005301,75875203,GS25강남세곡점,2,2020-04-21 18:49:06,2020-04-21 18:50:17,NULL,2020-04-21 18:50:17,2,"[8809191574688, 8801056017606, 8803284605532, 8802673003256]","[5, 4, 1, 3]",44000
5301,00005302,75875203,GS25강남엘지점,2,2020-01-06 10:41:38,2020-01-06 10:43:05,NULL,2020-01-06 10:43:05,1,"[8809397830021, 8803284605532, 8801382131014]","[1, 5, 4]",65000
5302,00005303,75875203,GS25강남한티점,2,2019-01-05 03:55:55,2019-01-05 03:58:23,NULL,2019-01-05 03:58:23,4,"[8801056042219, 8809023003379, 8803284605532, 8809424480021, 8802774000369]","[5, 2, 1, 4, 3]",97000
5303,00005304,75875203,GS25강남드림하이점,2,2019-04-17 23:50:41,2019-04-17 23:51:59,NULL,2019-04-17 23:51:59,3,"[8801056017606, 8809423620015, 8801094483005, 8801056154011]","[4, 5, 1, 2]",47000
5304,00005305,75875203,GS25강남시티힐점,1,2020-08-14 06:25:48,2020-08-14 06:25:48,NULL,NULL,1,[8803284605532],[5],10000
5305,00005306,75875203,GS25S강남역2호점,3,2019-05-18 14:47:31,2019-05-18 15:03:23,NULL,2019-05-18 14:50:06,1,"[8801094483005, 8809382930231, 8803284605532, 8806002010571]","[4, 1, 2, 3]",74000
5306,00005307,75875203,GS25강남본점,4,2018-04-15 04:22:16,2018-04-15 04:26:01,2018-04-15 04:26:01,2018-04-15 04:24:43,5,"[8809397830021, 8801056017606, 8801056042219, 8801097250376, 8801056787127]","[3, 1, 5, 4, 2]",97000
5307,00005308,75875203,GS25강남엘지점,2,2018-05-21 17:40:47,2018-05-21 17:43:11,NULL,2018-05-21 17:43:11,1,"[8801382134749, 8801382127567]","[3, 2]",67000
5308,00005309,75875203,GS25강남엘지점,4,2020-03-06 10:14:50,2020-03-06 10:18:54,2020-03-06 10:18:54,2020-03-06 10:16:40,2,"[8806002010670, 8801382131014, 8801094503000, 8809221607072, 8801094503901]","[3, 1, 4, 2, 5]",109000
5309,00005310,75875203,GS25강남태강점,3,2019-03-05 03:04:30,2019-03-05 03:10:39,NULL,2019-03-05 03:07:10,4,"[8809173200130, 8801382127567, 8801382134749, 8806002010465, 8801056038861]","[1, 3, 4, 2, 5]",135000
5310,00005311,75875203,GS25강남로데오점,2,2020-07-04 12:27:13,2020-07-04 12:28:52,NULL,2020-07-04 12:28:52,2,"[8806002003900, 8809023003379]","[3, 5]",35000
5311,00005312,75875203,GS25R선릉7점,2,2019-05-04 08:18:16,2019-05-04 08:19:39,NULL,2019-05-04 08:19:39,3,"[8801094503000, 8809173200130, 8801056042219, 8806002003030]","[3, 5, 2, 1]",87000
5312,00005313,75875203,GS25강남은성점,3,2018-07-14 03:23:59,2018-07-14 03:44:36,NULL,2018-07-14 03:26:03,3,"[8809023003379, 8809423620015, 8801056017606, 8801382128694, 8801056065829]","[5, 1, 4, 3, 2]",90000
5313,00005314,75875203,GS25강남영동점,3,2019-05-20 12:41:24,2019-05-20 13:02:39,NULL,2019-05-20 12:43:40,4,"[8801382127567, 8801094503000, 8801056006297, 8809135303633]","[3, 5, 2, 4]",85000
5314,00005315,48642408,GS25강남본점,2,2019-04-19 08:57:27,2019-04-19 08:59:43,NULL,2019-04-19 08:59:43,5,"[8801382131014, 8806002003900]","[4, 3]",33000
5315,00005316,48642408,GS25개나리SK점,2,2018-04-13 19:09:58,2018-04-13 19:11:37,NULL,2018-04-13 19:11:37,2,[8809423620046],[5],10000
5316,00005317,48642408,GS25S강남구청역점,4,2018-09-05 14:26:25,2018-09-05 14:33:13,2018-09-05 14:33:13,2018-09-05 14:28:59,4,[8806002003900],[4],11000
5317,00005318,48642408,GS25S9신논현역점,3,2020-04-16 14:15:19,2020-04-16 14:35:04,NULL,2020-04-16 14:17:43,3,"[8809382930231, 8809191574688]","[3, 5]",37000
5318,00005319,48642408,GS25강남역삼점,4,2020-04-08 22:41:08,2020-04-08 22:46:12,2020-04-08 22:46:12,2020-04-08 22:43:13,3,"[8809191574688, 8806002003900]","[2, 5]",22000
5319,00005320,48642408,GS25S강남구청역점,2,2018-05-02 03:21:45,2018-05-02 03:23:38,NULL,2018-05-02 03:23:38,3,[8806002003900],[5],11000
5320,00005321,48642408,GS25S강남역3호점,2,2019-08-03 08:40:20,2019-08-03 08:41:49,NULL,2019-08-03 08:41:49,1,"[8803284605532, 8801056042219, 8809191574688]","[1, 5, 3]",52000
5321,00005322,48642408,GS25S강남구청역점,2,2020-03-11 04:33:50,2020-03-11 04:35:53,NULL,2020-03-11 04:35:53,1,"[8801056042219, 8803284605532]","[5, 4]",41000
5322,00005323,48642408,GS25강남역삼점,3,2020-07-10 20:38:35,2020-07-10 21:00:31,NULL,2020-07-10 20:41:16,3,"[8801382131014, 8809423620046, 8809423620015, 8809082723379, 8809068661008]","[4, 3, 5, 1, 2]",77000
5323,00005324,48642408,GS25강남개포점,3,2020-07-01 06:46:51,2020-07-01 07:00:00,NULL,2020-07-01 06:48:32,1,[8809397830021],[1],33000
5324,00005325,48642408,GS25강남태양점,3,2020-03-10 04:01:09,2020-03-10 04:06:47,NULL,2020-03-10 04:03:04,5,"[8801056042219, 8809423620046]","[4, 2]",41000
5325,00005326,48642408,GS25강남쥬비스점,4,2018-05-21 21:39:48,2018-05-21 21:44:02,2018-05-21 21:44:02,2018-05-21 21:40:57,4,"[8806002003900, 8809397830021]","[3, 1]",44000
5326,00005327,29415171,GS25강남개포점,4,2020-09-19 11:37:41,2020-09-19 11:41:49,2020-09-19 11:41:49,2020-09-19 11:40:18,3,"[8801056154011, 8806002003900]","[5, 3]",36000
5327,00005328,29415171,GS25강남리츠칼튼점,4,2019-06-14 19:26:43,2019-06-14 19:30:39,2019-06-14 19:30:39,2019-06-14 19:29:30,2,"[8809423620015, 8801094503000, 8801056017606, 8801382130802, 8801056064747]","[2, 5, 4, 3, 1]",56000
5328,00005329,29415171,GS25강남유블레스점,2,2018-06-02 15:33:07,2018-06-02 15:34:28,NULL,2018-06-02 15:34:28,4,"[8801382131014, 8809382930231, 8809173200130, 8801094483005]","[5, 4, 2, 3]",87000
5329,00005330,29415171,GS25강남본점,2,2019-01-20 02:11:40,2019-01-20 02:14:31,NULL,2019-01-20 02:14:31,1,"[8809173200130, 8809191574688]","[2, 1]",38000
5330,00005331,29415171,GS25S강남역1호점,2,2020-03-21 02:33:05,2020-03-21 02:34:07,NULL,2020-03-21 02:34:07,4,"[8801382131014, 8801382127567, 8801094483005, 8809423620022, 8809082727513]","[3, 5, 4, 2, 1]",117000
5331,00005332,29415171,GS25강남은성점,1,2019-08-13 14:11:12,2019-08-13 14:11:12,NULL,NULL,3,"[8801056017606, 8801094503000, 8809382930231]","[5, 2, 1]",40000
5332,00005333,29415171,GS25강남한티점,3,2018-02-01 04:22:58,2018-02-01 04:42:31,NULL,2018-02-01 04:24:41,3,"[8801056006297, 8809191574688]","[3, 4]",46000
5333,00005334,29415171,GS25강남YBM점,4,2019-09-02 20:20:43,2019-09-02 20:25:44,2019-09-02 20:25:44,2019-09-02 20:22:32,5,"[8809191574688, 8801382127567, 8809423620015]","[1, 5, 3]",49000
5334,00005335,29415171,GS25강남YBM점,2,2018-03-19 02:31:47,2018-03-19 02:34:18,NULL,2018-03-19 02:34:18,2,[8801094483005],[2],12000
5335,00005336,29415171,GS25S9삼성중앙역점,3,2019-07-16 04:26:56,2019-07-16 04:31:30,NULL,2019-07-16 04:28:27,4,"[8803284605532, 8801382127567, 8809023003379, 8801056015107]","[1, 4, 5, 2]",69000
5336,00005337,29415171,GS25S9봉은사역점,4,2018-04-14 19:44:12,2018-04-14 19:47:42,2018-04-14 19:47:42,2018-04-14 19:45:53,3,"[8806002003900, 8801056006297, 8803284605532, 8801043650700]","[2, 5, 1, 4]",62000
