,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
6033,00006034,34850686,44858354,4,2018-05-08 19:07:14,2018-05-08 19:13:22,2018-05-08 19:13:22,2018-05-08 19:09:57,5,"[8801043650762, 8809068661077, 8806002002894, 8806002010441]","[3, 1, 2, 4]",104000
6034,00006035,34850686,49416586,4,2018-08-14 03:30:02,2018-08-14 03:32:36,2018-08-14 03:32:36,2018-08-14 03:31:34,4,[8801094482602],[2],21000
6035,00006036,34850686,92047329,1,2018-05-17 05:34:12,2018-05-17 05:34:12,NULL,NULL,1,"[8806001083750, 8801094482602, 8801056024062]","[3, 5, 1]",48000
6036,00006037,34850686,7770833,1,2019-01-16 06:40:47,2019-01-16 06:40:47,NULL,NULL,5,"[8801094482602, 8801056024062, 8809191574664, 8809397830007, 8801056154011]","[3, 4, 2, 1, 5]",116000
6037,00006038,34850686,38968808,3,2018-02-14 05:35:27,2018-02-14 05:42:04,NULL,2018-02-14 05:36:36,2,"[8801094503031, 8801056024062, 8809423620046]","[1, 5, 2]",67000
6038,00006039,34850686,14372105,4,2018-01-20 01:58:10,2018-01-20 02:01:39,2018-01-20 02:01:39,2018-01-20 01:59:16,4,"[8809045670115, 8809423620046, 8809068661077, 8809027331317]","[5, 4, 1, 2]",73000
6039,00006040,34850686,22176965,1,2018-02-13 21:33:12,2018-02-13 21:33:12,NULL,NULL,4,"[8801043650762, 8801094503031, 8809409910123]","[4, 5, 2]",63000
6040,00006041,34850686,49416586,3,2020-07-08 06:48:50,2020-07-08 07:10:56,NULL,2020-07-08 06:51:18,2,"[8809191574664, 8803284605464, 8801094503031, 8809082723386, 8801056298128]","[5, 2, 3, 4, 1]",138000
6041,00006042,34850686,1435584,4,2019-02-11 10:02:12,2019-02-11 10:06:58,2019-02-11 10:06:58,2019-02-11 10:03:15,3,"[8809423620046, 8809068661077, 8809068661008]","[4, 3, 5]",56000
6042,00006043,34850686,37194251,3,2019-05-06 12:03:57,2019-05-06 12:26:05,NULL,2019-05-06 12:05:34,2,"[8801094503031, 8809068661077, 8801382131014, 8809191574695, 8809027331324]","[3, 2, 4, 5, 1]",132000
6043,00006044,34850686,64577473,2,2020-01-13 14:56:18,2020-01-13 14:58:20,NULL,2020-01-13 14:58:20,3,"[8806002002894, 8801094503031]","[1, 2]",76000
6044,00006045,34850686,14729155,3,2019-03-02 14:56:55,2019-03-02 15:03:47,NULL,2019-03-02 14:59:39,4,"[8809409910123, 8809423620046, 8801097130036]","[1, 5, 3]",31000
6045,00006046,34850686,1435584,2,2020-02-05 12:52:15,2020-02-05 12:53:47,NULL,2020-02-05 12:53:47,2,"[8801043650762, 8801094503031]","[1, 5]",47000
6046,00006047,34850686,44858354,1,2018-06-16 09:05:38,2018-06-16 09:05:38,NULL,NULL,5,[8802774003445],[4],11000
6047,00006048,34850686,28606144,2,2019-05-12 11:31:32,2019-05-12 11:33:31,NULL,2019-05-12 11:33:31,5,"[8809068661008, 8801043650762, 8802673003256, 8801056030649]","[1, 5, 3, 2]",92000
6048,00006049,34850686,21795031,3,2019-01-05 18:34:36,2019-01-05 18:55:38,NULL,2019-01-05 18:35:43,3,[8802673003256],[3],19000
6049,00006050,34850686,99208683,3,2019-01-17 21:35:05,2019-01-17 21:44:06,NULL,2019-01-17 21:37:56,2,"[8806002002894, 8809068661008, 8809068661077]","[2, 1, 3]",86000
6050,00006051,34850686,34792150,3,2019-01-02 03:05:00,2019-01-02 03:10:27,NULL,2019-01-02 03:07:32,4,"[8809068661008, 8802774003445, 8801056024062, 8809082727520]","[5, 1, 4, 2]",67000
6051,00006052,34850686,14372105,1,2018-04-04 06:05:43,2018-04-04 06:05:43,NULL,NULL,2,"[8801094503031, 8809332392768]","[4, 3]",64000
6052,00006053,34850686,44858354,2,2020-02-15 19:41:15,2020-02-15 19:44:07,NULL,2020-02-15 19:44:07,3,"[8806002002894, 8809068661008, 8809068661077]","[5, 4, 1]",86000
6053,00006054,76434996,76430125,4,2018-06-09 18:32:05,2018-06-09 18:37:42,2018-06-09 18:37:42,2018-06-09 18:33:38,1,"[8809409910123, 8801094482602, 8802774003445, 8806002010571, 8806001083750]","[3, 4, 2, 5, 1]",80000
6054,00006055,76434996,42985112,3,2018-08-09 14:04:12,2018-08-09 14:26:19,NULL,2018-08-09 14:05:54,4,"[8802673003256, 8809409910123, 8801097130036]","[2, 5, 3]",40000
6055,00006056,76434996,47033144,2,2020-07-12 18:17:20,2020-07-12 18:18:51,NULL,2020-07-12 18:18:51,1,[8809332392768],[4],28000
6056,00006057,76434996,1477966,1,2018-08-14 01:20:13,2018-08-14 01:20:13,NULL,NULL,3,"[8809409910123, 8802774003445, 8806002002894]","[5, 3, 4]",67000
6057,00006058,76434996,52970367,2,2018-01-11 13:15:07,2018-01-11 13:17:43,NULL,2018-01-11 13:17:43,3,[8809332392768],[4],28000
6058,00006059,85404554,89034567,1,2018-08-09 19:16:42,2018-08-09 19:16:42,NULL,NULL,5,[8809045670115],[5],24000
6059,00006060,85404554,92047329,2,2018-06-05 21:47:02,2018-06-05 21:48:06,NULL,2018-06-05 21:48:06,2,"[8806002002894, 8801094503031]","[5, 4]",76000
6060,00006061,85404554,7770833,3,2018-02-21 23:46:42,2018-02-22 00:05:15,NULL,2018-02-21 23:48:30,3,"[8801382131014, 8809045670115, 8806002002894, 8801056024062]","[2, 1, 5, 4]",107000
6061,00006062,85404554,97713365,3,2020-07-20 06:39:16,2020-07-20 06:54:04,NULL,2020-07-20 06:41:03,5,"[8809068661008, 8802673003256, 8809423620046, 8801056009731, 8806001083750]","[4, 3, 2, 5, 1]",82000
6062,00006063,85404554,49416586,4,2018-06-09 18:26:53,2018-06-09 18:30:42,2018-06-09 18:30:42,2018-06-09 18:28:26,3,[8802774003445],[2],11000
6063,00006064,85404554,54178025,2,2020-07-18 01:43:23,2020-07-18 01:44:35,NULL,2020-07-18 01:44:35,2,"[8801382131014, 8801043650762, 8801097130036, 8801382137382]","[3, 1, 4, 5]",48000
6064,00006065,85404554,44858354,1,2020-09-05 22:09:50,2020-09-05 22:09:50,NULL,NULL,5,[8809423620046],[3],10000
6065,00006066,85404554,56856462,2,2019-08-07 19:31:05,2019-08-07 19:33:28,NULL,2019-08-07 19:33:28,4,"[8806001083750, 8801043650762]","[1, 3]",17000
6066,00006067,85404554,99388073,1,2019-02-08 17:30:31,2019-02-08 17:30:31,NULL,NULL,3,"[8809068661077, 8809409910123, 8809080300039]","[2, 4, 3]",43000
6067,00006068,85404554,99388073,2,2018-05-04 14:06:16,2018-05-04 14:08:59,NULL,2018-05-04 14:08:59,3,"[8809068661008, 8809423620046, 8809080300039, 8801056017583]","[2, 5, 3, 1]",75000
6068,00006069,85404554,56856462,4,2019-08-17 23:41:13,2019-08-17 23:46:16,2019-08-17 23:46:16,2019-08-17 23:43:44,1,"[8809423620046, 8809409910123, 8809080300039]","[1, 2, 5]",33000
6069,00006070,85404554,66679999,4,2020-09-21 09:51:15,2020-09-21 09:55:21,2020-09-21 09:55:21,2020-09-21 09:53:27,2,[8809409910123],[4],16000
6070,00006071,85404554,67418250,4,2020-01-16 20:43:17,2020-01-16 20:48:03,2020-01-16 20:48:03,2020-01-16 20:44:38,5,"[8801097130036, 8809409910123, 8809045670115]","[3, 2, 4]",45000
6071,00006072,62963850,36237228,4,2019-08-06 08:44:12,2019-08-06 08:49:18,2019-08-06 08:49:18,2019-08-06 08:46:15,5,"[8806002002894, 8809068661008, 8801056024062, 8801056798017, 8804342343434]","[3, 5, 2, 4, 1]",113000
6072,00006073,62963850,99208683,3,2020-04-07 20:28:38,2020-04-07 20:34:14,NULL,2020-04-07 20:29:57,4,"[8802774003445, 8809423620046]","[1, 3]",21000
6073,00006074,62963850,59830938,4,2018-08-17 03:06:38,2018-08-17 03:10:36,2018-08-17 03:10:36,2018-08-17 03:08:30,5,"[8806002002894, 8809068661077, 8801056024062]","[1, 3, 4]",81000
6074,00006075,62963850,52970367,3,2019-03-12 08:49:42,2019-03-12 08:56:44,NULL,2019-03-12 08:51:57,4,[8801097130036],[2],5000
6075,00006076,62963850,47033144,4,2018-08-13 10:42:23,2018-08-13 10:49:30,2018-08-13 10:49:30,2018-08-13 10:45:09,3,[8801094482602],[3],21000
6076,00006077,62963850,78189817,1,2018-05-19 16:47:03,2018-05-19 16:47:03,NULL,NULL,1,[8809080300039],[3],7000
6077,00006078,62963850,78189817,4,2020-02-08 20:48:56,2020-02-08 20:56:14,2020-02-08 20:56:14,2020-02-08 20:51:53,1,"[8809068661008, 8803284605464, 8809191574664]","[4, 3, 1]",77000
6078,00006079,62963850,9723056,2,2018-04-20 20:24:37,2018-04-20 20:26:31,NULL,2018-04-20 20:26:31,4,"[8809068661008, 8809423620046]","[4, 2]",36000
6079,00006080,62963850,56856462,1,2019-02-18 19:14:01,2019-02-18 19:14:01,NULL,NULL,5,"[8809068661077, 8803284605464, 8801094482602, 8801056002541, 8801056033026]","[2, 1, 4, 3, 5]",93000
6080,00006081,62963850,89034567,2,2018-08-16 15:29:31,2018-08-16 15:32:20,NULL,2018-08-16 15:32:20,2,"[8801043650762, 8809423620046, 8802673003256, 8801056015107, 8801097618114]","[4, 2, 3, 1, 5]",46000
6081,00006082,62963850,38968808,1,2020-08-11 22:26:46,2020-08-11 22:26:46,NULL,NULL,3,"[8809068661077, 8801094482602]","[1, 5]",41000
6082,00006083,62963850,14372105,2,2020-02-05 11:15:41,2020-02-05 11:17:28,NULL,2020-02-05 11:17:28,5,"[8809409910123, 8809423620046, 8806002002894]","[4, 3, 2]",66000
6083,00006084,62963850,66679999,4,2019-01-08 11:43:47,2019-01-08 11:50:29,2019-01-08 11:50:29,2019-01-08 11:45:55,4,"[8801043650762, 8809068661077, 8809409910123, 8801094503901]","[3, 2, 4, 5]",65000
6084,00006085,62963850,34792150,2,2019-09-09 12:18:00,2019-09-09 12:19:30,NULL,2019-09-09 12:19:30,1,"[8806001083750, 8801094503031, 8802774003445]","[1, 4, 3]",53000
6085,00006086,90519035,76430125,2,2019-01-16 09:12:36,2019-01-16 09:14:06,NULL,2019-01-16 09:14:06,1,"[8802673003256, 8801382131014]","[3, 5]",41000
6086,00006087,90519035,64577473,4,2019-05-05 13:17:36,2019-05-05 13:20:19,2019-05-05 13:20:19,2019-05-05 13:19:14,3,"[8809409910123, 8802774003445]","[2, 4]",27000
6087,00006088,90519035,34792150,1,2018-07-05 03:14:49,2018-07-05 03:14:49,NULL,NULL,2,"[8802673003256, 8802774003445, 8809409910123]","[2, 1, 4]",46000
6088,00006089,90519035,78189817,4,2019-01-03 23:06:27,2019-01-03 23:10:17,2019-01-03 23:10:17,2019-01-03 23:09:11,1,"[8809045670115, 8806002002894, 8809068661077, 8801056009731, 8801056030649]","[4, 5, 3, 2, 1]",141000
6089,00006090,90519035,42985112,3,2019-09-17 10:15:17,2019-09-17 10:30:54,NULL,2019-09-17 10:16:36,5,"[8806001083750, 8801382131014, 8809332392768]","[3, 1, 5]",56000
6090,00006091,90519035,42985112,4,2020-09-20 05:21:22,2020-09-20 05:26:47,2020-09-20 05:26:47,2020-09-20 05:22:40,3,"[8809423620046, 8801043650762]","[2, 5]",21000
6091,00006092,90519035,49416586,3,2018-05-05 16:25:11,2018-05-05 16:39:40,NULL,2018-05-05 16:26:49,1,"[8806002002894, 8809080300039]","[4, 2]",47000
6092,00006093,90519035,18377790,2,2020-05-12 21:19:40,2020-05-12 21:21:52,NULL,2020-05-12 21:21:52,2,"[8809068661077, 8809045670115, 8809409910123]","[1, 5, 4]",60000
6093,00006094,90519035,96820813,1,2020-03-21 21:24:04,2020-03-21 21:24:04,NULL,NULL,4,"[8809332392768, 8809068661077, 8801094482602, 8801097131019, 8809027332932]","[2, 4, 1, 5, 3]",109000
6094,00006095,90519035,49416586,1,2020-03-21 22:11:18,2020-03-21 22:11:18,NULL,NULL,5,"[8809191574664, 8802774003445, 8809045670115]","[4, 1, 2]",73000
6095,00006096,90519035,56856462,1,2019-07-05 17:58:32,2019-07-05 17:58:32,NULL,NULL,2,"[8803284605464, 8801094482602, 8809068661077, 8809057795509]","[3, 4, 2, 5]",58000
6096,00006097,90519035,27206775,1,2019-06-18 17:53:22,2019-06-18 17:53:22,NULL,NULL,1,"[8809068661077, 8801382131014]","[1, 3]",42000
6097,00006098,90519035,78189817,1,2018-01-19 19:16:53,2018-01-19 19:16:53,NULL,NULL,5,"[8801094482602, 8809045670115, 8803284605464]","[1, 4, 3]",58000
6098,00006099,90519035,98473237,1,2020-07-17 06:29:39,2020-07-17 06:29:39,NULL,NULL,2,"[8809068661008, 8802774003445]","[5, 3]",37000
6099,00006100,90519035,58832889,2,2019-06-08 23:19:51,2019-06-08 23:22:27,NULL,2019-06-08 23:22:27,5,"[8801094482602, 8801097130036, 8809409910123, 8801056787127, 8801382134749]","[4, 5, 2, 3, 1]",84000
6100,00006101,90519035,99388073,2,2019-04-11 09:05:21,2019-04-11 09:07:23,NULL,2019-04-11 09:07:23,4,"[8809068661077, 8801094503031, 8809191574664]","[2, 1, 5]",94000
6101,00006102,90519035,56140451,4,2019-06-21 11:36:26,2019-06-21 11:39:39,2019-06-21 11:39:39,2019-06-21 11:38:11,5,"[8801056024062, 8801097130036, 8806002002894, 8806002010465]","[3, 5, 1, 2]",84000
6102,00006103,90519035,56856462,1,2020-03-10 08:39:57,2020-03-10 08:39:57,NULL,NULL,4,"[8801094482602, 8801094503031]","[4, 1]",57000
6103,00006104,90519035,1435584,4,2018-05-02 12:10:58,2018-05-02 12:15:27,2018-05-02 12:15:27,2018-05-02 12:12:00,1,"[8801056024062, 8809332392768, 8801043650762, 8801094503031, 8809080300060]","[2, 3, 1, 4, 5]",104000
6104,00006105,90519035,57745285,1,2020-07-04 01:49:04,2020-07-04 01:49:04,NULL,NULL,1,[8809423620046],[5],10000
6105,00006106,45837043,56856462,3,2019-08-12 09:35:51,2019-08-12 09:59:06,NULL,2019-08-12 09:38:27,5,"[8809332392768, 8801097130036, 8806002002894, 8801094503000, 8801382138686]","[1, 2, 4, 3, 5]",96000
6106,00006107,45837043,14372105,4,2020-04-18 19:37:37,2020-04-18 19:41:54,2020-04-18 19:41:54,2020-04-18 19:39:20,5,"[8806002002894, 8801382131014, 8801094503031, 8809135303640, 8801382134848]","[3, 5, 4, 1, 2]",135000
6107,00006108,45837043,47033144,3,2018-04-02 14:11:18,2018-04-02 14:31:39,NULL,2018-04-02 14:12:56,5,"[8809068661008, 8801043650762, 8809068661077]","[5, 2, 3]",57000
6108,00006109,45837043,47033144,2,2018-08-08 17:19:25,2018-08-08 17:20:26,NULL,2018-08-08 17:20:26,2,[8802673003256],[2],19000
6109,00006110,45837043,56140451,1,2019-05-09 01:10:14,2019-05-09 01:10:14,NULL,NULL,4,"[8809080300039, 8801094482602, 8806001083750]","[3, 5, 4]",34000
6110,00006111,45837043,28606144,2,2018-03-16 18:30:43,2018-03-16 18:32:08,NULL,2018-03-16 18:32:08,2,"[8806002002894, 8802774003445, 8801043650762]","[3, 4, 2]",62000
6111,00006112,45837043,76430125,4,2019-02-09 12:32:38,2019-02-09 12:37:39,2019-02-09 12:37:39,2019-02-09 12:33:41,4,[8809068661008],[4],26000
6112,00006113,73262011,36237228,2,2018-08-03 06:24:41,2018-08-03 06:27:10,NULL,2018-08-03 06:27:10,5,"[8801056024062, 8809045670115]","[2, 5]",45000
6113,00006114,73262011,34792150,4,2018-08-09 09:44:32,2018-08-09 09:51:45,2018-08-09 09:51:45,2018-08-09 09:46:54,4,"[8809423620046, 8809191574664, 8802673003256]","[5, 3, 1]",67000
6114,00006115,73262011,78189817,1,2019-07-03 06:01:05,2019-07-03 06:01:05,NULL,NULL,4,[8801094482602],[3],21000
6115,00006116,73262011,49416586,3,2019-01-03 07:17:51,2019-01-03 07:40:46,NULL,2019-01-03 07:20:45,2,"[8809068661008, 8802774003445, 8806002002894, 8809068661008]","[1, 5, 4, 3]",103000
6116,00006117,73262011,60170980,1,2020-06-13 14:57:09,2020-06-13 14:57:09,NULL,NULL,2,"[8801043650762, 8809332392768, 8809045670115]","[2, 1, 4]",63000
6117,00006118,73262011,27206775,4,2020-04-14 03:25:26,2020-04-14 03:31:09,2020-04-14 03:31:09,2020-04-14 03:28:02,1,"[8801097130036, 8801382131014, 8802774003445]","[3, 2, 5]",38000
6118,00006119,73262011,96820813,3,2018-02-03 15:08:16,2018-02-03 15:18:34,NULL,2018-02-03 15:10:42,1,[8801043650762],[2],11000
6119,00006120,73262011,61657168,4,2018-04-08 04:12:08,2018-04-08 04:15:58,2018-04-08 04:15:58,2018-04-08 04:13:53,4,"[8802774003445, 8801094482602, 8806002002894, 8809380760175]","[4, 5, 2, 1]",100000
6120,00006121,73262011,84457962,1,2020-06-10 22:29:31,2020-06-10 22:29:31,NULL,NULL,3,"[8801097130036, 8801094482602]","[3, 1]",26000
6121,00006122,73262011,67418250,4,2019-07-12 07:43:15,2019-07-12 07:49:39,2019-07-12 07:49:39,2019-07-12 07:44:54,3,[8803284605464],[3],13000
6122,00006123,73262011,56856462,3,2019-05-15 12:24:55,2019-05-15 12:43:43,NULL,2019-05-15 12:27:03,2,"[8801056024062, 8802673003256, 8809409910123]","[1, 5, 4]",56000
6123,00006124,13091970,34792150,3,2018-02-20 03:26:51,2018-02-20 03:40:28,NULL,2018-02-20 03:28:33,2,[8806002002894],[1],40000
6124,00006125,13091970,97713365,1,2018-05-02 10:58:33,2018-05-02 10:58:33,NULL,NULL,3,"[8809409910123, 8801056024062, 8801094503031]","[2, 5, 3]",73000
6125,00006126,13091970,64577473,3,2018-06-16 23:06:36,2018-06-16 23:25:37,NULL,2018-06-16 23:08:26,2,[8806002002894],[2],40000
6126,00006127,13091970,92047329,2,2018-06-19 23:33:59,2018-06-19 23:35:31,NULL,2018-06-19 23:35:31,2,"[8809423620046, 8801094503031, 8802774003445, 8801382144823]","[1, 2, 5, 4]",87000
6127,00006128,13091970,96820813,1,2019-03-01 06:00:41,2019-03-01 06:00:41,NULL,NULL,5,"[8801097130036, 8806002002894, 8809045670115, 8809191574657]","[4, 1, 5, 2]",95000
6128,00006129,13091970,59830938,2,2018-07-02 22:19:38,2018-07-02 22:20:56,NULL,2018-07-02 22:20:56,3,[8801094482602],[4],21000
6129,00006130,13091970,34157209,3,2020-04-03 14:30:01,2020-04-03 14:40:31,NULL,2020-04-03 14:31:30,5,"[8809045670115, 8806001083750, 8801382131014]","[5, 2, 1]",52000
6130,00006131,13091970,21795031,4,2019-09-11 20:07:34,2019-09-11 20:13:19,2019-09-11 20:13:19,2019-09-11 20:10:14,1,"[8801056024062, 8809423620046, 8806002002894, 880105603886, 8801097250413]","[1, 2, 3, 5, 4]",87000
6131,00006132,13091970,58832889,1,2018-07-12 03:07:01,2018-07-12 03:07:01,NULL,NULL,4,"[8806001083750, 8809080300039]","[1, 2]",13000
6132,00006133,13091970,14372105,3,2018-04-12 16:04:22,2018-04-12 16:23:38,NULL,2018-04-12 16:05:54,1,"[8806001083750, 8803284605464, 8809068661077]","[1, 5, 3]",39000
6133,00006134,13091970,58832889,3,2019-05-07 18:45:55,2019-05-07 19:02:22,NULL,2019-05-07 18:48:45,4,"[8801056024062, 8806002002894, 8809423620046, 8801382137405, 8801097178021]","[3, 4, 1, 2, 5]",140000
6134,00006135,13091970,9723056,3,2018-01-10 21:45:10,2018-01-10 22:02:07,NULL,2018-01-10 21:47:31,3,"[8809332392768, 8801382131014, 8806001083750]","[1, 5, 2]",56000
6135,00006136,13091970,61657168,2,2020-05-06 11:19:29,2020-05-06 11:21:15,NULL,2020-05-06 11:21:15,1,"[8809191574664, 8809068661077, 8806002002894, 8809382930248, 8801056032388]","[2, 3, 1, 4, 5]",155000
6136,00006137,13091970,84166398,1,2020-05-16 11:52:26,2020-05-16 11:52:26,NULL,NULL,2,"[8801056024062, 8801043650762, 8802673003256]","[5, 4, 2]",51000
6137,00006138,13091970,28606144,4,2019-05-12 16:34:23,2019-05-12 16:37:31,2019-05-12 16:37:31,2019-05-12 16:35:37,2,[8809045670115],[1],24000
6138,00006139,3965489,56856462,2,2020-08-17 11:23:41,2020-08-17 11:25:18,NULL,2020-08-17 11:25:18,2,"[8809332392768, 8802673003256, 8809080300039, 8804342387872]","[4, 3, 2, 5]",88000
6139,00006140,3965489,7770833,2,2018-08-14 16:20:16,2018-08-14 16:21:33,NULL,2018-08-14 16:21:33,1,"[8809080300039, 8809191574664, 8801094482602, 8806003011362]","[4, 2, 3, 1]",69000
6140,00006141,3965489,99208683,4,2020-01-10 04:02:35,2020-01-10 04:06:39,2020-01-10 04:06:39,2020-01-10 04:05:18,5,[8806001083750],[3],6000
6141,00006142,3965489,46239733,1,2018-03-06 14:54:15,2018-03-06 14:54:15,NULL,NULL,2,"[8801056024062, 8806002002894, 8801097130036, 8809027331324, 8801056030649]","[4, 5, 3, 2, 1]",124000
6142,00006143,3965489,64577473,4,2020-07-16 23:46:35,2020-07-16 23:50:10,2020-07-16 23:50:10,2020-07-16 23:47:53,5,"[8806002002894, 8801382131014, 8809045670115]","[3, 1, 5]",86000
6143,00006144,3965489,78189817,4,2020-06-04 13:28:00,2020-06-04 13:31:44,2020-06-04 13:31:44,2020-06-04 13:30:37,5,"[8806002002894, 8809332392768, 8809409910123, 8806001085020, 8801382144823]","[5, 4, 3, 1, 2]",152000
6144,00006145,3965489,61657168,3,2018-04-10 12:59:56,2018-04-10 13:09:24,NULL,2018-04-10 13:01:43,1,"[8802774003445, 8809080300039]","[3, 5]",18000
6145,00006146,3965489,49616996,3,2018-04-07 15:11:58,2018-04-07 15:25:54,NULL,2018-04-07 15:14:41,4,"[8801043650762, 8803284605464, 8806002002894, 8801056022112, 8801056201012]","[5, 4, 2, 3, 1]",97000
6146,00006147,3965489,65410918,1,2020-01-08 09:01:35,2020-01-08 09:01:35,NULL,NULL,2,[8806001083750],[1],6000
6147,00006148,3965489,99208683,1,2020-07-08 13:59:06,2020-07-08 13:59:06,NULL,NULL,1,"[8809080300039, 8809409910123, 8801043650762]","[1, 5, 4]",34000
6148,00006149,3965489,98446589,3,2019-09-18 09:10:17,2019-09-18 09:18:53,NULL,2019-09-18 09:11:23,3,"[8801043650762, 8809045670115, 8809068661008, 8801056064761, 8801382130802]","[2, 3, 5, 1, 4]",115000
6149,00006150,3965489,64577473,2,2019-07-19 15:08:34,2019-07-19 15:10:01,NULL,2019-07-19 15:10:01,1,"[8806002002894, 8809423620046, 8801382131014]","[1, 2, 4]",72000
6150,00006151,3965489,14729155,1,2018-01-18 13:03:42,2018-01-18 13:03:42,NULL,NULL,4,"[8809332392768, 8809409910123, 8809080300039, 8809080300060]","[3, 1, 5, 4]",59000
6151,00006152,3965489,28606144,1,2018-04-14 12:00:59,2018-04-14 12:00:59,NULL,NULL,2,"[8806001083750, 8801094503031, 8801094482602, 8809082727520, 8806002010670]","[2, 4, 3, 1, 5]",96000
6152,00006153,3965489,58832889,2,2019-05-12 22:31:49,2019-05-12 22:33:36,NULL,2019-05-12 22:33:36,5,[8801097130036],[1],5000
6153,00006154,3965489,66679999,2,2018-01-18 10:06:26,2018-01-18 10:08:56,NULL,2018-01-18 10:08:56,5,"[8809080300039, 8806002002894, 8801043650762]","[1, 5, 3]",58000
6154,00006155,3965489,46239733,4,2018-01-01 19:51:02,2018-01-01 19:57:21,2018-01-01 19:57:21,2018-01-01 19:53:56,3,"[8801056024062, 8802673003256, 8806002002894]","[1, 4, 5]",80000
6155,00006156,3965489,7770833,4,2020-08-04 15:28:19,2020-08-04 15:33:10,2020-08-04 15:33:10,2020-08-04 15:30:40,4,"[8809423620046, 8809068661008, 8801056024062, 8809080300039]","[4, 2, 3, 1]",64000
6156,00006157,3965489,1477966,2,2018-08-03 14:45:08,2018-08-03 14:46:45,NULL,2018-08-03 14:46:45,1,[8806002002894],[2],40000
6157,00006158,3965489,64577473,2,2020-05-09 17:57:44,2020-05-09 18:00:15,NULL,2020-05-09 18:00:15,3,"[8809409910123, 8806002002894, 8809080300039]","[3, 4, 5]",63000
6158,00006159,3965489,14372105,1,2019-07-07 10:00:23,2019-07-07 10:00:23,NULL,NULL,2,[8809068661077],[2],20000
6159,00006160,3965489,9723056,4,2020-06-02 11:55:29,2020-06-02 12:01:21,2020-06-02 12:01:21,2020-06-02 11:56:30,3,"[8806001083750, 8801043650762, 8809068661008]","[4, 5, 1]",43000
6160,00006161,95890954,34792150,1,2020-04-12 07:44:51,2020-04-12 07:44:51,NULL,NULL,1,"[8809068661077, 8801097130036, 8809191574664]","[1, 5, 3]",63000
6161,00006162,95890954,98473237,4,2019-03-12 03:39:10,2019-03-12 03:43:39,2019-03-12 03:43:39,2019-03-12 03:41:33,4,"[8801382131014, 8801097130036]","[3, 4]",27000
6162,00006163,95890954,49416586,4,2019-03-03 14:47:55,2019-03-03 14:53:19,2019-03-03 14:53:19,2019-03-03 14:50:13,1,"[8809068661008, 8809423620046, 8809191574664, 8801056015107, 8801043650762]","[3, 4, 1, 2, 5]",88000
6163,00006164,95400693,84166398,1,2018-02-06 08:50:37,2018-02-06 08:50:37,NULL,NULL,4,"[8806001083750, 8809068661077, 8809423620046, 8801097250413, 8809050511038]","[5, 3, 2, 4, 1]",51000
6164,00006165,95400693,99699361,3,2020-09-14 12:13:48,2020-09-14 12:27:05,NULL,2020-09-14 12:16:19,3,"[8802673003256, 8801094482602, 8806002002894, 8801097278035]","[5, 2, 1, 3]",98000
6165,00006166,95400693,27206775,2,2018-06-11 22:48:35,2018-06-11 22:50:46,NULL,2018-06-11 22:50:46,2,[8806002002894],[2],40000
6166,00006167,95400693,74883731,1,2018-07-21 14:28:26,2018-07-21 14:28:26,NULL,NULL,2,"[8806002002894, 8801094503031, 8809068661077, 8806001084887]","[4, 3, 1, 5]",124000
6167,00006168,95400693,65410918,4,2018-03-11 16:25:38,2018-03-11 16:29:50,2018-03-11 16:29:50,2018-03-11 16:28:13,5,"[8809332392768, 8801097130036, 8806002002894]","[2, 4, 3]",73000
6168,00006169,95400693,99699361,4,2020-04-16 08:08:01,2020-04-16 08:11:53,2020-04-16 08:11:53,2020-04-16 08:09:08,4,"[8809423620046, 8801043650762]","[2, 5]",21000
6169,00006170,95400693,22176965,3,2018-06-19 17:39:39,2018-06-19 17:49:46,NULL,2018-06-19 17:40:40,3,[8806001083750],[4],6000
6170,00006171,95400693,84166398,3,2020-06-05 04:42:31,2020-06-05 04:53:34,NULL,2020-06-05 04:45:26,1,"[8801094503031, 8801056024062, 8809068661077, 8806002010441]","[5, 4, 3, 2]",110000
6171,00006172,95400693,64577473,1,2019-02-10 23:01:17,2019-02-10 23:01:17,NULL,NULL,4,[8809423620046],[2],10000
6172,00006173,95400693,99388073,3,2020-02-17 09:05:34,2020-02-17 09:14:47,NULL,2020-02-17 09:06:37,2,"[8801043650762, 8806001083750]","[1, 5]",17000
6173,00006174,95400693,66679999,1,2020-08-14 18:50:28,2020-08-14 18:50:28,NULL,NULL,3,"[8801056024062, 8801043650762, 8809409910123, 8809023009333]","[1, 2, 5, 4]",52000
6174,00006175,95400693,97713365,2,2019-08-14 20:51:14,2019-08-14 20:53:53,NULL,2019-08-14 20:53:53,5,"[8802673003256, 8803284605464, 8801382131014, 8801094473006, 8809424480038]","[3, 4, 1, 2, 5]",78000
6175,00006176,95400693,37194251,1,2018-03-05 04:02:49,2018-03-05 04:02:49,NULL,NULL,2,"[8809068661008, 8803284605464]","[1, 3]",39000
6176,00006177,95400693,9723056,4,2018-01-02 13:47:25,2018-01-02 13:51:54,2018-01-02 13:51:54,2018-01-02 13:50:05,5,[8801043650762],[1],11000
