,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
6170,00006171,4918685,85267976,1,2018-09-16 20:10:42,2018-09-16 20:10:42,NULL,NULL,2,[8801382130826],[1],6000
6171,00006172,4918685,818369,4,2019-02-07 22:41:55,2019-02-07 22:47:10,2019-02-07 22:47:10,2019-02-07 22:43:58,1,"[8801056017606, 8806002010670]","[4, 1]",28000
6172,00006173,4918685,42066340,4,2019-01-03 08:59:48,2019-01-03 09:05:37,2019-01-03 09:05:37,2019-01-03 09:01:46,4,[8801382130802],[3],25000
6173,00006174,4918685,80100195,4,2020-03-21 07:41:34,2020-03-21 07:48:01,2020-03-21 07:48:01,2020-03-21 07:44:11,2,"[8801056487010, 8809027331317, 8809040935110]","[5, 4, 1]",35000
6174,00006175,4918685,87603323,1,2020-03-12 14:52:24,2020-03-12 14:52:24,NULL,NULL,1,"[8809423620039, 8801056298012, 8809057795523]","[5, 1, 4]",79000
6175,00006176,21477708,75912270,1,2020-05-11 14:07:09,2020-05-11 14:07:09,NULL,NULL,1,"[8809423620039, 8809057795523]","[4, 2]",71000
6176,00006177,21477708,78564878,1,2018-02-20 17:15:30,2018-02-20 17:15:30,NULL,NULL,4,"[8803284605464, 8806430012819]","[5, 4]",43000
6177,00006178,21477708,94836247,1,2018-03-06 11:39:18,2018-03-06 11:39:18,NULL,NULL,4,"[8801056015107, 8801056755010, 8801382127574, 8802774001014]","[4, 5, 3, 2]",56000
6178,00006179,21477708,68071993,1,2018-04-14 09:42:29,2018-04-14 09:42:29,NULL,NULL,4,"[8809040935110, 8801056487010, 8801094483005, 8801056924011]","[3, 2, 4, 5]",48000
6179,00006180,21477708,22827613,2,2020-05-12 14:23:19,2020-05-12 14:25:06,NULL,2020-05-12 14:25:06,1,"[8801382130826, 8806430012819]","[4, 5]",36000
6180,00006181,21477708,72474122,2,2019-01-03 14:55:24,2019-01-03 14:57:16,NULL,2019-01-03 14:57:16,3,[8801382130802],[2],25000
6181,00006182,21477708,71466100,2,2019-06-04 01:49:35,2019-06-04 01:52:33,NULL,2019-06-04 01:52:33,2,[8801043650700],[5],6000
6182,00006183,21477708,6985188,3,2018-08-08 14:47:29,2018-08-08 15:02:04,NULL,2018-08-08 14:50:09,2,"[8801094483005, 8806002010670]","[5, 3]",36000
6183,00006184,21477708,1680294,3,2020-03-08 02:13:09,2020-03-08 02:32:11,NULL,2020-03-08 02:15:04,5,[8801382127574],[2],21000
6184,00006185,21477708,72099160,3,2019-06-04 09:16:26,2019-06-04 09:35:59,NULL,2019-06-04 09:19:16,3,[8801056005237],[4],19000
6185,00006186,21477708,22827613,2,2018-07-21 13:40:40,2018-07-21 13:43:12,NULL,2018-07-21 13:43:12,2,"[8809057795523, 8801056298012, 8806430012819, 8801382132455, 8809082727537]","[2, 5, 1, 3, 4]",128000
6186,00006187,21477708,2634000,2,2020-02-09 04:32:14,2020-02-09 04:34:26,NULL,2020-02-09 04:34:26,3,"[8801056002541, 8809040935110, 8801056015107, 8801056688127]","[5, 4, 1, 2]",58000
6187,00006188,21477708,638938,3,2020-06-09 01:13:18,2020-06-09 01:34:34,NULL,2020-06-09 01:14:26,2,"[8801056017606, 8809057795523]","[3, 1]",35000
6188,00006189,21477708,1680294,1,2019-01-05 04:05:56,2019-01-05 04:05:56,NULL,NULL,1,[8801382130802],[2],25000
6189,00006190,21477708,93528850,1,2019-06-01 18:07:18,2019-06-01 18:07:18,NULL,NULL,4,"[8801043650700, 8809027331317]","[1, 2]",25000
6190,00006191,21477708,71466100,1,2020-05-03 02:15:04,2020-05-03 02:15:04,NULL,NULL,5,[8801056487010],[1],7000
6191,00006192,21477708,13040872,3,2018-05-17 12:41:09,2018-05-17 12:58:02,NULL,2018-05-17 12:43:20,2,"[8801094483005, 8801056298012, 8801056755010, 8801056013110, 8801382130840]","[4, 5, 2, 3, 1]",87000
6192,00006193,21477708,75912270,2,2020-03-14 23:29:39,2020-03-14 23:31:00,NULL,2020-03-14 23:31:00,1,[8801382127574],[5],21000
6193,00006194,21477708,86052106,4,2020-02-21 04:57:55,2020-02-21 05:03:37,2020-02-21 05:03:37,2020-02-21 05:00:52,4,[8806430012819],[3],30000
6194,00006195,21477708,21660010,2,2018-01-20 01:39:54,2018-01-20 01:42:51,NULL,2018-01-20 01:42:51,5,[8801094483005],[5],12000
6195,00006196,21477708,1680294,4,2020-07-21 10:16:30,2020-07-21 10:19:23,2020-07-21 10:19:23,2020-07-21 10:17:36,3,"[8809057795523, 8801056017606, 8806002010670]","[2, 3, 5]",59000
6196,00006197,21477708,78564878,4,2019-01-09 18:53:34,2019-01-09 18:57:53,2019-01-09 18:57:53,2019-01-09 18:56:03,4,"[8809057795523, 8801094483005, 8801056015107, 8801056688127, 8801037037869]","[4, 5, 1, 3, 2]",82000
6197,00006198,21477708,94215680,4,2019-03-15 18:13:13,2019-03-15 18:17:40,2019-03-15 18:17:40,2019-03-15 18:16:11,1,[8801056015107],[1],3000
6198,00006199,21477708,92930680,3,2019-03-03 23:46:04,2019-03-03 23:55:43,NULL,2019-03-03 23:48:37,2,"[8809027331317, 8809040935110]","[3, 5]",28000
6199,00006200,20036017,57540999,3,2020-06-16 23:17:30,2020-06-16 23:24:45,NULL,2020-06-16 23:20:03,3,"[8801094483005, 8801056005237, 8809027331317, 8801094223007, 8806020311353]","[1, 2, 3, 4, 5]",80000
6200,00006201,20036017,87603323,2,2019-09-11 05:37:25,2019-09-11 05:39:58,NULL,2019-09-11 05:39:58,3,"[8801056017606, 8806430012819, 8801056755010]","[3, 4, 2]",55000
6201,00006202,20036017,46075113,1,2018-07-05 17:46:04,2018-07-05 17:46:04,NULL,NULL,4,"[8801056298012, 8806430012819, 8801382127574, 8801056233013, 8809023009593]","[3, 2, 1, 5, 4]",125000
6202,00006203,20036017,89421500,4,2019-03-21 19:00:12,2019-03-21 19:05:32,2019-03-21 19:05:32,2019-03-21 19:01:29,4,"[8809057795523, 8801056005237, 8806430012819]","[5, 1, 2]",80000
6203,00006204,20036017,40213308,4,2019-05-10 19:38:10,2019-05-10 19:41:57,2019-05-10 19:41:57,2019-05-10 19:39:16,2,"[8801094483005, 8801056002541, 8806430012819]","[3, 5, 4]",72000
6204,00006205,20036017,818369,1,2019-04-05 02:56:16,2019-04-05 02:56:16,NULL,NULL,1,"[8801056017606, 8806430012819]","[3, 1]",34000
6205,00006206,20036017,93528850,3,2020-06-21 13:42:02,2020-06-21 13:52:17,NULL,2020-06-21 13:43:36,1,"[8809027331317, 8806002010670, 8801094483005]","[5, 1, 4]",55000
6206,00006207,20036017,2634000,4,2019-08-08 14:02:23,2019-08-08 14:07:31,2019-08-08 14:07:31,2019-08-08 14:03:47,5,[8806430012819],[4],30000
6207,00006208,20036017,93528850,4,2019-06-12 07:44:08,2019-06-12 07:50:26,2019-06-12 07:50:26,2019-06-12 07:46:25,2,[8801056015107],[2],3000
6208,00006209,20036017,57540999,1,2020-01-18 09:40:13,2020-01-18 09:40:13,NULL,NULL,3,"[8806002010670, 8806430012819, 8809027331317]","[5, 4, 2]",73000
6209,00006210,20036017,63021024,3,2018-05-21 06:30:23,2018-05-21 06:52:07,NULL,2018-05-21 06:32:48,4,"[8801056755010, 8809040935110, 8801382130826]","[3, 1, 2]",36000
6210,00006211,20036017,24540484,4,2018-04-19 05:53:44,2018-04-19 06:00:21,2018-04-19 06:00:21,2018-04-19 05:56:40,5,"[8803284605464, 8801056017606]","[4, 3]",17000
6211,00006212,20036017,19161798,3,2020-03-06 13:38:27,2020-03-06 13:52:43,NULL,2020-03-06 13:39:58,5,"[8801382130802, 8801056298012, 8809027331317, 8802774006927]","[2, 1, 4, 5]",79000
6212,00006213,20036017,86052106,4,2018-04-18 15:47:15,2018-04-18 15:53:31,2018-04-18 15:53:31,2018-04-18 15:48:45,5,"[8809027331317, 8801382127574, 8801056005237, 8801382128694]","[1, 4, 2, 3]",85000
6213,00006214,20036017,24540484,4,2019-04-04 14:45:34,2019-04-04 14:49:57,2019-04-04 14:49:57,2019-04-04 14:46:51,1,[8801382130802],[1],25000
6214,00006215,20036017,92495839,2,2020-04-04 06:15:50,2020-04-04 06:16:58,NULL,2020-04-04 06:16:58,2,[8801094483005],[1],12000
6215,00006216,20036017,92770434,3,2020-07-17 13:43:17,2020-07-17 13:51:20,NULL,2020-07-17 13:45:07,3,"[8801056015107, 8801056017606, 8801056487010, 8809409910154, 8809323750010]","[4, 5, 2, 3, 1]",58000
6216,00006217,20036017,86052106,3,2020-04-03 19:29:53,2020-04-03 19:34:34,NULL,2020-04-03 19:31:05,1,"[8809027331317, 8806430012819]","[4, 5]",49000
6217,00006218,20036017,53005560,3,2018-06-01 21:54:05,2018-06-01 21:59:28,NULL,2018-06-01 21:56:14,5,[8809057795523],[1],31000
6218,00006219,20036017,92495839,2,2019-07-18 02:13:53,2019-07-18 02:15:23,NULL,2019-07-18 02:15:23,1,"[8801056002541, 8806430012819, 8801056487010, 8806002010465, 8809082727520]","[4, 2, 5, 1, 3]",94000
6219,00006220,20036017,21660010,3,2019-01-20 06:19:52,2019-01-20 06:30:39,NULL,2019-01-20 06:22:24,4,[8801056487010],[4],7000
6220,00006221,20036017,30435977,2,2019-05-06 01:46:16,2019-05-06 01:48:23,NULL,2019-05-06 01:48:23,1,"[8806002010670, 8801382130826]","[4, 5]",30000
6221,00006222,26836046,49673122,4,2019-04-16 14:31:30,2019-04-16 14:35:24,2019-04-16 14:35:24,2019-04-16 14:33:19,3,[8809057795523],[5],31000
6222,00006223,26836046,66799319,3,2020-04-04 06:42:36,2020-04-04 06:45:04,NULL,2020-04-04 06:43:47,3,"[8801056005237, 8806002010670, 8809423620039, 8801097250383, 8801056015107]","[4, 1, 5, 3, 2]",95000
6223,00006224,26836046,1680294,1,2018-04-09 18:28:36,2018-04-09 18:28:36,NULL,NULL,1,"[8801382127574, 8809423620039]","[4, 1]",61000
6224,00006225,26836046,78564878,1,2018-01-14 02:16:21,2018-01-14 02:16:21,NULL,NULL,1,[8801094483005],[5],12000
6225,00006226,26836046,13040872,2,2018-09-04 19:22:37,2018-09-04 19:24:20,NULL,2018-09-04 19:24:20,3,"[8801056005237, 8801056487010, 8801056298012, 8801056298128]","[2, 5, 3, 1]",45000
6226,00006227,26836046,92770434,3,2018-04-13 02:40:49,2018-04-13 03:00:56,NULL,2018-04-13 02:42:18,1,[8801056755010],[3],21000
6227,00006228,26836046,13040872,2,2019-01-15 21:00:52,2019-01-15 21:03:28,NULL,2019-01-15 21:03:28,3,"[8801056755010, 8801382130826, 8809027331317, 8801056755010]","[5, 4, 1, 3]",67000
6228,00006229,26836046,40213308,4,2019-01-16 08:40:50,2019-01-16 08:43:45,2019-01-16 08:43:45,2019-01-16 08:42:27,1,"[8809027331317, 8801056298012, 8801382130802, 8806001083750, 8801097187016]","[5, 1, 2, 4, 3]",98000
6229,00006230,26836046,2634000,2,2020-08-17 17:32:54,2020-08-17 17:35:12,NULL,2020-08-17 17:35:12,3,"[8801382130826, 8801056017606, 8806430012819]","[2, 4, 3]",40000
6230,00006231,26836046,94836247,2,2018-07-09 04:50:26,2018-07-09 04:52:47,NULL,2018-07-09 04:52:47,3,"[8801043650700, 8801056487010, 8809040935110, 8802673003256]","[2, 5, 1, 3]",41000
6231,00006232,26836046,85267976,3,2020-04-08 13:01:34,2020-04-08 13:19:33,NULL,2020-04-08 13:02:37,4,"[8801056487010, 8809040935110, 8809057795523, 8809068661152, 8809382930255]","[3, 1, 5, 4, 2]",73000
6232,00006233,26836046,46075113,1,2020-07-11 04:30:59,2020-07-11 04:30:59,NULL,NULL,3,"[8801056015107, 8801382130826]","[2, 4]",9000
6233,00006234,26836046,56228779,4,2020-01-02 20:14:18,2020-01-02 20:20:44,2020-01-02 20:20:44,2020-01-02 20:17:06,1,"[8803284605464, 8801094483005, 8801056002541, 8809023009593]","[2, 4, 3, 1]",91000
6234,00006235,11871556,87603323,1,2019-07-18 02:31:59,2019-07-18 02:31:59,NULL,NULL,2,"[8801056487010, 8801043650700, 8801056755010, 8807920310347]","[2, 3, 1, 4]",62000
6235,00006236,11871556,75912270,4,2020-03-06 23:47:00,2020-03-06 23:53:02,2020-03-06 23:53:02,2020-03-06 23:48:48,3,"[8809040935110, 8803284605464, 8801382130826, 8801094503901]","[4, 2, 3, 1]",46000
6236,00006237,11871556,94836247,2,2020-05-03 15:39:10,2020-05-03 15:42:06,NULL,2020-05-03 15:42:06,3,"[8801056487010, 8809057795523, 8801056017606, 8809253640177]","[5, 3, 2, 4]",49000
6237,00006238,11871556,5887706,4,2020-02-18 02:52:20,2020-02-18 02:55:29,2020-02-18 02:55:29,2020-02-18 02:53:43,5,"[8801056755010, 8801056002541, 8801056017606, 8809228158881]","[2, 3, 5, 4]",73000
6238,00006239,11871556,92770434,3,2018-04-15 16:49:57,2018-04-15 17:04:42,NULL,2018-04-15 16:52:48,4,"[8809040935110, 8801056005237]","[3, 5]",28000
6239,00006240,11871556,93001305,1,2019-06-19 04:54:50,2019-06-19 04:54:50,NULL,NULL,2,"[8803284605464, 8809057795523]","[4, 3]",44000
6240,00006241,11871556,11715235,4,2020-09-10 03:19:10,2020-09-10 03:26:13,2020-09-10 03:26:13,2020-09-10 03:21:43,5,"[8801056487010, 8809027331317, 8806002010670]","[3, 1, 5]",50000
6241,00006242,11871556,68071993,2,2018-03-08 04:47:01,2018-03-08 04:49:57,NULL,2018-03-08 04:49:57,1,"[8801056017606, 8809040935110, 8801056015107, 8809040935110]","[5, 2, 4, 3]",25000
6242,00006243,11871556,49673122,3,2018-05-02 12:50:46,2018-05-02 13:08:47,NULL,2018-05-02 12:53:34,4,[8806002010670],[2],24000
6243,00006244,11871556,56228779,1,2019-04-15 12:00:36,2019-04-15 12:00:36,NULL,NULL,3,"[8809057795523, 8801094483005, 8809040935110, 8806002010427]","[1, 4, 5, 2]",59000
6244,00006245,11871556,78564878,3,2020-09-11 18:09:24,2020-09-11 18:15:12,NULL,2020-09-11 18:10:34,1,"[8801056017606, 8801094483005, 8806430012819]","[5, 1, 3]",46000
6245,00006246,11871556,53005560,2,2020-02-08 22:47:11,2020-02-08 22:48:56,NULL,2020-02-08 22:48:56,3,[8801094483005],[1],12000
6246,00006247,11871556,92930680,2,2019-02-08 14:26:35,2019-02-08 14:28:47,NULL,2019-02-08 14:28:47,4,[8809057795523],[5],31000
6247,00006248,11871556,88566707,1,2019-01-11 09:48:49,2019-01-11 09:48:49,NULL,NULL,1,"[8806430012819, 8801056298012, 8809423620039, 8801094473006, 8801094223038]","[4, 5, 1, 3, 2]",113000
6248,00006249,11871556,42066340,2,2018-03-01 07:59:10,2018-03-01 08:01:17,NULL,2018-03-01 08:01:17,1,"[8801056755010, 8809057795523]","[1, 4]",52000
6249,00006250,11871556,11715235,4,2019-01-13 09:54:23,2019-01-13 10:00:54,2019-01-13 10:00:54,2019-01-13 09:56:53,2,[8806002010670],[5],24000
6250,00006251,11871556,87603323,3,2019-06-05 22:26:13,2019-06-05 22:32:25,NULL,2019-06-05 22:28:18,5,"[8801382130802, 8809027331317, 8801056755010, 8801043650700, 8809382930224]","[5, 4, 3, 1, 2]",75000
6251,00006252,11871556,88566707,2,2020-09-04 11:39:20,2020-09-04 11:41:43,NULL,2020-09-04 11:41:43,3,"[8801056487010, 8801056755010]","[2, 4]",28000
6252,00006253,11871556,93528850,4,2019-09-13 15:53:19,2019-09-13 15:59:06,2019-09-13 15:59:06,2019-09-13 15:56:10,5,"[8801382130802, 8801056005237]","[1, 3]",44000
6253,00006254,11871556,64689622,1,2019-04-01 11:28:21,2019-04-01 11:28:21,NULL,NULL,2,"[8801056005237, 8801056755010, 8809040935110, 8809332392768, 8801056036775]","[3, 5, 1, 4, 2]",89000
6254,00006255,11871556,5887706,1,2020-03-12 23:17:41,2020-03-12 23:17:41,NULL,NULL,3,[8801382130802],[4],25000
6255,00006256,11871556,48471189,1,2020-03-18 18:52:14,2020-03-18 18:52:14,NULL,NULL,4,"[8806430012819, 8806002010670]","[5, 1]",54000
6256,00006257,11871556,57540999,4,2020-05-15 09:32:13,2020-05-15 09:37:41,2020-05-15 09:37:41,2020-05-15 09:33:24,3,"[8801382127574, 8801056002541]","[1, 4]",51000
6257,00006258,11871556,818369,4,2018-01-07 06:26:50,2018-01-07 06:31:50,2018-01-07 06:31:50,2018-01-07 06:28:52,2,"[8801056005237, 8801056017606]","[3, 2]",23000
6258,00006259,87864328,5887706,1,2019-04-13 18:40:15,2019-04-13 18:40:15,NULL,NULL,3,"[8801056017606, 8806002010670, 8801382130802]","[3, 5, 4]",53000
6259,00006260,87864328,5887706,2,2019-04-20 19:48:38,2019-04-20 19:51:14,NULL,2019-04-20 19:51:14,4,[8801094483005],[3],12000
6260,00006261,87864328,63021024,3,2018-05-12 19:19:46,2018-05-12 19:33:14,NULL,2018-05-12 19:21:37,4,[8809040935110],[2],9000
6261,00006262,87864328,92495839,2,2020-06-15 17:40:49,2020-06-15 17:41:56,NULL,2020-06-15 17:41:56,4,[8801056015107],[4],3000
6262,00006263,87864328,818369,3,2019-01-16 05:02:47,2019-01-16 05:16:26,NULL,2019-01-16 05:04:35,2,"[8801056015107, 8801382130826, 8801043650700, 8801037037869, 8801094503901]","[3, 5, 2, 1, 4]",53000
6263,00006264,87864328,86052106,4,2018-07-07 12:44:51,2018-07-07 12:51:50,2018-07-07 12:51:50,2018-07-07 12:47:25,1,"[8806430012819, 8801056298012]","[2, 3]",38000
6264,00006265,87864328,83110567,1,2020-01-15 03:43:48,2020-01-15 03:43:48,NULL,NULL,3,"[8806430012819, 8806430012819, 8801382127574, 8809397830014, 8801056030649]","[3, 2, 4, 5, 1]",120000
6265,00006266,87864328,13719043,4,2020-01-02 13:07:09,2020-01-02 13:10:34,2020-01-02 13:10:34,2020-01-02 13:08:47,2,"[8801056005237, 8801056002541, 8809057795523, 8801097178021, 8801382138686]","[3, 1, 2, 4, 5]",132000
6266,00006267,87864328,92495839,3,2019-07-05 11:59:13,2019-07-05 12:15:25,NULL,2019-07-05 12:01:46,5,"[8801043650700, 8801056005237, 8809027331317, 8809323750065]","[4, 5, 2, 3]",63000
6267,00006268,87864328,56228779,3,2019-08-02 23:52:40,2019-08-03 00:00:29,NULL,2019-08-02 23:55:06,1,[8801056015107],[1],3000
6268,00006269,87864328,24540484,1,2020-06-08 14:43:37,2020-06-08 14:43:37,NULL,NULL,5,"[8809057795523, 8801056755010]","[5, 2]",52000
6269,00006270,87864328,22827613,4,2019-06-06 10:12:20,2019-06-06 10:15:58,2019-06-06 10:15:58,2019-06-06 10:14:01,1,[8801056298012],[5],8000
6270,00006271,87864328,40213308,2,2018-08-07 14:54:45,2018-08-07 14:56:04,NULL,2018-08-07 14:56:04,5,[8801056015107],[5],3000
6271,00006272,87864328,66799319,4,2020-08-10 12:13:13,2020-08-10 12:18:34,2020-08-10 12:18:34,2020-08-10 12:14:21,1,[8801056002541],[3],30000
6272,00006273,87864328,48471189,3,2020-03-15 18:17:39,2020-03-15 18:24:13,NULL,2020-03-15 18:20:12,2,"[8801056002541, 8801043650700, 8801382130826, 8801056001285]","[2, 1, 3, 4]",67000
6273,00006274,87864328,56228779,2,2020-01-03 14:00:15,2020-01-03 14:02:49,NULL,2020-01-03 14:02:49,3,"[8801056017606, 8801382130802, 8809057795523]","[4, 3, 1]",60000
6274,00006275,34475451,11715235,4,2019-02-10 19:30:49,2019-02-10 19:33:36,2019-02-10 19:33:36,2019-02-10 19:32:11,5,"[8801382130802, 8806430012819]","[3, 5]",55000
6275,00006276,34475451,85267976,1,2018-09-15 21:38:03,2018-09-15 21:38:03,NULL,NULL,4,"[8801382130802, 8801056487010, 8801056005237, 8801056924011]","[1, 4, 3, 2]",71000
6276,00006277,34475451,93001305,4,2020-09-02 10:59:21,2020-09-02 11:03:25,2020-09-02 11:03:25,2020-09-02 11:01:28,2,"[8809423620039, 8801056015107]","[5, 2]",43000
6277,00006278,34475451,30435977,1,2019-08-01 07:41:05,2019-08-01 07:41:05,NULL,NULL,5,"[8801056005237, 8806430012819, 8809057795523]","[2, 5, 3]",80000
6278,00006279,34475451,72474122,1,2018-09-21 01:19:11,2018-09-21 01:19:11,NULL,NULL,2,"[8803284605464, 8801382127574, 8801056487010]","[4, 2, 5]",41000
6279,00006280,34475451,93001305,4,2019-06-08 12:30:46,2019-06-08 12:36:01,2019-06-08 12:36:01,2019-06-08 12:31:52,2,"[8806002010670, 8809423620039, 8809027331317, 8809080300060, 8801382137405]","[4, 5, 3, 2, 1]",121000
6280,00006281,34475451,24540484,4,2018-07-17 01:23:33,2018-07-17 01:29:42,2018-07-17 01:29:42,2018-07-17 01:25:36,3,"[8801043650700, 8801056002541, 8801056487010]","[4, 5, 3]",43000
6281,00006282,34475451,75912270,1,2019-03-02 19:13:19,2019-03-02 19:13:19,NULL,NULL,2,"[8803284605464, 8801056002541, 8801056017606, 8801056017644, 8809423620015]","[3, 1, 5, 2, 4]",77000
6282,00006283,34475451,56228779,4,2018-04-01 18:41:34,2018-04-01 18:46:47,2018-04-01 18:46:47,2018-04-01 18:43:38,2,"[8801056017606, 8806430012819, 8801382130826, 8802673003355, 8801097187016]","[1, 5, 4, 3, 2]",96000
6283,00006284,34475451,30435977,1,2018-01-01 11:23:55,2018-01-01 11:23:55,NULL,NULL,5,"[8801382127574, 8801094483005, 8801056015107]","[4, 1, 3]",36000
6284,00006285,34475451,13040872,4,2019-04-02 04:45:01,2019-04-02 04:49:51,2019-04-02 04:49:51,2019-04-02 04:46:24,2,"[8801382127574, 8801043650700, 8801056017606, 8801097250079, 8809191574688]","[3, 1, 5, 2, 4]",70000
6285,00006286,34475451,24966706,4,2019-03-10 17:36:20,2019-03-10 17:38:42,2019-03-10 17:38:42,2019-03-10 17:37:32,5,"[8801056017606, 8809423620039]","[5, 4]",44000
6286,00006287,34475451,2634000,4,2018-05-05 22:23:50,2018-05-05 22:29:15,2018-05-05 22:29:15,2018-05-05 22:25:14,4,[8801056017606],[5],4000
6287,00006288,34475451,13040872,1,2020-09-07 19:08:50,2020-09-07 19:08:50,NULL,NULL,4,"[8801056017606, 8801094483005, 8809057795523]","[3, 4, 2]",47000
6288,00006289,34475451,63021024,4,2018-02-08 07:42:50,2018-02-08 07:47:30,2018-02-08 07:47:30,2018-02-08 07:44:37,1,"[8801056017606, 8801043650700, 8809040935110]","[3, 4, 1]",19000
6289,00006290,34475451,53005560,2,2018-02-04 14:21:15,2018-02-04 14:22:32,NULL,2018-02-04 14:22:32,4,"[8803284605464, 8801056487010, 8806430012819, 8801382127284, 8801382128694]","[1, 2, 3, 4, 5]",114000
6290,00006291,34475451,64689622,1,2019-07-18 11:20:05,2019-07-18 11:20:05,NULL,NULL,2,"[8806430012819, 8806430012819]","[3, 5]",60000
6291,00006292,34475451,11715235,4,2018-07-12 22:02:15,2018-07-12 22:08:51,2018-07-12 22:08:51,2018-07-12 22:03:52,5,"[8809027331317, 8809423620039, 8809057795523, 8806020311919]","[2, 4, 1, 5]",130000
6292,00006293,34475451,80100195,4,2020-07-16 15:32:29,2020-07-16 15:38:39,2020-07-16 15:38:39,2020-07-16 15:34:45,2,[8803284605464],[2],13000
6293,00006294,34475451,68071993,2,2020-04-15 15:50:59,2020-04-15 15:52:56,NULL,2020-04-15 15:52:56,1,"[8801056002541, 8801382130826, 8801056005237, 8801094603007]","[3, 5, 2, 1]",64000
6294,00006295,34475451,75912270,1,2018-07-09 13:10:03,2018-07-09 13:10:03,NULL,NULL,1,"[8801056298012, 8806430012819, 8801382127574, 8801382130820, 8809382930231]","[5, 2, 3, 1, 4]",93000
6295,00006296,34475451,64689622,2,2018-05-16 03:43:03,2018-05-16 03:45:10,NULL,2018-05-16 03:45:10,1,"[8801056755010, 8806002010670]","[5, 3]",45000
6296,00006297,34475451,88566707,2,2020-03-17 17:16:29,2020-03-17 17:17:35,NULL,2020-03-17 17:17:35,2,"[8806430012819, 8801382127574]","[3, 5]",51000
6297,00006298,34475451,53005560,1,2020-01-19 17:52:33,2020-01-19 17:52:33,NULL,NULL,4,"[8806002010670, 8801056755010, 8801382130826]","[2, 4, 5]",51000
6298,00006299,79046810,72474122,3,2020-06-13 10:29:12,2020-06-13 10:34:39,NULL,2020-06-13 10:30:26,4,"[8801056005237, 8806002010670]","[2, 4]",43000
6299,00006300,79046810,75912270,4,2020-04-05 21:21:03,2020-04-05 21:25:38,2020-04-05 21:25:38,2020-04-05 21:23:47,5,"[8809027331317, 8801094483005, 8801056298012]","[3, 2, 4]",39000
6300,00006301,79046810,42066340,4,2020-07-10 20:04:47,2020-07-10 20:11:03,2020-07-10 20:11:03,2020-07-10 20:07:33,1,"[8809423620039, 8806430012819, 8801056487010, 8806001085020, 8801056003364]","[4, 5, 2, 3, 1]",128000
6301,00006302,79046810,64689622,2,2018-04-06 14:55:16,2018-04-06 14:57:31,NULL,2018-04-06 14:57:31,2,"[8806002010670, 8801056015107, 8801094483005, 8809106188092, 8809027331744]","[3, 2, 1, 4, 5]",69000
6302,00006303,79046810,13040872,2,2018-06-17 14:40:16,2018-06-17 14:42:15,NULL,2018-06-17 14:42:15,1,"[8801382130826, 8809040935110, 8806002010670, 8801052727837, 8809382930255]","[1, 3, 2, 4, 5]",50000
6303,00006304,79046810,94215680,4,2018-01-18 03:33:03,2018-01-18 03:36:59,2018-01-18 03:36:59,2018-01-18 03:34:39,4,"[8809423620039, 8801043650700, 8801056755010]","[2, 5, 4]",67000
6304,00006305,79046810,48471189,2,2020-02-10 21:00:59,2020-02-10 21:03:27,NULL,2020-02-10 21:03:27,4,"[8801094483005, 8801382130826, 8801056002541]","[4, 5, 3]",48000
6305,00006306,79046810,24540484,4,2019-04-08 09:12:11,2019-04-08 09:18:31,2019-04-08 09:18:31,2019-04-08 09:13:39,1,[8803284605464],[4],13000
6306,00006307,79046810,72099160,3,2020-03-18 05:28:26,2020-03-18 05:46:40,NULL,2020-03-18 05:30:44,1,"[8801056017606, 8801094483005, 8801056005237, 8802774006927]","[3, 1, 2, 4]",62000
6307,00006308,79046810,93001305,3,2018-05-20 08:58:42,2018-05-20 09:11:12,NULL,2018-05-20 09:00:01,1,"[8809040935110, 8806430012819, 8809057795523]","[1, 3, 2]",70000
6308,00006309,79046810,11715235,3,2020-03-05 01:16:34,2020-03-05 01:39:08,NULL,2020-03-05 01:19:24,2,"[8801382127574, 8809423620039, 8801382130826]","[2, 1, 5]",67000
6309,00006310,79046810,46075113,4,2018-06-05 04:05:12,2018-06-05 04:10:09,2018-06-05 04:10:09,2018-06-05 04:07:48,4,"[8801043650700, 8801056487010, 8801382130802, 8804342343434, 8801382132455]","[2, 1, 4, 3, 5]",77000
6310,00006311,79046810,30435977,2,2020-06-05 16:31:50,2020-06-05 16:33:52,NULL,2020-06-05 16:33:52,4,"[8809040935110, 8801056487010, 8801043650700, 8801094232702]","[5, 3, 2, 1]",35000
6311,00006312,79046810,638938,4,2020-01-08 19:56:19,2020-01-08 20:00:45,2020-01-08 20:00:45,2020-01-08 19:58:42,3,"[8801056017606, 8806002010670]","[2, 4]",28000
6312,00006313,79046810,83110567,1,2018-04-09 03:54:25,2018-04-09 03:54:25,NULL,NULL,2,"[8806430012819, 8806430012819]","[4, 3]",60000
6313,00006314,79046810,94215680,1,2019-04-09 05:07:59,2019-04-09 05:07:59,NULL,NULL,5,"[8801382130802, 8803284605464, 8809057795523, 8809057795523, 8809050511090]","[5, 3, 2, 1, 4]",107000
6314,00006315,79046810,78499253,4,2020-07-04 03:46:45,2020-07-04 03:51:47,2020-07-04 03:51:47,2020-07-04 03:49:39,1,"[8801382127574, 8801382130826]","[1, 2]",27000
