,고객이름,구매물건,구매갯수,최근방문날짜
24154,79265354,8801094473006,12,2018-09-09
24155,79265354,8801097250383,4,2020-04-03
24156,79265354,8809423620039,2,2019-03-07
24157,79265354,8801097178014,2,2019-05-02
24158,79265354,8804342310108,15,2020-08-21
24159,79265354,8801104290357,16,2018-06-17
24160,79265354,8801382130802,9,2020-09-15
24161,79265354,8802673003225,11,2018-04-21
24162,59658715,8801097178021,14,2020-05-13
24163,59658715,8809397830007,13,2018-03-10
24164,59658715,8809228158898,17,2020-07-06
24165,59658715,8801056007163,20,2018-06-21
24166,59658715,8801056201012,19,2019-06-13
24167,59658715,8809409910123,12,2020-06-09
24168,59658715,8801056065829,11,2019-03-12
24169,59658715,8801056038861,12,2020-04-13
24170,59658715,8809382930248,10,2020-03-18
24171,8800364,8801056009731,3,2020-09-01
24172,8800364,8806002010571,10,2019-06-20
24173,8800364,8801056042196,3,2019-04-17
24174,8800364,8801382130383,17,2019-09-10
24175,8800364,8801056033026,16,2019-08-04
24176,8800364,8809409910154,15,2020-01-21
24177,8800364,8806430012819,1,2020-07-06
24178,8800364,8801097130036,6,2019-04-03
24179,40983967,8809191574640,11,2018-07-20
24180,40983967,8809191574671,10,2020-05-14
24181,40983967,8806020310530,17,2019-06-09
24182,40983967,8809106188092,5,2018-03-12
24183,40983967,8801094503901,7,2019-04-17
24184,37729773,8801056030649,17,2018-05-20
24185,37729773,8809082723386,3,2020-03-03
24186,37729773,8809228158898,6,2018-06-09
24187,37729773,8809332392768,13,2018-03-15
24188,16340103,8801037037852,15,2020-01-05
24189,58739796,8801382132455,11,2019-06-19
24190,58739796,8809423620022,3,2020-03-03
24191,58739796,8809082723386,7,2018-01-04
24192,58739796,8802774000369,4,2018-02-01
24193,58739796,8809228158898,14,2020-07-14
24194,58739796,8804074600546,1,2019-07-05
24195,58739796,8801056055189,13,2018-05-07
24196,4475283,8809423620022,14,2020-01-16
24197,4475283,8801382144823,1,2019-06-21
24198,4475283,8801382130826,16,2020-02-08
24199,4475283,8809382930231,5,2019-04-08
24200,4475283,8802673003362,16,2020-08-13
24201,4475283,8809027331492,9,2019-03-15
24202,6130556,8801382127284,3,2020-08-01
24203,6130556,8809125060836,12,2019-07-07
24204,6130556,8801382127567,12,2019-08-14
24205,6130556,8801382128694,15,2019-09-01
24206,6130556,8801382138686,16,2018-04-01
24207,6130556,8809173200345,10,2018-04-18
24208,6130556,8801056224158,6,2020-07-14
24209,6130556,8809323750010,7,2020-08-13
24210,49999755,8801056017606,15,2019-02-17
24211,58507602,8801056036775,10,2020-01-02
24212,58507602,8802673003201,9,2018-02-05
24213,58507602,8801056017644,12,2019-06-08
24214,58507602,8801382130659,12,2018-08-04
24215,58507602,8801056017606,7,2019-01-04
24216,58507602,8801056154011,5,2018-06-05
24217,34391629,8804342387872,9,2019-04-05
24218,34391629,8809125060836,9,2018-03-15
24219,34391629,8801382144823,1,2019-08-12
24220,34391629,8801056001285,16,2018-05-21
24221,34391629,8801056154066,15,2020-06-13
24222,34391629,8809191574640,8,2019-06-13
24223,23698255,8802673003317,7,2020-06-15
24224,23698255,8801097250279,1,2020-05-08
24225,99516639,8801056038649,11,2019-04-16
24226,99516639,8801094563004,11,2018-06-06
24227,99516639,8809423620039,15,2018-09-12
24228,99516639,8801056924011,12,2019-07-03
24229,99516639,8804342387872,14,2019-02-01
24230,99516639,8801382130383,4,2018-04-01
24231,99516639,8809110700051,6,2019-08-04
24232,98773945,8809068661152,14,2019-07-05
24233,98773945,8801056017606,11,2018-03-01
24234,98773945,8802673003256,3,2020-09-09
24235,65105134,8809023009333,19,2019-04-02
24236,65105134,8809424480038,2,2019-03-12
24237,65105134,8806002003931,12,2018-06-03
24238,65105134,8806001083026,14,2018-05-18
24239,51842951,8802673003300,3,2019-04-03
24240,51842951,8801056064747,7,2019-01-06
24241,75182259,8809423620015,6,2020-01-15
24242,75182259,8801056924011,20,2020-04-03
24243,15559002,8801056798017,13,2019-02-05
24244,15559002,8802774006927,14,2020-07-20
24245,15559002,8809423620046,11,2018-02-10
24246,15559002,8806001084542,6,2018-03-16
24247,15559002,8801056022112,13,2020-05-07
24248,15559002,8809253640177,20,2018-07-12
24249,73297945,8801097231016,18,2019-02-03
24250,73297945,8806003011522,2,2019-04-02
24251,73297945,8809173200147,13,2019-02-02
24252,73297945,8801056006259,1,2019-03-01
24253,73297945,8801097187016,7,2018-02-08
24254,5478391,8809228158898,16,2018-09-17
24255,5478391,8809323750010,14,2020-01-07
24256,5478391,8809409910123,3,2020-02-20
24257,61683814,8809106188092,4,2019-04-21
24258,61683814,8809397830014,7,2019-07-10
24259,61683814,8809057795509,18,2018-06-13
24260,61683814,8801056006297,15,2019-01-14
24261,61683814,8801056005237,6,2020-02-07
24262,61683814,8809027331744,6,2018-09-16
24263,21760400,8801094603007,10,2020-01-01
24264,21760400,8801056064747,1,2019-06-12
24265,36141320,8801056042196,14,2018-09-15
24266,20110791,8801037018646,12,2019-07-07
24267,20110791,8801056755010,19,2018-02-21
24268,20110791,8809423620008,17,2020-03-01
24269,20110791,8809423620008,12,2020-02-21
24270,20110791,8801097130036,19,2020-07-10
24271,20110791,8806003011362,8,2018-04-14
24272,20110791,8802673003317,6,2018-01-18
24273,20110791,8809409910154,13,2020-09-19
24274,20110791,8806020310530,11,2019-03-18
24275,11481980,8801056032388,14,2019-01-21
24276,80979721,8809323750027,16,2020-03-08
24277,80979721,8802673003256,5,2019-02-11
24278,80979721,8801056054984,1,2018-01-06
24279,80979721,8801056924011,11,2019-04-09
24280,80979721,8806020310530,15,2018-03-05
24281,80979721,8801382134824,5,2018-05-17
24282,80979721,8801097178021,8,2020-01-19
24283,7195371,8809050511038,13,2018-04-09
24284,7195371,8809253640177,13,2020-04-10
24285,7195371,8809423620008,6,2018-02-02
24286,7195371,8809027331744,8,2020-06-12
24287,7195371,8801056003364,10,2018-04-07
24288,7195371,8801056032388,13,2018-02-18
24289,49390116,8809382930255,16,2020-08-05
24290,49390116,8801056005237,16,2019-04-07
24291,10441959,8804342343434,3,2018-02-02
24292,10441959,8801097131019,19,2018-07-01
24293,88340664,8809332391303,10,2019-02-02
24294,88340664,8804074600546,15,2018-03-08
24295,88340664,8801094483005,4,2019-05-13
24296,88340664,8801094503901,10,2019-06-21
24297,88340664,8801382131014,5,2020-04-02
24298,88340664,8801094223007,11,2018-03-04
24299,88340664,8801056006297,12,2018-06-07
24300,88340664,8801056154066,20,2019-08-01
24301,88340664,8809023009333,9,2019-09-19
24302,87919773,8809228150021,5,2019-04-09
24303,87919773,8806001084894,5,2019-05-11
24304,43676580,8801097187016,6,2020-08-15
24305,43676580,8801056798017,4,2019-09-19
24306,43676580,8802673003355,13,2020-04-02
24307,43676580,8801382144830,3,2019-06-06
24308,43676580,8809027331706,15,2018-08-11
24309,43676580,8806001083798,12,2019-03-02
24310,43676580,8806002010977,7,2018-06-04
24311,43676580,88004334,2,2019-04-13
24312,43676580,8809382930248,6,2019-06-01
24313,43676580,8809027331317,4,2020-08-01
24314,30313324,8809082723379,9,2019-08-18
24315,30313324,8809382930224,18,2018-05-10
24316,30313324,8801056201012,13,2019-04-17
24317,30313324,8809228158898,2,2018-03-02
24318,30313324,8801097278035,7,2020-02-10
24319,30313324,8809409910154,9,2020-02-03
24320,30313324,8801056003364,3,2018-02-21
24321,30313324,8801043900027,15,2018-09-16
24322,37398752,8802673003355,9,2020-02-07
24323,37398752,8801382131014,17,2019-02-19
24324,37398752,8809082727520,20,2020-05-09
24325,37398752,8801382138686,2,2019-06-11
24326,37398752,8809221607072,1,2019-08-08
24327,37398752,8801097187016,14,2019-05-16
24328,37398752,8801056021062,9,2020-06-04
24329,40147455,8809080300060,9,2019-03-06
24330,40147455,8809191574688,2,2019-08-08
24331,40147455,8809023009333,11,2020-04-19
24332,40147455,8806002003030,8,2018-04-02
24333,40147455,8809423620022,9,2019-03-01
24334,40147455,8801056038861,19,2019-03-08
24335,40147455,8809027332932,14,2018-02-14
24336,40147455,8801056154066,13,2018-05-04
24337,40147455,8801056688011,16,2018-07-16
24338,39633593,8801056017583,11,2018-05-17
24339,39633593,8809191574688,1,2018-05-02
24340,39633593,8801094222406,14,2018-06-17
24341,39633593,8809125060850,11,2019-07-10
24342,39633593,8809027331317,17,2019-05-06
24343,7181941,8801094503505,20,2019-04-20
24344,7181941,8806002010427,9,2019-07-04
24345,7181941,8801056688127,6,2019-06-04
24346,7181941,8809082723379,6,2018-06-13
24347,7181941,8809125060225,6,2018-02-14
24348,7181941,8801056389017,1,2020-03-07
24349,7181941,8809003432328,10,2019-06-19
24350,7181941,8809080300039,20,2018-07-19
24351,7181941,8805915530633,2,2018-08-07
24352,7181941,8809382930217,18,2019-05-18
24353,1615408,8801097178021,8,2019-08-14
24354,1615408,8809023001269,16,2018-09-04
24355,1615408,8801056298012,3,2019-02-08
24356,1615408,8806020311353,14,2020-04-14
24357,1615408,8804342343434,17,2019-06-11
24358,1615408,8809040935110,5,2018-04-18
24359,19494938,8801056755010,3,2019-08-16
24360,19494938,8807920310347,8,2019-09-19
24361,19494938,8809082727513,2,2020-07-15
24362,47312922,8809135308157,15,2020-04-05
24363,47312922,8801056389123,1,2019-09-15
24364,61159921,8801056233013,5,2018-09-21
24365,61159921,8801094232702,20,2018-01-06
24366,61159921,8809423620039,5,2018-05-18
24367,61159921,8809382930200,11,2020-02-13
24368,61159921,8806002003931,2,2018-01-02
24369,61159921,8806001083798,15,2019-08-11
24370,61159921,8801094222703,4,2019-03-10
24371,13810870,8801037037852,6,2019-01-11
24372,13810870,8809191574688,8,2020-07-02
24373,13810870,8801094503031,11,2018-03-01
24374,13810870,8809068661077,19,2018-06-18
24375,13810870,8809423870014,7,2018-06-11
24376,13810870,8809397830007,2,2020-09-13
24377,13810870,8809027331706,8,2018-09-17
24378,62526607,8801056224158,4,2020-05-11
24379,62526607,8801094482602,12,2020-01-11
24380,62526607,8809173200123,13,2020-04-11
24381,62526607,8801052727851,6,2019-01-11
24382,62526607,8806003011522,4,2020-04-07
24383,62526607,8801094603007,18,2020-07-17
24384,62526607,8801056389123,20,2018-05-19
24385,69789575,8806001084887,5,2020-03-09
24386,69789575,8806001083750,1,2019-04-13
24387,69789575,8801056042226,5,2018-06-07
24388,69789575,8809125060232,18,2020-01-15
24389,69789575,8801094503031,2,2020-05-09
24390,69789575,8801056042226,11,2019-05-13
24391,69789575,8801056005672,13,2018-01-07
24392,69789575,8801056005237,3,2019-07-13
24393,69789575,880105665874,15,2018-01-13
24394,71326996,8809409910123,5,2018-06-02
24395,71326996,8801094223007,12,2019-09-20
24396,71326996,8801097250383,2,2018-05-16
24397,71326996,8801097178038,9,2020-01-08
24398,71326996,8809409910154,1,2018-01-04
24399,71326996,88004334,18,2018-03-06
24400,3517570,8809057795523,20,2020-03-18
24401,3517570,8809027331744,12,2018-06-02
24402,3517570,8801094223038,13,2019-04-01
24403,3517570,8809050511038,19,2019-06-18
24404,3517570,8809191574664,19,2018-04-04
24405,3517570,8809027331744,6,2018-08-17
24406,59405248,8801097850019,9,2018-05-09
24407,40432627,8809228158881,3,2018-05-16
24408,40432627,8804074100350,20,2020-09-09
24409,87085677,8809423620008,3,2019-02-20
24410,87085677,8802774001014,13,2019-04-18
24411,87085677,8809173200130,16,2018-09-21
24412,87085677,8809082727513,15,2020-04-17
24413,87085677,8809191574664,16,2018-06-09
24414,87085677,8809191574664,10,2019-02-08
24415,87085677,8804342343434,17,2019-09-15
24416,87085677,8801097178090,17,2019-07-05
24417,87085677,8801056001841,7,2019-03-20
24418,19689500,8801097250279,14,2018-06-15
24419,19689500,8801094222703,7,2019-02-06
24420,19689500,8809125064124,16,2018-06-14
24421,19689500,8809332391303,5,2018-03-13
24422,19689500,8809106188092,6,2020-01-15
24423,19689500,8801097250053,2,2020-02-05
24424,19689500,8801094603007,14,2018-05-06
24425,76892387,8801094483005,18,2018-01-17
24426,76892387,8801056224011,15,2018-03-21
24427,76892387,8801052727837,9,2019-09-08
24428,76892387,8801056015107,4,2018-08-04
24429,76892387,8801094222406,7,2019-09-14
24430,76892387,8806002010670,15,2018-05-10
24431,76892387,8809382930224,14,2019-09-11
24432,76892387,8802673003256,8,2019-02-07
24433,76892387,8801056001841,5,2018-06-03
24434,76892387,8809382930200,9,2018-04-06
24435,6151097,8801056001858,19,2019-06-01
24436,6151097,8801094223038,18,2018-07-05
24437,6151097,8801056034740,17,2020-09-18
24438,6151097,8802774001014,17,2020-04-21
24439,6151097,8801097178090,6,2018-09-13
24440,86560406,8801043900027,14,2018-07-08
24441,86560406,8801382127574,4,2019-08-11
24442,86560406,8809424480038,11,2018-07-21
24443,86560406,8809409910154,17,2018-08-19
24444,86560406,8802673003225,11,2019-07-18
24445,86560406,8801094232702,14,2019-07-05
24446,86560406,8801056033057,10,2018-02-04
24447,86560406,8806003011522,14,2019-02-13
24448,92679851,8801382134848,11,2018-06-07
24449,92679851,8809068661152,20,2020-01-11
24450,92679851,8809027331317,10,2020-02-13
24451,92679851,8809082727520,19,2020-03-19
24452,92679851,8801097250279,15,2018-08-15
24453,92679851,8801382130802,2,2019-01-15
24454,92679851,8803284607659,10,2018-08-02
24455,92679851,8809424480038,5,2019-04-08
24456,92679851,8809057550023,11,2018-07-02
24457,91999470,8809125060225,19,2018-02-16
24458,91999470,8809080300039,2,2020-02-06
24459,91999470,8801097250383,10,2020-07-06
24460,91999470,8803284605464,17,2020-02-06
24461,91999470,8802774001014,16,2018-03-14
24462,91999470,8809135303633,14,2019-02-09
24463,91999470,8809228150021,3,2018-07-05
24464,91999470,8801094563004,17,2020-01-05
24465,91999470,8809082723379,10,2020-07-01
24466,91999470,8809050511083,13,2018-01-11
24467,16597714,8801056005672,13,2019-01-11
24468,16597714,8809110700044,11,2018-01-12
24469,16597714,8801097150010,6,2020-03-14
24470,16597714,8801056201012,17,2018-07-16
24471,16597714,8809125060225,9,2018-04-17
24472,43107702,8806002003023,18,2018-02-18
24473,43107702,8809191574695,7,2020-03-09
24474,43107702,8801097187016,15,2019-07-05
24475,43107702,8809173200130,4,2020-08-18
24476,43107702,8801056688127,2,2020-08-11
24477,43107702,8801056051747,13,2018-03-12
24478,43107702,8809135303640,18,2020-03-12
24479,43107702,8801056389123,9,2019-04-12
24480,43107702,8801037037869,5,2018-05-02
24481,43107702,8801056003364,11,2019-06-09
24482,48643223,8802673003218,11,2020-01-01
24483,48643223,8801382132455,12,2018-05-20
24484,48643223,8801056065829,8,2018-03-05
24485,48643223,8801056065805,2,2018-01-03
24486,48643223,8801097250376,15,2019-05-13
24487,48643223,8801753100885,15,2018-07-01
24488,31804833,8809110700044,3,2020-08-12
24489,31804833,8809382930200,12,2018-08-19
24490,31804833,8809382930255,19,2020-05-11
24491,31804833,8801056001858,14,2020-05-21
24492,31804833,8801097130036,18,2019-09-06
24493,50815729,8801056051747,18,2020-01-03
24494,50815729,8809191574688,9,2020-04-02
24495,50815729,8801094503901,4,2020-01-19
24496,50815729,8801037037852,1,2018-07-12
24497,50815729,8801097187016,14,2019-04-16
24498,50815729,8801056389017,14,2018-09-10
24499,50815729,8809125060225,20,2018-06-10
24500,50815729,8809228150021,4,2020-07-09
24501,50815729,8804074100350,13,2019-09-15
24502,50815729,8809125060836,13,2018-09-21
24503,39916768,8801097250053,13,2020-07-03
24504,39916768,8809003432328,2,2020-01-09
24505,39916768,8809323750027,14,2020-07-18
24506,39916768,8801382130802,9,2020-02-08
24507,39916768,8809424480021,11,2018-06-11
24508,39916768,8801056224011,4,2019-05-13
24509,39916768,8801097131019,6,2018-02-08
24510,39916768,8801382127567,5,2019-01-15
24511,39916768,8801043900027,17,2019-05-13
24512,39916768,8806003011522,6,2018-04-15
24513,43929196,8806002002894,6,2019-05-03
24514,43929196,8809135308157,19,2019-04-15
24515,84236723,8809221607072,12,2020-07-05
24516,84236723,8801382128038,2,2020-03-03
24517,84236723,8806002002894,4,2019-07-04
24518,84236723,8805915531012,13,2018-09-19
24519,74338449,8801056233013,6,2018-09-21
24520,74338449,8807920310347,19,2018-01-10
24521,74338449,8801056054984,1,2018-05-05
24522,74338449,8802673003201,4,2019-09-11
24523,30602367,8801056033057,19,2019-09-15
24524,30602367,8801056164011,11,2020-05-02
24525,30602367,8809050511090,20,2019-09-06
24526,65303303,8801094503031,20,2019-08-12
24527,65303303,8801056233013,3,2018-02-12
24528,65303303,8804342398984,3,2020-08-16
24529,65303303,8801097250079,6,2019-05-16
24530,26851586,8801056389017,10,2020-09-20
24531,26851586,8809228150021,6,2020-02-12
24532,26851586,8809135308157,10,2018-04-19
24533,26851586,8801056005719,19,2019-07-03
24534,26851586,8806002004044,9,2019-08-09
24535,26851586,8809110700051,11,2018-05-17
24536,26851586,8801097618114,16,2018-03-11
24537,26851586,8803284605532,12,2019-07-03
24538,42022255,8801382130820,15,2018-06-04
24539,42022255,8806002010441,5,2019-08-03
24540,42022255,8801056036775,17,2020-04-13
24541,42022255,8801056064761,14,2019-02-18
24542,42022255,8809050511144,5,2018-07-18
24543,42022255,8801056036775,20,2020-09-12
24544,42022255,8801382128694,8,2018-07-02
24545,42022255,8806430012819,11,2019-09-16
24546,11128360,8801043650199,11,2018-04-11
24547,11128360,8801056006259,7,2018-07-03
24548,11128360,8801382132455,15,2019-01-09
24549,11128360,8801382130820,15,2019-01-08
24550,41260480,8801094482602,18,2020-06-21
24551,41260480,8809068661077,17,2020-09-15
24552,41260480,8801382131014,4,2020-01-06
24553,41260480,8809173200130,18,2018-02-10
24554,93271954,8809080300060,15,2018-03-04
24555,93271954,8809409910123,3,2019-01-21
24556,93271954,8809068661169,1,2019-05-20
24557,93271954,8806002004044,19,2018-01-19
24558,93271954,8801056021062,20,2018-05-12
24559,93271954,8801097178090,17,2020-02-14
24560,93271954,8806020311353,11,2018-05-05
24561,93271954,8806001083750,12,2019-09-15
24562,89126397,8801382128038,9,2019-09-17
24563,89126397,8801094222703,14,2020-03-07
24564,89126397,8801094503901,1,2020-06-04
24565,89126397,8809397830014,5,2019-09-08
24566,89126397,8809191574695,12,2019-08-21
24567,89126397,8801097178014,13,2018-03-04
24568,89126397,8809221607072,20,2020-07-04
24569,89126397,8809323750010,20,2020-04-05
24570,89126397,8801104290357,1,2018-03-04
24571,89126397,8801097250079,13,2019-01-18
24572,66035455,8806020311919,10,2019-01-07
24573,48921821,8809106188092,3,2019-05-05
24574,48921821,8801056036775,9,2019-07-14
24575,48921821,8801056005237,19,2020-07-09
24576,48921821,8809382930200,8,2018-05-15
24577,48921821,8809027331317,11,2018-06-10
24578,48921821,8801056065829,11,2018-07-10
24579,48921821,8806002000794,14,2018-08-03
24580,557709,8805915530633,14,2019-08-02
24581,557709,8801056298012,4,2018-01-15
24582,557709,8801043650199,18,2020-04-18
24583,557709,8801056017644,13,2020-02-14
24584,557709,8801056005719,12,2020-04-20
24585,557709,8801056389123,4,2019-06-09
24586,557709,8809424480038,17,2018-03-03
24587,557709,8809409910154,16,2019-08-10
24588,57339922,8809382930231,15,2020-05-16
24589,57339922,8809424480038,16,2019-09-03
24590,57339922,8801056017583,16,2019-05-02
24591,57339922,8801094503000,11,2019-02-01
24592,57339922,8802774003445,20,2019-01-21
24593,57339922,8801056024062,4,2020-08-09
24594,57339922,8809423620046,8,2018-03-07
24595,25054339,8801382137382,10,2018-09-17
24596,25054339,8801056013110,1,2018-08-05
24597,25054339,8801056030649,12,2018-05-11
24598,25054339,8801094223038,7,2019-01-02
24599,80740877,8801382128694,6,2020-06-19
24600,80740877,8801382135418,3,2019-06-02
24601,80740877,8801094503901,3,2018-03-06
24602,33644272,8809221606204,14,2018-05-10
24603,33644272,8801094223007,1,2018-07-16
24604,33644272,8804074600546,2,2019-04-10
24605,33644272,8809191574688,13,2019-04-16
24606,27731468,8809110700044,18,2020-05-07
24607,27731468,8804342343434,16,2019-03-18
24608,27731468,8809068661008,1,2019-03-16
24609,27731468,8809423870014,19,2019-03-05
24610,27731468,8809003432328,11,2018-03-06
24611,99634893,8801746672443,4,2020-03-13
24612,91017288,8801382135418,12,2019-03-01
24613,91017288,8809191574688,16,2019-09-05
24614,91017288,8801094602208,5,2020-09-04
24615,83144703,8809382930224,3,2020-02-17
24616,83144703,8809382930217,19,2018-03-08
24617,83144703,8801056024017,13,2020-09-07
24618,28459279,8804342387872,7,2018-07-04
24619,97560028,8801094473006,9,2019-04-19
24620,97560028,8809382930217,13,2020-04-20
24621,97560028,8806001083767,6,2019-07-11
24622,97560028,8801056017606,17,2019-03-09
24623,97560028,8801056017644,19,2018-03-11
24624,97560028,8809027331713,10,2019-01-03
24625,97560028,8809050511090,17,2018-03-20
24626,97560028,8806003011522,13,2020-03-14
24627,60514769,8801056034740,9,2020-05-13
24628,60514769,8801056389017,5,2019-02-10
24629,60514769,8805915531036,2,2018-03-07
24630,60514769,8801056022112,8,2019-05-19
24631,60514769,8801382127567,9,2019-09-21
24632,60514769,8809382930255,16,2018-04-16
24633,60514769,8801097250383,16,2020-06-17
24634,60514769,8809080300039,19,2019-06-06
24635,31869062,8801094563004,9,2020-09-14
24636,31869062,8801052727851,19,2018-03-20
24637,31869062,8801056038861,7,2018-08-03
24638,31869062,8801104500067,15,2019-02-13
24639,31869062,880105603886,19,2019-05-14
24640,31869062,8801094222703,9,2019-08-18
24641,31869062,8806002003023,16,2019-02-07
24642,31869062,8809323750010,10,2020-08-21
24643,12422438,8801382132455,16,2018-03-13
24644,12422438,8809068661176,6,2020-04-19
24645,12422438,8801094503901,11,2020-08-11
24646,12422438,8801097250079,15,2020-05-17
24647,12422438,8801097150010,17,2019-07-06
24648,12422438,8801094223007,2,2019-01-20
24649,12422438,8802673003317,1,2019-04-08
24650,12422438,8802774000987,12,2018-05-19
24651,10214009,8805915531012,18,2019-06-19
24652,10214009,8806003011522,12,2020-06-14
24653,10214009,8801097250376,1,2019-03-01
24654,10214009,880105665874,3,2019-04-07
24655,10214009,8805915530633,13,2020-04-01
24656,10214009,8801056034740,13,2020-05-11
24657,10214009,8806002010977,12,2018-06-02
24658,87650747,8801056688127,19,2019-08-08
24659,87650747,8801056017644,6,2018-09-09
24660,87650747,8804342398984,20,2020-04-08
24661,87650747,8809023009593,2,2018-04-03
24662,37254909,8801056298128,7,2019-08-03
24663,37254909,8804342387872,19,2019-07-09
24664,37254909,8801382137405,18,2020-01-08
24665,37254909,8809125060225,7,2018-04-20
24666,37254909,8801056065829,2,2020-06-07
24667,37254909,8801037037869,10,2020-05-01
24668,21964874,8801056298012,14,2018-06-17
24669,21964874,8801056164011,18,2018-09-09
24670,21964874,8809424480021,12,2020-02-02
24671,21964874,8801056798017,12,2018-05-03
24672,21964874,8809380760175,19,2020-04-02
24673,21964874,8801104290357,13,2019-03-18
24674,1626795,8801056022112,9,2020-08-04
24675,1626795,8806430012819,8,2018-08-17
24676,1626795,8801056001285,15,2019-07-10
24677,1626795,8801097850019,14,2020-03-17
24678,1626795,8806001083750,9,2019-02-21
24679,1626795,8806020311353,9,2018-07-12
24680,1626795,8801382128038,2,2020-04-09
24681,1626795,8801056001858,12,2020-08-13
24682,14900950,8809023009340,17,2019-04-11
24683,14900950,8801056015107,3,2018-07-07
24684,72252957,8801056005237,1,2020-06-10
24685,72252957,8801382134749,13,2019-07-16
24686,72252957,8806002010977,20,2018-01-02
24687,72252957,8809050511038,18,2018-07-11
24688,70831908,8801097250079,5,2019-09-20
24689,70831908,8802673003201,4,2020-08-16
24690,70831908,8801056051747,14,2019-04-09
24691,70831908,8801094503505,20,2018-06-11
24692,70831908,8801056038861,6,2018-01-04
24693,3923045,8801056038649,6,2020-03-13
24694,3923045,8809323750027,7,2018-03-10
24695,3923045,8809057550023,20,2020-06-17
24696,26851024,8809382930224,18,2020-08-19
24697,26851024,8801382128694,17,2018-02-14
24698,26851024,8801382127567,12,2018-04-13
24699,26851024,8809045670115,1,2018-09-21
24700,26851024,8809125060232,8,2019-08-21
24701,26851024,8809191574671,3,2018-04-13
24702,26851024,8802673003249,13,2019-07-09
24703,47698007,8801056154066,15,2018-09-16
24704,47698007,8809382930248,14,2020-03-09
24705,47698007,8805915530633,10,2020-07-17
24706,47698007,8809050511083,5,2018-02-15
24707,47698007,8806002003900,12,2020-09-01
24708,47698007,8801382130840,7,2018-09-01
24709,47698007,8801097250369,4,2019-05-02
24710,47698007,8806002004044,8,2019-08-08
24711,47698007,8809068661077,10,2018-04-21
24712,47698007,8806002010465,6,2020-02-11
24713,30097938,880105603886,8,2018-04-05
24714,30097938,8801094223038,2,2020-07-14
24715,30097938,8809080300060,13,2020-02-15
24716,30097938,8806001083798,1,2018-07-21
24717,30097938,8802774000369,20,2020-09-08
24718,30097938,8806002010670,5,2020-03-11
24719,30097938,8809003432328,9,2019-05-14
24720,30097938,8809135308157,7,2020-05-21
24721,30097938,8801097250413,10,2018-01-07
24722,83984505,8809382930224,15,2019-08-12
24723,83984505,8801382144823,14,2018-08-04
24724,83984505,8801097850019,10,2018-07-09
24725,67435495,8809003432328,3,2019-06-08
24726,67435495,8801382130840,9,2018-09-08
24727,67435495,8801094232702,11,2020-03-14
24728,67435495,8801056224011,16,2018-08-06
24729,67435495,8809050511090,12,2020-06-07
24730,67435495,8806001085020,7,2018-07-15
24731,67435495,8801056001285,15,2019-04-08
24732,5173355,8801043900027,6,2018-03-08
24733,5173355,8801056001841,19,2018-07-12
24734,5173355,8809191574640,1,2019-07-02
24735,5173355,8801056033026,19,2019-01-20
24736,65610985,8801056065829,11,2020-05-15
24737,51140972,8801753100885,12,2018-09-07
24738,51140972,8801097250369,10,2018-07-18
24739,51140972,8801056065829,15,2020-02-14
24740,51140972,8801097130036,11,2019-08-09
24741,8547290,8801097278035,15,2018-07-17
24742,8547290,8801097250079,19,2019-05-07
24743,8547290,8801382130802,12,2018-04-08
24744,8547290,8809382930200,12,2020-05-12
24745,8547290,8803284605464,12,2020-07-12
24746,8547290,8801056005237,17,2019-01-08
24747,8547290,8801037018646,15,2020-05-19
24748,43694242,880105603886,1,2018-02-01
24749,43694242,8806002010441,15,2018-09-20
24750,43694242,8801056154011,15,2019-02-19
24751,43694242,8809068661008,18,2019-04-21
24752,43694242,8801094563004,9,2018-07-11
24753,43694242,8801097250279,19,2019-09-03
24754,43694242,8809397830021,1,2020-05-16
24755,30758591,8801056064747,2,2018-02-16
24756,30758591,8809382930231,3,2018-01-16
24757,30758591,8809027331492,3,2018-05-19
24758,29996759,8806003011522,1,2018-03-02
24759,29996759,8809068661169,1,2018-08-11
24760,29996759,8806430012802,18,2020-04-15
24761,29996759,8801056065805,19,2020-02-07
24762,61166550,8809023009333,6,2019-02-04
24763,61166550,8801094503505,2,2019-09-17
24764,61166550,8801382130826,10,2018-02-11
24765,61166550,8809423870007,8,2018-09-16
24766,89884,8801382130840,17,2018-07-07
24767,89884,8801056006259,2,2020-04-10
24768,89884,8801094503901,5,2018-01-18
24769,89884,8801056042196,5,2020-01-06
24770,50195690,8806002004044,4,2020-04-12
24771,50195690,8801097130012,4,2019-02-05
24772,50195690,8804342343434,9,2020-04-07
24773,50195690,8809423620008,3,2020-01-10
24774,50195690,8809125060232,4,2018-05-18
24775,50195690,8809027331744,17,2018-07-04
24776,50195690,8801746672443,11,2018-02-07
24777,1507638,8801097850019,11,2019-07-09
24778,20965410,8802774003445,10,2018-09-03
24779,20965410,880105665874,19,2018-05-16
24780,20965410,8801056001858,7,2019-07-08
24781,20965410,8809382930231,13,2019-04-16
24782,20965410,8806430012819,18,2018-03-14
24783,20965410,8801382128694,16,2019-07-06
24784,20965410,8801056015107,1,2019-09-08
24785,20965410,8801382127574,15,2018-03-18
24786,20965410,8809050511038,7,2019-01-12
24787,20965410,8809382930231,7,2018-06-02
24788,51130804,8801056009731,13,2018-09-06
24789,51130804,8801097250053,17,2018-07-16
