,고객이름,구매물건,구매갯수,최근방문날짜
22629,58947664,8801052727851,9,2019-09-18
22630,58947664,8804342343434,4,2019-02-15
22631,97193466,8806002010670,17,2018-07-17
22632,97193466,8809191574671,17,2020-07-16
22633,97193466,8809027331317,2,2018-05-13
22634,97193466,8801094232702,17,2020-01-11
22635,97193466,8809050511144,20,2018-06-16
22636,97193466,8809423870014,6,2020-04-21
22637,97193466,8809409910154,8,2020-02-13
22638,97193466,8809382930248,3,2018-07-11
22639,23776378,8801094602208,16,2020-03-11
22640,23776378,8807920310347,6,2018-01-18
22641,23776378,8801056714017,14,2018-03-12
22642,23776378,8801056006297,10,2020-07-19
22643,23776378,8809424480038,5,2019-01-18
22644,23776378,8801382134824,20,2019-03-10
22645,23776378,8809173200123,6,2018-04-12
22646,23776378,8801382134749,5,2019-07-10
22647,84204250,8801056033026,6,2019-08-16
22648,84204250,880105665874,16,2020-05-19
22649,84204250,8809023009333,8,2019-09-10
22650,84204250,8809382930200,16,2018-01-12
22651,84204250,8801382128038,20,2018-03-15
22652,84906307,8801056017583,4,2018-01-11
22653,84906307,8809135303640,10,2018-02-14
22654,84906307,8809423870014,20,2020-04-10
22655,84906307,8801382128038,18,2018-07-11
22656,84906307,8806002003900,1,2020-07-12
22657,17486699,8801094482602,6,2019-03-13
22658,17486699,8806002010670,20,2018-05-13
22659,85322412,8809228158898,11,2019-01-19
22660,85322412,8801094223038,14,2020-06-21
22661,85322412,8801382134824,2,2020-01-19
22662,85322412,8801056034740,18,2020-08-16
22663,85322412,8809110700044,11,2019-04-16
22664,85322412,8801056201012,8,2019-06-18
22665,85322412,8806002010441,9,2019-08-19
22666,85322412,8804342398984,7,2019-04-16
22667,85322412,8809221607072,10,2018-01-15
22668,85322412,8802673003232,18,2019-08-16
22669,23959518,8806002010441,3,2018-02-17
22670,23959518,8809397830007,9,2020-03-11
22671,23959518,8801097150010,10,2018-08-15
22672,23959518,8801094222703,14,2020-09-18
22673,23959518,8801056042226,15,2019-07-10
22674,23959518,8809191574671,11,2020-02-20
22675,23959518,8801097178021,6,2020-02-10
22676,23959518,8807920310347,14,2019-03-14
22677,79168875,8802673003256,19,2019-06-18
22678,79168875,8801052727851,7,2018-06-11
22679,79168875,8801056154011,1,2020-05-21
22680,79168875,8801056389017,11,2018-04-13
22681,79168875,8801056065805,4,2018-06-14
22682,79168875,8803284607659,15,2018-05-19
22683,79168875,8809023001269,18,2019-03-13
22684,79168875,8809082723379,6,2018-09-10
22685,79168875,8801094602406,18,2020-04-16
22686,79168875,8809397830007,19,2018-07-15
22687,84356888,8809023009593,13,2018-02-20
22688,84356888,8801056006297,3,2019-04-10
22689,84356888,8801097250079,4,2020-04-14
22690,87813654,8801094483005,7,2019-07-20
22691,87813654,8801097178090,18,2020-05-14
22692,87813654,8801382130826,14,2020-07-20
22693,87813654,8809191574640,7,2018-08-19
22694,87813654,8806002010977,14,2019-06-10
22695,87813654,8801056755010,2,2019-07-16
22696,87813654,8801097250079,10,2018-09-16
22697,87813654,8801097278035,3,2019-06-14
22698,24534513,8809106188092,20,2019-07-21
22699,24534513,8809110700051,16,2020-04-17
22700,24534513,8809050511144,11,2019-04-16
22701,24534513,8801056065768,16,2018-02-21
22702,24534513,8805915531012,12,2020-03-13
22703,24534513,8801097250413,17,2018-07-11
22704,24534513,8801097250279,13,2019-04-16
22705,40324210,8801382130383,1,2018-06-11
22706,40324210,8801097250053,10,2018-03-10
22707,63078293,8801056007163,14,2020-01-10
22708,63078293,8801382138686,5,2020-02-10
22709,63078293,8809423620022,17,2018-08-17
22710,63078293,8801382144830,2,2019-07-18
22711,63078293,8809027331713,13,2019-06-12
22712,63078293,8801056154066,2,2018-07-15
22713,63078293,8801043650199,9,2018-09-21
22714,63078293,8801097250376,1,2020-07-17
22715,63078293,8806002003900,8,2018-01-17
22716,72461937,8806020311353,9,2018-01-20
22717,72461937,8801056164011,3,2020-09-19
22718,72461937,8806001085020,10,2018-07-20
22719,72461937,8801056055189,20,2018-01-21
22720,72461937,8809027331492,10,2019-03-10
22721,72461937,8809191574688,17,2019-08-21
22722,72461937,8801056054984,11,2019-09-19
22723,72461937,8809323750010,10,2019-04-15
22724,72461937,8801056017644,18,2019-06-13
22725,72461937,8801056002541,8,2020-02-11
22726,70822451,8802673003355,1,2018-03-14
22727,70822451,8801382139072,4,2020-03-10
22728,70822451,8802673003263,17,2020-09-16
22729,70822451,8802774000369,6,2019-02-11
22730,70822451,8801056164011,9,2019-03-16
22731,70822451,8801094223007,9,2019-07-20
22732,70822451,8807920310347,17,2020-03-19
22733,70822451,8801094503000,18,2020-07-12
22734,70822451,8801094222703,11,2018-05-10
22735,70822451,8801056787127,1,2019-01-14
22736,73869125,8809332391303,5,2018-07-15
22737,73869125,8801056001841,2,2019-05-15
22738,73869125,8801056064761,12,2019-04-13
22739,73869125,8801043650700,10,2020-02-10
22740,73869125,8801056006259,19,2020-06-13
22741,10884356,8806001084887,8,2020-05-19
22742,10884356,8804342398984,17,2018-09-11
22743,10884356,8806003011522,6,2019-08-20
22744,10884356,8801056233013,20,2020-02-21
22745,46079055,8801382128038,9,2020-03-10
22746,46079055,8809057795509,5,2019-04-16
22747,46079055,8801056755010,15,2020-09-21
22748,46079055,8806001084887,13,2020-03-14
22749,76669856,8809125060232,6,2020-07-13
22750,76669856,8801056034740,15,2020-05-11
22751,64163398,8809332391303,3,2020-06-20
22752,64163398,8801382135418,9,2018-02-10
22753,64163398,8801056065829,19,2020-02-16
22754,64163398,8801382130659,17,2020-03-13
22755,64163398,8801097250053,2,2018-01-16
22756,72099485,8806003011362,17,2020-03-18
22757,72099485,8809409910154,17,2019-07-15
22758,72099485,8801037018646,4,2018-01-17
22759,72099485,8801097150010,5,2018-07-17
22760,72099485,8802673003300,15,2019-05-21
22761,72099485,8809125060232,18,2018-01-21
22762,72099485,8801382144823,8,2019-07-13
22763,72099485,8801094503505,4,2018-08-19
22764,72099485,8809397830007,19,2019-06-17
22765,72099485,8801056065805,15,2018-07-19
22766,62916561,8809332392768,15,2018-08-14
22767,62916561,8801094473006,3,2018-01-16
22768,62916561,8809027332932,15,2019-01-16
22769,62916561,8806002004044,7,2019-08-17
22770,62916561,8809424480021,20,2018-09-21
22771,62916561,8801037018646,5,2020-08-16
22772,18926150,8801056201012,1,2018-08-20
22773,18926150,8801056033026,9,2018-06-12
22774,18926150,8801094223038,9,2020-06-21
22775,48458521,8809023009333,12,2018-01-16
22776,48458521,8802673003300,9,2020-06-10
22777,48458521,8809191574688,16,2018-01-10
22778,48458521,8801094602406,12,2019-06-12
22779,48458521,8806020310530,6,2020-07-10
22780,48458521,8801056055189,20,2020-07-14
22781,48458521,8801056064747,13,2019-04-21
22782,74562164,8809191574664,18,2020-01-19
22783,74562164,8801056017583,9,2020-04-19
22784,74562164,8802673003225,14,2019-01-17
22785,74562164,8801753100885,14,2019-09-12
22786,74562164,8801094603007,14,2018-03-10
22787,74562164,8801094602406,2,2020-01-19
22788,74562164,8801056024062,2,2020-04-14
22789,45595918,8801104290357,15,2020-03-16
22790,45595918,8801094222703,15,2019-03-15
22791,45595918,8801056033057,10,2019-04-14
22792,45595918,8809191574664,7,2018-05-14
22793,45595918,8801056033057,17,2019-07-21
22794,45595918,8809423870007,20,2018-06-11
22795,70222893,8803284605464,18,2020-04-18
22796,70222893,8809125060850,12,2018-02-21
22797,70222893,8809027331706,12,2018-07-21
22798,70222893,8806002010977,10,2018-06-17
22799,70222893,8806001083026,20,2019-07-19
22800,70222893,8809323750010,18,2020-01-16
22801,70222893,8809382930255,11,2020-08-14
22802,47811446,8806001084542,13,2019-04-19
22803,47811446,8806430012819,11,2020-01-10
22804,27768973,8806020311919,2,2019-07-20
22805,27768973,8809228158898,6,2020-03-19
22806,27768973,8809023003379,10,2020-06-14
22807,32215663,8809382930255,3,2018-03-17
22808,32215663,8801094503000,3,2020-09-16
22809,32215663,8809125060836,10,2020-09-12
22810,32215663,8801056005237,15,2018-07-19
22811,32215663,8806001083026,14,2020-05-17
22812,32215663,8809253640177,10,2019-03-13
22813,32215663,8801097130036,14,2018-05-14
22814,32215663,8809409910123,5,2018-08-15
22815,32215663,8809397830014,10,2020-07-19
22816,16688271,8801382134848,11,2019-08-16
22817,16688271,8802673003300,17,2019-02-19
22818,16688271,8801097250369,15,2020-01-16
22819,89174866,8801382127284,4,2020-07-19
22820,89174866,8806002000794,19,2018-02-20
22821,31003396,8809323750027,11,2019-06-11
22822,31003396,8801094473006,1,2019-08-13
22823,31003396,8801094602208,16,2020-06-12
22824,31003396,8809323750027,10,2018-05-18
22825,31003396,8809135308157,10,2018-02-16
22826,31003396,8801382137405,3,2020-01-17
22827,31003396,8802673003249,13,2019-03-11
22828,31003396,8806002010427,8,2018-09-19
22829,31003396,8809191574688,18,2019-07-16
22830,31003396,8804074600546,13,2018-01-10
22831,40210951,8801056002541,15,2019-08-14
22832,40210951,8809082727537,1,2018-09-21
22833,40210951,8809068661077,17,2020-05-16
22834,40210951,8802673003201,3,2019-05-14
22835,40210951,8801097130012,11,2020-07-10
22836,40210951,8809027331317,17,2018-04-16
22837,40210951,8806430012819,8,2018-03-14
22838,40210951,8801056002541,2,2020-07-12
22839,41899700,8806002002894,6,2020-09-12
22840,41899700,8801056017583,8,2018-07-14
22841,41899700,8801382127284,3,2019-02-15
22842,41899700,8801382144823,14,2018-02-15
22843,41899700,8806020311353,5,2018-01-20
22844,41899700,8802673003232,11,2018-02-14
22845,41899700,8809397830014,18,2020-09-15
22846,41899700,8809125060850,6,2018-07-15
22847,41899700,8801094482602,9,2020-01-17
22848,41899700,8801056005672,18,2020-01-10
22849,4008728,8801056755010,10,2020-03-10
22850,4008728,8806002003023,12,2018-04-12
22851,4008728,8809057795509,8,2018-02-12
22852,4008728,8801382138686,13,2019-06-12
22853,4008728,8809323750065,16,2018-09-17
22854,57714628,8809023009593,14,2019-06-14
22855,57714628,8809173200345,20,2020-03-13
22856,57714628,8805915531012,20,2019-04-14
22857,57714628,8809050511090,11,2019-03-21
22858,57714628,8809424480021,15,2018-09-19
22859,57714628,8809110700051,11,2019-01-16
22860,57714628,8809082723386,8,2018-07-13
22861,57714628,8809228158898,8,2019-01-14
22862,57714628,8801056389017,3,2019-04-15
22863,16465874,8801056009731,7,2018-01-18
22864,16465874,8806020310530,12,2019-05-21
22865,16465874,8801097250376,17,2019-05-17
22866,16465874,8809221607072,19,2018-01-14
22867,16465874,8805915531036,15,2019-04-17
22868,16465874,8809423620046,9,2019-03-10
22869,16465874,8809173200345,18,2018-04-12
22870,16465874,8809082727520,19,2020-09-11
22871,16465874,8809027332932,5,2020-06-19
22872,16465874,8809397830021,16,2020-08-20
22873,56120217,8809323750010,20,2018-07-10
22874,56120217,8802673003355,9,2019-01-10
22875,56120217,8801056009731,9,2019-01-20
22876,56120217,8801097250383,11,2020-03-21
22877,56120217,8801097150010,7,2018-02-18
22878,56120217,8809423870007,14,2020-07-15
22879,56120217,8801056065768,16,2019-07-12
22880,35165436,8809228158898,9,2020-02-12
22881,35165436,8801056714017,11,2019-01-15
22882,35165436,8809068661152,13,2020-05-20
22883,35165436,8801056002541,7,2018-02-11
22884,35165436,8801094603007,11,2018-01-12
22885,35165436,8801056001285,18,2019-04-13
22886,35165436,8801094503000,8,2020-01-16
22887,35165436,8801056018160,6,2020-04-12
22888,35165436,8801382128694,10,2018-08-14
22889,35165436,8801052727837,14,2019-06-17
22890,54095808,8801056688011,18,2019-05-17
22891,54095808,8801043650762,8,2018-08-12
22892,54095808,8801097178038,20,2020-04-14
22893,54095808,8801097130012,17,2019-05-17
22894,12266739,8809027332932,12,2019-08-21
22895,12266739,8809027331324,7,2019-08-18
22896,12266739,8809135303640,12,2020-01-18
22897,12266739,8809023009593,10,2019-05-12
22898,66884092,8801052727851,16,2019-08-15
22899,66884092,8806001083750,4,2018-05-10
22900,66884092,8801056058227,15,2019-05-16
22901,66884092,8809040935110,13,2020-01-20
22902,66884092,8801382128694,16,2019-09-19
22903,66884092,8801056065805,2,2020-04-15
22904,66884092,8802774003445,17,2020-04-19
22905,66884092,8801382128694,18,2020-01-14
22906,66884092,8801043650700,5,2019-09-21
22907,29914510,8809423620008,4,2019-07-12
22908,29914510,8809423620008,2,2018-01-13
22909,29914510,8806001084542,13,2019-04-20
22910,29914510,8809106188092,20,2018-02-10
22911,29914510,8801043650199,11,2018-07-21
22912,29914510,8809068661176,3,2020-03-13
22913,29914510,8801056038861,20,2020-09-13
22914,29914510,8801056013110,1,2020-09-14
22915,29914510,8801382130820,19,2019-04-18
22916,78045450,8809057550023,13,2019-09-16
22917,78045450,8806002010571,2,2018-03-20
22918,78045450,8801382135418,9,2019-07-13
22919,78045450,8801097250413,10,2020-09-14
22920,78045450,8806002010977,15,2020-06-13
22921,78045450,8806003011522,6,2018-07-14
22922,78045450,8801094503000,9,2020-03-21
22923,78045450,8809423620008,18,2020-08-12
22924,78045450,8801097250053,13,2018-02-18
22925,76197986,8805915530633,12,2020-06-11
22926,76197986,8801094223007,13,2018-09-15
22927,76197986,8801097150010,9,2020-04-16
22928,76197986,8801056034740,6,2019-09-20
22929,76197986,8801382130840,2,2020-03-13
22930,76197986,8801094232702,9,2020-04-20
22931,76197986,8809027331492,6,2018-02-18
22932,61344916,8806001083767,1,2020-02-17
22933,61344916,8809050511090,19,2018-09-20
22934,61344916,8806002003030,6,2019-06-10
22935,61344916,8801056021062,13,2019-05-11
22936,61344916,8801056006297,4,2018-04-14
22937,61344916,8801382144830,14,2020-01-10
22938,61344916,880105603886,13,2019-05-11
22939,61344916,8801746672443,6,2020-05-12
22940,61344916,8801097850019,18,2018-09-21
22941,61344916,8809382930217,12,2020-09-20
22942,28608932,8809382930217,1,2019-05-20
22943,28608932,8806001083798,9,2020-04-18
22944,28608932,8809228150014,9,2020-08-20
22945,28608932,8801382137405,18,2019-09-21
22946,28608932,8801052727851,10,2018-02-19
22947,28608932,8809068661176,2,2020-02-10
22948,28608932,8801056164011,20,2019-07-15
22949,28608932,8801097178038,13,2020-04-18
22950,28608932,8801097250383,13,2018-01-17
22951,28608932,8801097278035,10,2020-08-18
22952,41295657,8802774000369,14,2020-05-13
22953,41295657,8809125060836,11,2018-07-19
22954,41295657,8801382131014,7,2018-05-17
22955,41295657,8809050511038,20,2019-07-19
22956,41295657,8809125060232,10,2019-02-19
22957,41295657,8801094482602,16,2018-04-17
22958,41295657,8809323750010,11,2018-02-17
22959,85471873,8801056389017,14,2019-06-12
22960,15387421,8809323750065,10,2020-02-17
22961,15387421,8809068661008,3,2019-01-12
22962,15387421,8801056032388,14,2018-06-16
22963,15387421,8806001083767,12,2019-08-18
22964,15387421,8806002010977,14,2020-03-14
22965,1185961,8806001083026,7,2018-09-13
22966,1185961,8801056022112,6,2019-09-15
22967,1185961,8801056009731,13,2018-03-18
22968,1185961,8801097250053,13,2019-09-14
22969,1185961,8805915530633,1,2020-08-19
22970,1185961,8801097278035,13,2019-04-19
22971,1185961,8801037018646,19,2019-07-13
22972,1185961,8801056024017,20,2018-04-17
22973,1185961,8801056224158,16,2020-02-19
22974,1185961,8809423620022,8,2018-05-15
22975,12264432,8801094563004,16,2018-01-14
22976,12264432,8809228150014,2,2020-08-20
22977,12264432,8806002003931,20,2020-07-14
22978,12264432,8806002010571,16,2019-06-19
22979,12264432,8801056017644,2,2018-09-19
22980,12264432,8809424480021,13,2018-09-19
22981,12264432,8809380760175,16,2018-09-21
22982,84928911,8806002010571,16,2018-02-11
22983,84928911,8809323750065,12,2018-06-13
22984,84928911,8806001083767,17,2018-02-10
22985,84928911,8809409910123,20,2019-07-11
22986,84928911,8809125060225,1,2018-06-21
22987,84928911,8801056033057,19,2019-09-14
22988,84928911,8801097130036,19,2020-03-18
22989,84928911,8809423870007,17,2018-03-14
22990,84928911,8802774000369,2,2020-07-11
22991,84928911,8809191574640,3,2018-04-11
22992,74432207,8801043650762,15,2018-03-14
22993,74432207,8806002004044,6,2020-09-20
22994,74432207,8806001083750,14,2019-04-16
22995,63004047,8801097250053,5,2019-05-17
22996,63004047,8801056798017,12,2018-08-18
22997,63004047,8801056389017,16,2020-02-21
22998,63004047,8809173200123,17,2019-04-17
22999,63004047,8809191574688,7,2019-02-14
23000,60091172,8801056005719,14,2018-03-10
23001,46759540,8801056015107,15,2018-09-12
23002,46759540,8809173200147,14,2020-05-14
23003,46759540,8801056005672,12,2018-04-11
23004,46759540,8801043650700,13,2018-07-18
23005,46759540,8809135308157,12,2018-02-16
23006,46759540,8801097130036,7,2019-08-19
23007,46759540,8801056017644,15,2018-02-12
23008,46759540,8801056003364,19,2018-01-11
23009,92824071,8809423870007,7,2019-09-17
23010,92824071,8802673003263,5,2019-07-14
23011,92824071,8801056798017,9,2018-02-13
23012,92824071,8801056024062,20,2018-01-15
23013,92824071,8809397830021,2,2019-04-15
23014,41964792,88004334,5,2019-06-13
23015,41964792,8801043650199,20,2020-02-21
23016,41964792,8809023009340,9,2020-08-18
23017,41964792,8809068661169,5,2019-04-19
23018,41964792,8801056009731,6,2020-02-17
23019,41964792,8809135303633,17,2018-05-16
23020,41964792,8809082727520,10,2019-02-18
23021,41964792,8801052727851,3,2020-04-17
23022,41964792,8802673003355,12,2018-02-16
23023,63652891,8801382137382,2,2020-02-16
23024,63652891,8809125060225,14,2018-09-13
23025,63652891,8801382130802,13,2018-08-13
23026,63652891,8801056033057,7,2019-08-18
23027,63652891,8801056154011,20,2020-05-15
23028,63652891,8802774001014,4,2018-06-14
23029,66616787,8801097130036,19,2018-06-20
23030,66616787,8801094222406,17,2018-04-10
23031,66616787,8801056021062,12,2018-02-14
23032,66616787,8809057795523,4,2019-03-19
23033,66616787,8806001083750,7,2018-06-20
23034,66616787,8801056001841,1,2018-08-16
23035,66616787,8806002003023,9,2019-07-20
23036,66616787,8809173200345,9,2018-02-13
23037,10608115,8802673003362,3,2018-09-19
23038,10608115,8809380760175,10,2018-05-14
23039,27086242,8804074100350,13,2019-06-10
23040,27086242,8809228150021,9,2019-04-13
23041,27086242,8801056487010,15,2019-04-14
23042,37653628,8801056038861,14,2020-05-11
23043,37653628,8809191574671,7,2020-02-13
23044,37653628,8809027331317,1,2019-07-11
23045,37653628,8806003011522,19,2019-08-13
23046,37653628,88004334,2,2019-06-21
23047,56617871,8801094602208,10,2019-02-17
23048,56617871,8806430012802,15,2018-03-20
23049,56617871,8809125060850,2,2019-05-14
23050,56617871,8809332391303,15,2019-01-21
23051,56617871,8801056032388,9,2020-04-19
23052,56617871,8801382132455,2,2020-03-12
23053,56617871,8809423620046,14,2018-04-12
23054,56617871,8801382137382,4,2020-02-14
23055,10615837,8801056755010,16,2020-04-21
23056,10615837,8801097178038,17,2018-02-16
23057,10615837,8801097178090,7,2020-04-14
23058,10615837,8801097178090,10,2019-09-19
23059,10615837,8809003432304,6,2018-05-21
23060,63565952,8801056042219,11,2019-07-18
23061,63565952,8801097278035,4,2018-04-14
23062,63565952,8801094502102,10,2020-06-20
23063,63565952,8801056065829,11,2019-09-21
23064,63565952,8801382138686,14,2020-05-17
23065,63565952,8801382130802,14,2020-06-17
23066,63565952,8801382138686,2,2018-09-10
23067,63565952,8801056787127,17,2019-05-11
23068,63565952,8801094222703,2,2020-07-18
23069,50941584,8809082727513,18,2018-05-19
23070,50941584,8809106188092,15,2018-09-20
23071,50941584,8809423620039,3,2020-02-20
23072,50941584,8801056054984,13,2020-04-12
23073,50941584,8806001085020,3,2020-03-12
23074,50941584,8801056058227,6,2020-08-11
23075,50941584,8809082727520,7,2018-04-16
23076,50941584,8802673003225,17,2018-01-15
23077,50941584,8801382137382,12,2020-05-17
23078,50941584,8801097250079,6,2018-09-14
23079,76899382,8809023009333,1,2020-07-12
23080,76899382,8801056042226,9,2018-05-16
23081,76899382,8801094503901,16,2018-03-13
23082,76899382,8809191574664,20,2020-09-20
23083,76899382,880105665874,9,2018-07-14
23084,76899382,8801094603007,14,2018-04-13
23085,76899382,8801097850019,2,2020-06-17
23086,76899382,8809003432328,15,2020-04-14
23087,87834378,8801056013110,9,2019-09-13
23088,87834378,8809228158881,14,2018-01-10
23089,87834378,8809382930217,3,2019-08-18
23090,87834378,8806002010465,4,2018-04-15
23091,87834378,8801382134749,13,2019-07-17
23092,87834378,8801056164011,8,2018-08-12
23093,87834378,8806001083767,10,2019-07-18
23094,87834378,8803284605464,13,2020-01-15
23095,87834378,8809323750065,20,2019-04-20
23096,29259085,8809228158898,20,2019-09-18
23097,29259085,8801056001858,5,2019-01-12
23098,29259085,8801056688011,12,2020-06-17
23099,29259085,8801037018646,4,2020-09-18
23100,29259085,8801382127284,4,2018-09-17
23101,57477114,8804342310108,2,2019-05-18
23102,57477114,88004334,4,2020-02-11
23103,57477114,8801094503505,14,2018-08-16
23104,57477114,8801043650700,17,2020-03-14
23105,57477114,8806003011522,5,2020-06-11
23106,57477114,8801094602406,18,2018-05-14
23107,57477114,8801037037869,13,2020-01-15
23108,57477114,8801056013110,9,2018-08-10
23109,28777636,8801094483005,12,2018-06-15
23110,28777636,8801056042219,10,2019-06-15
23111,28777636,8801037037869,2,2019-02-11
23112,28777636,8804342310108,2,2019-03-17
23113,34570626,8809323750027,8,2018-03-17
23114,34570626,8806002010571,4,2019-04-19
23115,34570626,8805915531036,10,2018-07-14
23116,34570626,8809068661152,10,2018-06-10
23117,34570626,8801056054984,11,2018-04-15
23118,34570626,8809027331324,8,2020-08-16
23119,34570626,8806001084894,17,2018-02-16
23120,34570626,8801056065805,1,2019-07-21
23121,34570626,8806001084887,13,2018-06-16
23122,34570626,8809027331713,19,2018-03-21
23123,17383042,8801056033057,9,2019-01-18
23124,17383042,8801097178014,19,2018-09-14
23125,17383042,8801056001285,18,2019-06-13
23126,17383042,8809382930255,14,2020-08-16
23127,17383042,8801056005237,5,2018-04-13
23128,17383042,8809135303633,11,2018-08-19
23129,17383042,8801753100892,15,2018-04-15
23130,17383042,8801043650762,7,2019-01-14
23131,68655152,8801056054984,6,2020-01-10
23132,68655152,8806002003900,15,2019-06-12
23133,68655152,8801382127574,5,2019-05-11
23134,15886897,8801056009731,14,2020-04-12
23135,15886897,8801056042196,14,2018-03-13
23136,15886897,8809191574688,9,2018-08-14
23137,15886897,8801056001858,1,2018-01-18
23138,15886897,8802673003263,9,2019-02-19
23139,15886897,8809191574640,4,2019-08-20
23140,15886897,8809057550023,16,2018-01-15
23141,15886897,8809040935110,4,2018-01-10
23142,15886897,8802774000369,11,2020-08-10
23143,15886897,8804342343434,5,2019-08-20
23144,65978630,8801382137382,12,2019-01-18
23145,65978630,8804342398984,10,2020-05-14
23146,65978630,8801043650700,2,2020-06-12
23147,95884706,8801056201012,9,2019-02-14
23148,95884706,8801094602208,4,2018-01-18
23149,95884706,8801056065829,16,2018-06-20
23150,95884706,8801382127567,19,2019-06-11
23151,95884706,8809050511144,19,2020-01-13
23152,95884706,8802774003445,7,2019-05-15
23153,95884706,8809409910123,19,2018-06-11
23154,95884706,8809050511144,5,2018-09-17
23155,95884706,8801056201012,9,2020-08-12
23156,95884706,8804074100350,1,2019-08-21
23157,64120241,8809003432328,1,2020-03-19
23158,64120241,8809040935110,9,2020-08-18
23159,64120241,8801056005237,13,2020-03-12
23160,64120241,8809191574688,7,2020-07-16
23161,64120241,8809050511090,20,2018-05-18
23162,64120241,8801097150010,14,2019-07-19
23163,64120241,8809409910154,14,2019-04-21
23164,221985,8809191574688,10,2020-04-12
23165,221985,8802774000987,1,2018-01-12
23166,221985,8809027331317,15,2020-04-13
23167,221985,8801382144830,11,2019-07-21
23168,221985,8809023009333,11,2019-06-19
23169,221985,8801056001841,12,2020-07-16
23170,221985,8804074100350,14,2019-01-18
23171,221985,8801056224158,9,2019-08-14
23172,57714357,8809023009340,14,2019-02-19
23173,57714357,8801056022112,5,2020-04-21
23174,57714357,8801056015107,14,2018-03-19
23175,57714357,8809397830007,9,2019-04-11
23176,73937069,8801382128038,13,2020-06-17
23177,73937069,8809424480038,13,2020-03-16
23178,73937069,8806002003023,9,2020-04-21
23179,194639,8806002000794,8,2018-09-19
23180,194639,8801056024017,10,2019-09-20
23181,194639,8801056030649,19,2018-01-18
23182,81321453,8801056006259,11,2019-02-13
23183,81321453,8801056017644,13,2018-01-15
23184,81321453,8801097178038,12,2018-09-10
23185,80304777,8801094603007,20,2019-08-15
23186,68543574,8801094223007,1,2018-03-17
23187,68543574,8801056058227,12,2019-04-17
23188,68543574,8809125060850,12,2018-07-16
23189,68543574,8801097178038,19,2020-07-15
23190,68543574,8801094602406,14,2020-06-18
23191,68543574,8801056001285,2,2020-03-12
23192,68543574,8809050511144,5,2020-07-17
23193,68543574,8801056001285,20,2019-09-13
23194,68543574,8801056389017,17,2020-01-15
23195,68543574,8806020310530,7,2019-01-13
23196,38731782,8801097187016,19,2020-04-17
23197,38731782,8809423870007,18,2019-08-18
23198,38731782,8809173200147,17,2018-08-21
23199,9450278,8809023009340,8,2019-03-19
23200,9450278,8809323750065,3,2020-05-21
23201,62938541,8801097130012,10,2018-09-15
23202,62938541,8806001084887,1,2018-09-14
23203,62938541,8801382131014,14,2020-02-19
23204,62938541,8801056042226,17,2018-03-18
23205,62938541,8806001084894,16,2019-02-15
23206,79052908,8801094602406,5,2020-09-19
23207,79052908,8801382127284,2,2019-08-17
23208,79052908,8801056009731,7,2018-02-18
23209,79052908,8806002004044,8,2018-03-15
23210,79052908,8806430012819,2,2019-09-15
23211,79052908,8801056065829,14,2018-05-18
23212,79052908,8809228158881,8,2020-01-10
23213,79052908,8801097278035,2,2020-06-16
23214,46171942,8801094473006,9,2018-03-13
23215,46171942,8809110700044,20,2019-08-14
23216,79467644,8801094223038,9,2020-04-16
23217,79467644,8809106188092,13,2020-05-12
23218,79467644,8809082727537,6,2019-02-13
23219,79467644,8801094482602,2,2019-09-21
23220,79467644,8801097231016,3,2019-08-17
23221,79467644,8806002010670,6,2019-08-19
23222,79467644,8806001085020,6,2018-06-20
23223,79467644,8809082723379,15,2018-02-17
23224,79467644,8809253640177,6,2018-01-14
23225,79467644,8809023009340,4,2020-07-13
23226,2321026,8801097250413,17,2020-08-21
23227,2321026,8801097250369,20,2018-09-14
23228,2321026,8801056001285,8,2018-02-18
23229,2321026,8801382128694,6,2019-09-14
23230,2321026,8801094482602,16,2018-02-12
23231,2321026,8801094222406,17,2018-09-17
23232,2321026,8801097178038,14,2019-05-16
23233,2321026,8801056201012,5,2018-09-11
23234,2321026,8801056024062,18,2019-04-20
23235,2321026,8801037037852,13,2018-08-13
23236,79935439,8801097231016,14,2019-07-17
23237,79935439,8802673003232,8,2020-02-12
23238,79935439,8809125060850,4,2019-07-19
23239,79935439,8801382127574,5,2019-02-10
23240,79935439,8809110700051,17,2020-03-16
23241,79935439,8801382128694,12,2020-04-18
23242,79935439,8801382137405,1,2020-08-21
23243,79935439,8802774000987,13,2020-09-13
23244,79935439,8801094232702,5,2020-08-14
23245,16483323,8801056064747,12,2018-07-15
23246,11775104,8801094502102,20,2020-05-14
23247,11775104,8801056298128,8,2018-03-18
23248,11775104,8801056065768,17,2019-06-17
23249,11775104,8809191574671,15,2019-09-18
23250,11775104,8809423620022,4,2020-02-16
23251,11775104,8801097130012,17,2018-03-14
23252,11775104,8801094222406,3,2019-08-14
23253,11775104,8801382130383,7,2020-04-16
23254,11775104,8804342387872,3,2018-09-13
23255,28325360,8809135303633,14,2019-05-13
23256,28325360,8801056154011,17,2018-05-10
23257,28325360,8809397830007,4,2020-02-16
23258,28325360,8809173200123,3,2019-06-13
23259,28325360,8801097178038,15,2020-08-12
23260,50035583,8801097178014,14,2019-06-20
23261,21330749,8809323750010,2,2019-09-19
23262,21330749,8809027331317,11,2020-05-19
23263,21330749,8801094232702,3,2019-06-15
23264,21330749,8801094223038,1,2018-08-11
