,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
5416,00005417,52261055,58832889,1,2018-08-06 19:31:38,2018-08-06 19:31:38,NULL,NULL,2,[8801382130659],[1],12000
5417,00005418,52261055,99208683,3,2018-08-21 15:51:32,2018-08-21 16:04:56,NULL,2018-08-21 15:52:45,2,"[8801382139072, 8801097278035, 8801056003364, 8801097178038, 8809068661152]","[5, 2, 4, 3, 1]",113000
5418,00005419,52261055,28606144,1,2020-02-19 15:32:55,2020-02-19 15:32:55,NULL,NULL,2,"[8809023009593, 8801056018160, 8801056003364, 8803284605464]","[2, 1, 5, 4]",66000
5419,00005420,52261055,89034567,2,2018-03-07 10:26:02,2018-03-07 10:28:48,NULL,2018-03-07 10:28:48,4,"[8801056003364, 8809023009593]","[2, 1]",49000
5420,00005421,52261055,98473237,4,2018-04-16 11:28:14,2018-04-16 11:34:21,2018-04-16 11:34:21,2018-04-16 11:29:45,1,"[8809023009593, 8801056042196]","[3, 2]",74000
5421,00005422,52261055,42985112,2,2018-02-04 02:10:06,2018-02-04 02:12:34,NULL,2018-02-04 02:12:34,5,"[8801056003364, 8809423870007, 8801382135418, 8809191574688]","[5, 4, 1, 3]",61000
5422,00005423,52261055,7770833,2,2020-09-09 14:52:00,2020-09-09 14:54:49,NULL,2020-09-09 14:54:49,3,"[8801056003364, 8801056018160, 8809423870007, 8809135303633, 8801382135418]","[3, 5, 2, 1, 4]",62000
5423,00005424,52261055,64577473,4,2019-03-06 12:29:44,2019-03-06 12:36:57,2019-03-06 12:36:57,2019-03-06 12:32:23,1,"[8809023009593, 8801056001841, 8801382139072]","[4, 3, 5]",67000
5424,00005425,52261055,98446589,2,2018-03-12 09:14:52,2018-03-12 09:17:32,NULL,2018-03-12 09:17:32,1,"[8801382130659, 8801382139072, 8801056042196, 8809191574657, 8806020310530]","[2, 4, 3, 1, 5]",108000
5425,00005426,76943116,54178025,3,2018-06-03 14:15:45,2018-06-03 14:34:35,NULL,2018-06-03 14:18:11,3,"[8801097278035, 8801056003364, 8809023009593, 8801382134749, 8806020311919]","[2, 3, 4, 5, 1]",142000
5426,00005427,76943116,37194251,1,2018-01-19 11:26:43,2018-01-19 11:26:43,NULL,NULL,2,"[8801056154011, 8801056003364]","[2, 5]",38000
5427,00005428,73885761,21795031,4,2019-04-08 08:42:26,2019-04-08 08:46:37,2019-04-08 08:46:37,2019-04-08 08:43:28,5,"[8801056154011, 8809023009593, 8801056042196]","[1, 5, 3]",99000
5428,00005429,73885761,42985112,1,2020-06-17 22:08:18,2020-06-17 22:08:18,NULL,NULL,3,[8801056001841],[3],6000
5429,00005430,73885761,98446589,1,2018-08-06 19:57:20,2018-08-06 19:57:20,NULL,NULL,3,"[8801056003364, 8801056001841, 8809045670115, 8801043650199, 8801043650762]","[1, 5, 2, 4, 3]",93000
5430,00005431,73885761,22176965,1,2019-09-18 21:09:32,2019-09-18 21:09:32,NULL,NULL,1,"[8801056003364, 8801382127574]","[5, 2]",34000
5431,00005432,73885761,59830938,1,2019-04-01 08:05:02,2019-04-01 08:05:02,NULL,NULL,5,[8801056003364],[3],13000
5432,00005433,73885761,49616996,1,2020-02-13 13:35:49,2020-02-13 13:35:49,NULL,NULL,2,"[8809397830021, 8801056042196, 8809423870007, 8806001083767]","[1, 3, 5, 4]",133000
5433,00005434,73885761,74883731,4,2020-02-21 09:28:38,2020-02-21 09:33:47,2020-02-21 09:33:47,2020-02-21 09:31:02,1,"[8801382127574, 8801382135418, 8801097278035, 8806002000794, 8801094232702]","[1, 5, 3, 4, 2]",89000
5434,00005435,73885761,56856462,4,2020-04-13 02:30:16,2020-04-13 02:32:53,2020-04-13 02:32:53,2020-04-13 02:31:51,2,"[8801056001841, 8801382132455, 8809106188092]","[5, 1, 2]",47000
5435,00005436,73885761,49616996,1,2018-04-08 15:43:25,2018-04-08 15:43:25,NULL,NULL,1,[8801056003364],[5],13000
5436,00005437,73885761,7770833,2,2020-03-20 16:22:56,2020-03-20 16:24:13,NULL,2020-03-20 16:24:13,2,[8801382135418],[5],9000
5437,00005438,73885761,47033144,4,2019-09-09 10:58:00,2019-09-09 11:05:16,2019-09-09 11:05:16,2019-09-09 11:00:32,4,"[8809023009593, 8809332392768]","[5, 3]",64000
5438,00005439,73885761,14729155,4,2018-05-17 13:09:58,2018-05-17 13:16:58,2018-05-17 13:16:58,2018-05-17 13:12:39,2,"[8809332392768, 8801382139072, 8809423870007, 8809125060225]","[2, 5, 4, 1]",100000
5439,00005440,73885761,1435584,3,2019-01-13 17:23:06,2019-01-13 17:34:37,NULL,2019-01-13 17:25:53,3,"[8809023009593, 8801056154011]","[5, 2]",61000
5440,00005441,73885761,96820813,4,2020-03-01 19:31:46,2020-03-01 19:34:41,2020-03-01 19:34:41,2020-03-01 19:33:20,5,"[8801056154011, 8801382132455, 8801056003364, 8804074100350]","[5, 1, 4, 3]",105000
5441,00005442,73885761,34157209,1,2020-03-09 05:23:43,2020-03-09 05:23:43,NULL,NULL,1,"[8801382130820, 8801382135418, 8801056042196, 8802673003263, 8809173200130]","[4, 1, 3, 5, 2]",93000
5442,00005443,73885761,92047329,1,2019-05-07 06:29:21,2019-05-07 06:29:21,NULL,NULL,3,[8809106188092],[1],5000
5443,00005444,73885761,59830938,3,2018-08-05 13:10:38,2018-08-05 13:19:26,NULL,2018-08-05 13:11:56,3,"[8801382132455, 8801382135418, 8809106188092, 8809125064124]","[4, 3, 1, 2]",74000
5444,00005445,73885761,49416586,1,2018-09-05 08:33:52,2018-09-05 08:33:52,NULL,NULL,3,"[8801097278035, 8809423870007]","[2, 4]",46000
5445,00005446,17558221,34792150,2,2018-08-12 10:43:46,2018-08-12 10:45:54,NULL,2018-08-12 10:45:54,3,"[8809106188092, 8801382139072, 8801056042196, 8806002010670]","[1, 4, 3, 2]",92000
5446,00005447,17558221,96820813,1,2018-07-15 08:37:34,2018-07-15 08:37:34,NULL,NULL,5,"[8801097278035, 8801056018160, 8809423870007, 8801056001841]","[1, 3, 2, 5]",56000
5447,00005448,17558221,46239733,2,2020-06-20 08:58:59,2020-06-20 09:00:53,NULL,2020-06-20 09:00:53,1,"[8801382130659, 8801097278035, 8801056018160, 8801056298128, 8801056036775]","[2, 4, 5, 3, 1]",57000
5448,00005449,17558221,78189817,1,2018-03-18 21:15:10,2018-03-18 21:15:10,NULL,NULL,4,"[8801056001841, 8801382132455]","[4, 2]",42000
5449,00005450,17558221,38968808,1,2019-08-06 07:42:54,2019-08-06 07:42:54,NULL,NULL,3,[8801056154011],[4],25000
5450,00005451,17558221,99388073,1,2019-03-10 06:45:31,2019-03-10 06:45:31,NULL,NULL,3,"[8801382132455, 8801382130820]","[5, 1]",44000
5451,00005452,17558221,44858354,2,2020-03-07 11:04:06,2020-03-07 11:05:18,NULL,2020-03-07 11:05:18,3,"[8801097250079, 8801056154011]","[3, 1]",53000
5452,00005453,17558221,59830938,4,2019-09-21 10:27:21,2019-09-21 10:30:44,2019-09-21 10:30:44,2019-09-21 10:28:23,1,"[8801056018160, 8809023009593, 8801056154011, 8801382127574]","[2, 1, 4, 5]",86000
5453,00005454,17558221,96820813,3,2020-07-13 05:44:10,2020-07-13 05:53:28,NULL,2020-07-13 05:45:39,2,[8801056042196],[2],38000
5454,00005455,17558221,99388073,3,2019-08-04 21:29:40,2019-08-04 21:46:00,NULL,2019-08-04 21:30:50,3,"[8809106188092, 8801056003364]","[1, 4]",18000
5455,00005456,17558221,37194251,2,2020-06-01 16:01:05,2020-06-01 16:02:10,NULL,2020-06-01 16:02:10,4,"[8801382130820, 8801097278035]","[3, 4]",26000
5456,00005457,17558221,99208683,2,2018-02-04 10:55:36,2018-02-04 10:57:50,NULL,2018-02-04 10:57:50,4,"[8801056042196, 8801056018160]","[5, 2]",42000
5457,00005458,17558221,56140451,1,2019-03-03 17:35:17,2019-03-03 17:35:17,NULL,NULL,4,"[8801056042196, 8809397830021, 8801056001841, 8809228150021, 8801056755010]","[4, 2, 5, 3, 1]",134000
5458,00005459,17558221,58832889,4,2018-01-04 06:14:17,2018-01-04 06:20:11,2018-01-04 06:20:11,2018-01-04 06:17:04,2,"[8801056001841, 8809106188092, 8801056003364, 8809221607072, 8801097178090]","[3, 5, 1, 4, 2]",99000
5459,00005460,71503027,58832889,3,2018-05-16 12:30:30,2018-05-16 12:36:06,NULL,2018-05-16 12:32:28,3,"[8801382127574, 8801382130659, 8801382132455]","[1, 5, 4]",69000
5460,00005461,71503027,1477966,1,2019-01-06 18:19:41,2019-01-06 18:19:41,NULL,NULL,4,"[8809106188092, 8801056003364, 8801097250079, 8809191574671]","[4, 5, 2, 3]",82000
5461,00005462,66111720,98473237,1,2019-08-17 15:15:33,2019-08-17 15:15:33,NULL,NULL,5,"[8801097250079, 8809423870007, 8809106188092, 8801056064747, 8801056006297]","[1, 3, 4, 2, 5]",107000
5462,00005463,66111720,74883731,4,2018-03-16 01:40:45,2018-03-16 01:45:56,2018-03-16 01:45:56,2018-03-16 01:43:07,5,"[8801382139072, 8801382132455, 8801382130659, 8802673003225, 8801043650700]","[4, 3, 2, 5, 1]",108000
5463,00005464,66111720,49416586,4,2018-05-01 02:27:25,2018-05-01 02:35:10,2018-05-01 02:35:10,2018-05-01 02:30:18,5,[8809423870007],[2],28000
5464,00005465,66111720,66679999,1,2020-06-14 12:35:55,2020-06-14 12:35:55,NULL,NULL,5,"[8801056001841, 8801056018160, 8809397830021]","[2, 1, 5]",43000
5465,00005466,66111720,49616996,2,2019-05-07 17:00:01,2019-05-07 17:01:07,NULL,2019-05-07 17:01:07,4,"[8809397830021, 8801056001841]","[2, 5]",39000
5466,00005467,66111720,78189817,2,2020-09-03 09:38:43,2020-09-03 09:39:51,NULL,2020-09-03 09:39:51,1,"[8801382130820, 8801056001841, 8801382130659]","[5, 2, 4]",26000
5467,00005468,66111720,37194251,1,2020-08-13 15:19:09,2020-08-13 15:19:09,NULL,NULL,3,"[8801097250079, 8801097278035, 8801382130659, 8809424480021, 8801094503000]","[4, 5, 3, 2, 1]",73000
5468,00005469,66111720,89034567,1,2018-04-17 23:09:15,2018-04-17 23:09:15,NULL,NULL,3,"[8809106188092, 8801382139072, 8801382132455]","[2, 4, 1]",66000
5469,00005470,66111720,97713365,1,2018-02-12 10:24:55,2018-02-12 10:24:55,NULL,NULL,4,"[8801382139072, 8809397830021, 8809332392768, 8802673003362, 8801097178021]","[4, 5, 3, 2, 1]",157000
5470,00005471,66111720,36237228,1,2020-05-14 05:53:36,2020-05-14 05:53:36,NULL,NULL,5,"[8801097278035, 8801056003364]","[5, 4]",31000
5471,00005472,66111720,56856462,4,2019-05-21 04:09:50,2019-05-21 04:13:27,2019-05-21 04:13:27,2019-05-21 04:11:01,1,"[8801056042196, 8809423870007, 8801382130820, 8806430012802, 8802673003355]","[2, 5, 3, 4, 1]",95000
5472,00005473,66111720,28606144,3,2018-05-03 19:15:46,2018-05-03 19:37:25,NULL,2018-05-03 19:18:26,5,"[8801056018160, 8801382139072, 8801382135418, 8809082727537, 8809125064124]","[3, 2, 5, 1, 4]",85000
5473,00005474,89369466,33463785,2,2019-02-14 11:59:36,2019-02-14 12:01:52,NULL,2019-02-14 12:01:52,1,[8809106188092],[5],5000
5474,00005475,89369466,9723056,4,2020-09-17 16:10:06,2020-09-17 16:14:45,2020-09-17 16:14:45,2020-09-17 16:11:32,2,[8801382135418],[2],9000
5475,00005476,89369466,61657168,2,2018-07-05 06:30:19,2018-07-05 06:33:02,NULL,2018-07-05 06:33:02,4,"[8809423870007, 8801097250079, 8801382130659, 8809423870014, 8802673003201]","[3, 4, 2, 1, 5]",100000
5476,00005477,89369466,42985112,1,2018-07-21 01:20:58,2018-07-21 01:20:58,NULL,NULL,2,[8809423870007],[4],28000
5477,00005478,89369466,99388073,3,2020-05-17 15:20:35,2020-05-17 15:29:15,NULL,2020-05-17 15:23:19,3,"[8801056154011, 8809423870007, 8801382132455, 8809191574640]","[1, 5, 3, 4]",106000
5478,00005479,89369466,96820813,2,2019-05-17 09:00:44,2019-05-17 09:01:51,NULL,2019-05-17 09:01:51,4,"[8801382130820, 8801097250079, 8801382132455]","[3, 2, 5]",72000
5479,00005480,89369466,98473237,4,2020-01-06 03:33:28,2020-01-06 03:38:14,2020-01-06 03:38:14,2020-01-06 03:36:08,1,"[8801056001841, 8801056018160]","[2, 4]",10000
5480,00005481,89369466,65410918,2,2019-09-21 04:43:38,2019-09-21 04:46:25,NULL,2019-09-21 04:46:25,1,"[8801056003364, 8809045670115, 8801097278035, 8801094502102, 8806001083798]","[3, 4, 5, 1, 2]",107000
5481,00005482,89369466,38968808,2,2018-08-21 16:58:32,2018-08-21 17:01:15,NULL,2018-08-21 17:01:15,4,"[8809045670115, 8801382139072, 8801097278035, 8803284605532]","[1, 3, 5, 2]",77000
5482,00005483,89369466,49616996,3,2018-04-05 07:03:01,2018-04-05 07:07:01,NULL,2018-04-05 07:04:55,1,"[8809106188092, 8801382132455]","[5, 4]",41000
5483,00005484,89369466,96820813,1,2019-03-17 22:57:00,2019-03-17 22:57:00,NULL,NULL,5,[8801382130820],[1],8000
5484,00005485,89369466,44858354,1,2020-07-06 03:33:28,2020-07-06 03:33:28,NULL,NULL,2,[8801382139072],[1],25000
5485,00005486,89369466,49416586,1,2018-06-08 09:56:31,2018-06-08 09:56:31,NULL,NULL,5,"[8809423870007, 8809023009593, 8801056154011, 8801056030649]","[5, 2, 4, 3]",125000
5486,00005487,89369466,76430125,3,2019-05-03 23:43:14,2019-05-03 23:58:44,NULL,2019-05-03 23:44:32,1,"[8801382135418, 8809423870007]","[4, 1]",37000
5487,00005488,89369466,37194251,2,2019-01-15 19:04:45,2019-01-15 19:06:00,NULL,2019-01-15 19:06:00,4,[8801056003364],[4],13000
5488,00005489,89369466,60170980,1,2020-02-07 22:04:55,2020-02-07 22:04:55,NULL,NULL,5,[8801056003364],[3],13000
5489,00005490,89369466,14729155,1,2020-08-11 03:53:59,2020-08-11 03:53:59,NULL,NULL,3,"[8809397830021, 8801056003364]","[3, 4]",46000
5490,00005491,89369466,98473237,1,2019-05-02 13:17:38,2019-05-02 13:17:38,NULL,NULL,1,"[8809106188092, 8801056154011, 8801056001841]","[5, 4, 1]",36000
5491,00005492,89369466,76430125,3,2019-06-13 07:35:47,2019-06-13 07:58:22,NULL,2019-06-13 07:38:33,5,"[8801382135418, 8801382127574, 8801382139072, 8809332392768]","[4, 2, 1, 5]",83000
5492,00005493,89369466,42985112,3,2020-05-18 19:23:41,2020-05-18 19:35:12,NULL,2020-05-18 19:25:34,3,"[8809332392768, 8801097250079]","[5, 2]",56000
5493,00005494,89369466,96820813,2,2020-03-06 13:33:48,2020-03-06 13:36:29,NULL,2020-03-06 13:36:29,4,"[8809332392768, 8801056042196, 8801382135418, 8802774001014, 8801056054984]","[2, 4, 1, 3, 5]",94000
5494,00005495,89369466,14729155,1,2019-07-20 13:08:32,2019-07-20 13:08:32,NULL,NULL,2,[8801097250079],[5],28000
5495,00005496,80760266,21795031,1,2019-06-20 04:10:52,2019-06-20 04:10:52,NULL,NULL,3,[8809423870007],[5],28000
5496,00005497,80760266,1477966,4,2020-06-21 22:27:55,2020-06-21 22:35:11,2020-06-21 22:35:11,2020-06-21 22:30:53,1,"[8809397830021, 8809106188092]","[5, 4]",38000
5497,00005498,80760266,99208683,4,2020-09-05 19:02:08,2020-09-05 19:07:46,2020-09-05 19:07:46,2020-09-05 19:04:43,5,[8809397830021],[1],33000
5498,00005499,80760266,98446589,4,2020-03-20 23:45:00,2020-03-20 23:49:29,2020-03-20 23:49:29,2020-03-20 23:47:48,3,"[8801056003364, 8801382127574, 8801056003364, 8809125060225]","[5, 4, 1, 2]",66000
5499,00005500,80760266,9723056,1,2020-02-03 15:21:11,2020-02-03 15:21:11,NULL,NULL,3,[8801382132455],[2],36000
5500,00005501,80760266,34792150,2,2018-05-17 11:13:50,2018-05-17 11:16:35,NULL,2018-05-17 11:16:35,4,[8801382135418],[3],9000
5501,00005502,80760266,64577473,2,2018-02-05 08:22:55,2018-02-05 08:24:29,NULL,2018-02-05 08:24:29,4,"[8809423870007, 8801382139072, 8801056001841]","[5, 4, 2]",59000
5502,00005503,80760266,46239733,3,2019-05-05 13:29:45,2019-05-05 13:48:58,NULL,2019-05-05 13:31:08,3,"[8801056003364, 8809023009593, 8809332392768]","[2, 3, 4]",77000
5503,00005504,80760266,52970367,3,2019-04-12 03:44:01,2019-04-12 03:59:37,NULL,2019-04-12 03:45:47,1,"[8809423870007, 8801056042196]","[4, 1]",66000
5504,00005505,80760266,60170980,3,2020-04-09 22:22:58,2020-04-09 22:38:54,NULL,2020-04-09 22:24:05,2,"[8801097278035, 8801382130820, 8801056018160]","[2, 5, 4]",30000
5505,00005506,80760266,58832889,4,2019-01-06 21:17:00,2019-01-06 21:19:23,2019-01-06 21:19:23,2019-01-06 21:18:18,1,"[8801097278035, 8801056003364, 8809332392768]","[2, 3, 5]",59000
5506,00005507,80760266,38968808,2,2020-03-06 01:52:14,2020-03-06 01:53:48,NULL,2020-03-06 01:53:48,5,"[8801056003364, 8801097278035]","[1, 3]",31000
5507,00005508,80760266,46239733,2,2019-05-11 04:51:44,2019-05-11 04:53:47,NULL,2019-05-11 04:53:47,3,[8801056154011],[2],25000
5508,00005509,80760266,56856462,2,2020-07-11 19:51:01,2020-07-11 19:52:39,NULL,2020-07-11 19:52:39,1,[8809423870007],[1],28000
5509,00005510,80760266,98446589,4,2018-08-16 03:20:44,2018-08-16 03:26:54,2018-08-16 03:26:54,2018-08-16 03:23:05,5,"[8801056018160, 8809423870007, 8801097278035, 8801097131019, 8809003432328]","[2, 5, 1, 3, 4]",80000
5510,00005511,80760266,7770833,2,2020-09-14 20:43:18,2020-09-14 20:45:37,NULL,2020-09-14 20:45:37,1,"[8801382130659, 8801382139072]","[1, 3]",37000
5511,00005512,80760266,89034567,4,2019-09-17 14:31:14,2019-09-17 14:35:02,2019-09-17 14:35:02,2019-09-17 14:33:05,4,"[8801056154011, 8809045670115, 8809423870007]","[2, 3, 1]",77000
5512,00005513,36545906,34792150,2,2018-02-01 22:21:42,2018-02-01 22:24:14,NULL,2018-02-01 22:24:14,2,"[8801056001841, 8801056003364, 8801056154011]","[2, 4, 5]",44000
5513,00005514,36545906,47033144,3,2018-04-16 14:14:25,2018-04-16 14:25:06,NULL,2018-04-16 14:16:26,1,"[8801056001841, 8809106188092]","[3, 1]",11000
5514,00005515,26007651,33463785,4,2018-05-21 06:49:31,2018-05-21 06:54:10,2018-05-21 06:54:10,2018-05-21 06:51:35,3,"[8801056018160, 8801097278035, 8809023009593, 8809135303633]","[2, 4, 5, 1]",66000
5515,00005516,26007651,65410918,3,2020-09-21 15:36:27,2020-09-21 15:58:51,NULL,2020-09-21 15:38:25,4,"[8809332392768, 8809397830021]","[2, 3]",61000
5516,00005517,26007651,99388073,4,2019-06-02 12:03:08,2019-06-02 12:10:19,2019-06-02 12:10:19,2019-06-02 12:05:44,3,"[8809397830021, 8809023009593, 8801056003364]","[4, 1, 5]",82000
5517,00005518,26007651,96820813,4,2019-08-12 11:41:51,2019-08-12 11:47:50,2019-08-12 11:47:50,2019-08-12 11:44:49,3,"[8809106188092, 8801056001841, 8801056003364]","[5, 2, 3]",24000
5518,00005519,26007651,67418250,2,2018-06-01 21:19:21,2018-06-01 21:20:27,NULL,2018-06-01 21:20:27,2,"[8801097278035, 8809106188092, 8809397830021, 8809221607072]","[4, 2, 1, 3]",91000
5519,00005520,26007651,84457962,2,2018-06-12 23:01:51,2018-06-12 23:03:23,NULL,2018-06-12 23:03:23,3,[8801056001841],[5],6000
5520,00005521,26007651,34157209,4,2018-08-02 10:25:50,2018-08-02 10:29:18,2018-08-02 10:29:18,2018-08-02 10:27:07,5,"[8809332392768, 8801056154011, 8801097278035, 8806002003023]","[1, 4, 2, 3]",98000
5521,00005522,26007651,38968808,4,2020-04-04 01:03:25,2020-04-04 01:09:48,2020-04-04 01:09:48,2020-04-04 01:06:15,5,"[8801097278035, 8801056018160, 8809045670115, 8805915531012, 8801097250376]","[5, 2, 1, 4, 3]",78000
5522,00005523,26007651,36237228,2,2020-08-15 01:41:57,2020-08-15 01:43:43,NULL,2020-08-15 01:43:43,2,"[8801097278035, 8801097250079]","[3, 2]",46000
5523,00005524,26007651,58832889,2,2018-05-12 07:37:35,2018-05-12 07:39:02,NULL,2018-05-12 07:39:02,2,"[8801382127574, 8801097278035, 8809397830021, 8801382128694, 8801097130036]","[2, 3, 1, 4, 5]",103000
5524,00005525,26007651,22176965,2,2018-02-13 11:31:02,2018-02-13 11:34:00,NULL,2018-02-13 11:34:00,5,"[8809332392768, 8801382132455]","[1, 2]",64000
5525,00005526,26007651,22176965,3,2018-06-05 21:49:30,2018-06-05 22:01:35,NULL,2018-06-05 21:51:23,4,[8809106188092],[5],5000
5526,00005527,26007651,59830938,2,2018-05-14 07:21:23,2018-05-14 07:24:22,NULL,2018-05-14 07:24:22,4,"[8809332392768, 8801056003364, 8809045670115, 8809135303633, 8801056755010]","[2, 3, 1, 5, 4]",94000
5527,00005528,26007651,92047329,4,2019-08-10 09:22:19,2019-08-10 09:29:12,2019-08-10 09:29:12,2019-08-10 09:24:36,5,"[8809023009593, 8801056003364, 8801382135418]","[1, 2, 5]",58000
5528,00005529,26007651,60170980,2,2018-03-11 16:02:45,2018-03-11 16:05:15,NULL,2018-03-11 16:05:15,4,"[8801056001841, 8801056154011, 8801056018160, 8806002010977, 8806001083798]","[4, 2, 1, 3, 5]",59000
5529,00005530,26007651,99208683,2,2020-02-07 17:01:19,2020-02-07 17:02:38,NULL,2020-02-07 17:02:38,4,"[8809423870007, 8801097250079, 8809332392768, 8801097231016]","[3, 5, 4, 2]",111000
5530,00005531,26007651,61657168,1,2018-07-18 22:19:19,2018-07-18 22:19:19,NULL,NULL,2,"[8801056001841, 8801056003364, 8801097250079, 8801056021062]","[1, 4, 5, 3]",50000
5531,00005532,26007651,99208683,2,2018-02-09 08:12:47,2018-02-09 08:15:34,NULL,2018-02-09 08:15:34,5,[8809023009593],[4],36000
5532,00005533,26007651,28606144,4,2018-01-11 02:46:55,2018-01-11 02:52:25,2018-01-11 02:52:25,2018-01-11 02:49:51,2,[8801056003364],[3],13000
5533,00005534,26007651,67418250,3,2020-02-04 03:54:26,2020-02-04 04:07:46,NULL,2020-02-04 03:56:05,3,[8801056042196],[4],38000
5534,00005535,26007651,76430125,1,2019-04-17 10:05:42,2019-04-17 10:05:42,NULL,NULL,5,"[8801382127574, 8809332392768]","[1, 2]",49000
5535,00005536,26007651,59830938,1,2018-07-15 04:04:26,2018-07-15 04:04:26,NULL,NULL,2,"[8801382130820, 8801056018160, 8801382132455, 8801094503901, 8801094223038]","[3, 5, 2, 1, 4]",87000
5536,00005537,26007651,61657168,2,2018-07-05 16:19:23,2018-07-05 16:21:59,NULL,2018-07-05 16:21:59,2,"[8801382130659, 8801056003364, 8809023009593]","[3, 1, 4]",61000
5537,00005538,26007651,58832889,1,2018-06-21 18:37:52,2018-06-21 18:37:52,NULL,NULL,1,"[8801382135418, 8801056154011, 8801382130659, 8801056298128]","[4, 2, 1, 5]",57000
5538,00005539,26007651,52970367,2,2018-05-18 06:55:34,2018-05-18 06:57:17,NULL,2018-05-18 06:57:17,2,"[8801382127574, 8801382130820, 8801056018160, 8801037018646, 8809191574671]","[2, 4, 3, 1, 5]",79000
5539,00005540,23415519,36237228,3,2018-01-09 11:38:12,2018-01-09 12:00:03,NULL,2018-01-09 11:40:51,5,"[8809423870007, 8801056154011, 8809106188092, 8809191574695, 8801056042219]","[1, 3, 4, 5, 2]",121000
5540,00005541,23415519,66679999,1,2019-06-16 12:01:44,2019-06-16 12:01:44,NULL,NULL,5,"[8809023009593, 8809423870007, 8801382135418, 8806001083750, 8809027331744]","[3, 5, 2, 4, 1]",104000
5541,00005542,23415519,64577473,3,2020-02-01 23:14:58,2020-02-01 23:33:10,NULL,2020-02-01 23:16:39,2,"[8801382132455, 8801056003364, 8801056003364, 8801056030649]","[5, 2, 1, 3]",98000
5542,00005543,23415519,74883731,4,2019-08-03 11:15:48,2019-08-03 11:21:27,2019-08-03 11:21:27,2019-08-03 11:17:02,2,"[8801097250079, 8801382127574, 8801056154011]","[5, 2, 1]",74000
5543,00005544,23415519,60170980,2,2020-01-09 17:32:42,2020-01-09 17:34:56,NULL,2020-01-09 17:34:56,1,"[8809397830021, 8809106188092, 8801382135418, 8801056036775, 8809125064124]","[1, 5, 2, 3, 4]",83000
5544,00005545,23415519,57745285,2,2020-04-09 10:27:01,2020-04-09 10:28:49,NULL,2020-04-09 10:28:49,5,"[8801056042196, 8809423870007, 8809332392768]","[4, 2, 3]",94000
5545,00005546,23415519,60170980,2,2019-03-01 21:05:30,2019-03-01 21:07:36,NULL,2019-03-01 21:07:36,1,"[8809423870007, 8801382130820]","[1, 3]",36000
5546,00005547,23415519,66679999,3,2019-03-04 02:12:13,2019-03-04 02:27:12,NULL,2019-03-04 02:14:22,5,"[8809023009593, 8809332392768, 8801382130659, 8809382930224, 8806002003023]","[2, 3, 1, 4, 5]",107000
5547,00005548,96040483,98473237,3,2018-06-10 17:56:19,2018-06-10 18:11:08,NULL,2018-06-10 17:59:18,2,"[8801382132455, 8801097250079]","[4, 2]",64000
5548,00005549,96040483,54178025,4,2018-09-03 21:51:38,2018-09-03 21:57:03,2018-09-03 21:57:03,2018-09-03 21:54:00,2,"[8801382139072, 8809423870007, 8801056154011, 8809423620022, 8809068661008]","[5, 2, 3, 1, 4]",120000
5549,00005550,96040483,58832889,1,2019-06-20 20:45:08,2019-06-20 20:45:08,NULL,NULL,4,"[8801056003364, 8809106188092]","[2, 4]",18000
5550,00005551,96040483,14372105,1,2020-07-20 07:32:05,2020-07-20 07:32:05,NULL,NULL,5,"[8809423870007, 8801056154011, 8801382130820]","[1, 3, 5]",61000
5551,00005552,96040483,1477966,1,2020-02-05 08:51:59,2020-02-05 08:51:59,NULL,NULL,1,"[8801056001841, 8801056003364, 8801382132455, 8801056164011]","[4, 2, 3, 1]",64000
5552,00005553,22136861,99699361,2,2019-02-09 01:29:14,2019-02-09 01:32:08,NULL,2019-02-09 01:32:08,4,"[8801097250079, 8801382135418, 8801056003364, 8801382130659, 8803284607659]","[1, 2, 5, 3, 4]",75000
5553,00005554,22136861,98473237,4,2018-08-19 02:23:32,2018-08-19 02:29:33,2018-08-19 02:29:33,2018-08-19 02:25:07,2,[8801382139072],[1],25000
5554,00005555,22136861,64577473,2,2020-02-09 07:17:57,2020-02-09 07:20:41,NULL,2020-02-09 07:20:41,4,"[8801056003364, 8801097250079, 8801382130820, 8806001085020]","[5, 4, 2, 3]",87000
5555,00005556,22136861,61657168,3,2020-07-01 03:34:20,2020-07-01 03:40:13,NULL,2020-07-01 03:36:28,3,"[8801382130820, 8801056003364]","[1, 2]",21000
5556,00005557,22136861,1435584,4,2020-09-04 19:24:02,2020-09-04 19:29:38,2020-09-04 19:29:38,2020-09-04 19:25:32,4,"[8801382135418, 8809023009593, 8801382130659]","[1, 4, 3]",57000
5557,00005558,22136861,78189817,4,2019-07-07 17:34:42,2019-07-07 17:40:54,2019-07-07 17:40:54,2019-07-07 17:36:07,2,"[8809332392768, 8809106188092, 8801382135418, 8809068661176, 8809409910123]","[2, 1, 5, 3, 4]",61000
5558,00005559,22136861,46239733,2,2019-07-02 03:16:10,2019-07-02 03:18:16,NULL,2019-07-02 03:18:16,4,"[8801382130659, 8801056154011, 8801056018160]","[4, 5, 2]",41000
