,고객이름,방문매장,최근방문날짜,방문횟수
28740,89909705,96820813,2018-01-21,3
28741,89909705,54178025,2018-02-12,13
28742,89909705,27206775,2018-02-07,4
28743,89909705,9723056,2018-06-21,18
28744,89909705,58832889,2020-05-18,13
28745,89909705,36237228,2018-03-13,8
28746,89909705,61657168,2019-06-14,8
28747,89909705,28606144,2020-02-12,15
28748,89909705,74883731,2020-02-08,20
28749,89909705,96820813,2018-02-19,4
28750,89909705,56856462,2018-01-18,10
28751,23871619,74883731,2019-08-07,20
28752,23871619,84457962,2019-05-15,6
28753,23871619,98446589,2018-04-13,17
28754,23871619,67418250,2020-02-17,8
28755,23871619,1477966,2019-03-02,13
28756,23871619,64577473,2020-08-21,16
28757,23871619,28606144,2018-01-20,10
28758,23871619,54178025,2019-06-12,5
28759,23871619,76430125,2019-03-15,8
28760,23871619,54178025,2020-06-21,18
28761,23871619,27206775,2019-07-08,2
28762,23871619,76430125,2019-02-21,10
28763,23871619,99699361,2019-09-17,10
28764,28227290,18377790,2019-02-11,2
28765,28227290,42985112,2018-04-11,14
28766,28227290,47033144,2018-08-16,18
28767,28227290,21795031,2018-06-16,4
28768,9979395,33463785,2018-08-17,7
28769,9979395,47033144,2018-05-17,15
28770,9979395,76430125,2018-06-08,12
28771,9979395,61657168,2019-08-04,13
28772,9979395,37194251,2019-04-18,3
28773,9979395,64577473,2019-09-07,7
28774,9979395,36237228,2020-07-13,6
28775,9979395,38968808,2019-09-13,16
28776,52986063,56140451,2019-03-14,10
28777,52986063,99388073,2020-04-21,20
28778,52986063,1435584,2018-08-12,15
28779,52986063,22176965,2019-03-10,13
28780,93798056,49616996,2019-04-12,4
28781,93798056,9723056,2018-05-14,3
28782,93798056,52970367,2018-05-11,13
28783,93798056,34157209,2020-02-12,5
28784,93798056,34157209,2018-02-16,7
28785,93798056,97713365,2020-06-06,12
28786,81045313,38968808,2019-04-07,9
28787,81045313,98473237,2020-06-01,1
28788,81045313,61657168,2019-09-10,14
28789,81045313,46239733,2018-05-12,13
28790,74049235,1477966,2019-09-14,18
28791,74049235,37194251,2019-06-19,2
28792,74049235,1435584,2020-05-07,5
28793,74049235,99699361,2018-07-08,16
28794,74049235,18377790,2020-05-21,1
28795,13980725,99699361,2018-04-03,20
28796,13980725,27206775,2019-09-02,15
28797,13980725,60170980,2018-02-09,1
28798,13980725,61657168,2018-02-12,16
28799,13980725,99699361,2018-04-03,14
28800,13980725,7770833,2018-08-17,10
28801,13980725,58832889,2020-07-14,18
28802,13980725,60170980,2020-07-19,8
28803,13980725,37194251,2018-03-03,20
28804,13980725,49616996,2018-07-18,1
28805,13980725,42985112,2019-07-04,14
28806,13980725,34157209,2019-01-01,1
28807,13980725,56856462,2020-03-07,6
28808,13980725,27206775,2020-06-13,19
28809,97150843,58832889,2018-09-21,17
28810,97150843,22176965,2019-01-04,4
28811,97150843,59830938,2020-09-20,1
28812,97150843,99699361,2019-09-07,10
28813,97150843,59830938,2020-09-13,6
28814,97150843,22176965,2018-05-15,13
28815,97150843,98446589,2020-04-15,18
28816,97150843,97713365,2019-05-17,20
28817,97150843,59830938,2020-01-05,11
28818,97150843,14372105,2018-08-21,1
28819,97150843,56856462,2018-03-15,13
28820,97150843,84457962,2019-06-05,4
28821,97150843,28606144,2018-09-18,16
28822,97150843,99699361,2018-01-17,5
28823,97150843,98446589,2019-08-17,8
28824,40423381,34157209,2020-01-03,5
28825,40423381,60170980,2018-04-01,17
28826,40423381,14729155,2018-09-20,14
28827,40423381,42985112,2020-06-01,4
28828,40423381,66679999,2018-06-14,6
28829,40423381,49416586,2019-09-20,14
28830,40423381,28606144,2019-04-20,2
28831,40423381,49416586,2020-06-17,4
28832,75992543,44858354,2019-04-19,20
28833,75992543,1435584,2018-07-12,1
28834,75992543,99388073,2019-04-20,5
28835,75992543,9723056,2019-09-18,8
28836,75992543,34157209,2019-03-04,20
28837,75992543,52970367,2019-08-07,16
28838,75992543,56856462,2020-03-16,4
28839,75992543,67418250,2019-06-01,8
28840,75992543,27206775,2020-07-03,14
28841,75992543,96820813,2019-07-13,10
28842,75992543,66679999,2020-05-09,8
28843,75992543,49616996,2018-03-06,11
28844,28965041,67418250,2018-03-12,16
28845,28965041,28606144,2018-02-12,14
28846,28965041,61657168,2020-08-21,6
28847,28965041,99388073,2019-08-07,3
28848,28965041,1477966,2020-05-10,16
28849,28965041,66679999,2019-09-19,4
28850,66459551,92047329,2020-06-09,3
28851,66459551,34157209,2020-02-06,20
28852,66459551,61657168,2020-05-17,20
28853,66459551,46239733,2018-01-19,5
28854,66459551,27206775,2020-03-01,20
28855,66459551,49616996,2019-08-03,20
28856,66459551,64577473,2019-06-05,19
28857,66459551,7770833,2019-09-19,8
28858,66459551,7770833,2020-08-08,6
28859,66459551,84457962,2019-05-13,12
28860,45289643,99699361,2020-05-11,9
28861,45289643,84457962,2018-01-14,14
28862,45289643,49416586,2020-05-13,11
28863,45289643,99699361,2018-02-18,5
28864,45289643,98446589,2018-01-21,2
28865,45289643,38968808,2019-09-14,12
28866,45289643,74883731,2020-09-17,20
28867,45289643,78189817,2020-08-06,17
28868,45289643,47033144,2019-07-14,6
28869,45289643,37194251,2020-09-04,10
28870,45289643,14372105,2019-03-10,3
28871,93154033,27206775,2019-09-19,6
28872,93154033,92047329,2018-07-04,12
28873,93154033,65410918,2019-04-14,3
28874,93154033,99208683,2019-07-19,9
28875,93154033,21795031,2019-08-20,6
28876,93154033,28606144,2020-02-10,19
28877,93154033,44858354,2019-08-18,18
28878,93154033,14372105,2019-06-03,6
28879,93154033,34157209,2019-08-07,20
28880,2649504,98446589,2020-06-05,4
28881,2649504,9723056,2018-03-07,12
28882,2649504,9723056,2020-09-02,3
28883,2649504,89034567,2018-09-18,14
28884,2649504,76430125,2020-04-18,18
28885,2649504,74883731,2019-06-17,7
28886,2649504,1477966,2018-05-10,17
28887,63832224,52970367,2018-02-01,7
28888,63832224,42985112,2020-01-18,15
28889,63832224,58832889,2019-05-16,10
28890,63832224,52970367,2018-03-04,14
28891,63832224,57745285,2019-09-21,6
28892,63832224,28606144,2020-04-15,7
28893,63832224,42985112,2019-05-21,18
28894,63832224,1435584,2020-03-12,8
28895,63832224,56856462,2019-07-21,14
28896,63832224,42985112,2020-04-15,18
28897,63832224,84457962,2018-01-09,7
28898,63832224,99699361,2018-06-12,19
28899,37393820,66679999,2018-03-01,12
28900,37393820,98473237,2019-05-01,20
28901,37393820,38968808,2020-06-17,19
28902,37393820,46239733,2019-08-20,5
28903,37393820,61657168,2018-04-20,11
28904,37393820,59830938,2018-01-06,9
28905,37393820,1435584,2019-03-11,6
28906,37393820,7770833,2019-08-09,19
28907,37393820,9723056,2020-05-04,5
28908,37393820,34792150,2019-07-21,11
28909,37393820,67418250,2018-07-19,14
28910,90796488,27206775,2019-09-08,6
28911,90796488,96820813,2018-01-14,5
28912,90796488,92047329,2019-01-03,10
28913,90796488,78189817,2020-02-19,1
28914,90796488,84166398,2019-02-07,15
28915,90796488,78189817,2020-03-08,18
28916,90796488,61657168,2019-08-17,6
28917,89179437,61657168,2018-01-09,8
28918,89179437,52970367,2019-05-21,5
28919,89179437,84457962,2019-01-07,8
28920,89179437,37194251,2018-01-15,4
28921,89179437,78189817,2019-01-13,13
28922,89179437,61657168,2018-04-20,2
28923,89179437,56856462,2018-07-12,13
28924,89179437,22176965,2018-05-01,7
28925,89179437,56856462,2020-03-11,19
28926,9047174,99699361,2019-04-06,14
28927,9047174,89034567,2020-06-04,16
28928,9047174,42985112,2018-03-15,4
28929,9047174,66679999,2019-08-19,16
28930,6372854,66679999,2020-03-19,4
28931,6372854,78189817,2020-07-19,14
28932,6372854,34792150,2020-05-15,2
28933,6372854,34792150,2020-08-16,2
28934,6372854,37194251,2019-06-16,15
28935,6372854,21795031,2019-03-15,9
28936,6372854,37194251,2019-08-05,10
28937,6372854,99699361,2019-05-11,1
28938,8211874,59830938,2020-04-10,15
28939,8211874,99208683,2018-08-17,16
28940,8211874,54178025,2019-09-19,15
28941,8211874,60170980,2020-02-03,12
28942,8211874,58832889,2020-01-04,4
28943,8211874,54178025,2020-09-16,14
28944,62624803,89034567,2019-09-06,2
28945,62624803,28606144,2019-06-01,12
28946,62624803,65410918,2019-09-12,8
28947,62624803,49416586,2018-07-04,9
28948,62624803,36237228,2018-03-18,14
28949,62624803,89034567,2018-08-15,12
28950,62624803,7770833,2019-03-09,2
28951,62624803,84166398,2018-04-16,14
28952,62624803,46239733,2018-05-17,16
28953,34313007,76430125,2020-02-16,3
28954,34313007,56856462,2018-03-13,20
28955,34313007,22176965,2020-09-01,3
28956,34313007,14729155,2018-04-16,6
28957,34313007,60170980,2020-05-18,3
28958,34313007,42985112,2018-04-04,18
28959,34313007,92047329,2018-03-01,14
28960,34313007,57745285,2020-01-19,16
28961,34313007,59830938,2018-08-09,10
28962,34313007,66679999,2018-01-01,6
28963,34313007,34157209,2020-07-18,7
28964,34313007,76430125,2019-02-15,19
28965,34313007,60170980,2020-09-05,16
28966,67989044,60170980,2020-08-05,3
28967,67989044,49616996,2019-02-06,4
28968,67989044,58832889,2019-09-09,14
28969,67989044,58832889,2018-03-04,13
28970,67989044,59830938,2019-07-19,17
28971,67989044,18377790,2018-08-21,4
28972,67989044,67418250,2020-02-07,5
28973,67989044,59830938,2020-06-17,16
28974,67989044,1435584,2019-01-11,18
28975,67989044,76430125,2020-09-20,13
28976,67989044,98446589,2020-01-09,17
28977,67989044,64577473,2020-09-06,18
28978,70861502,64577473,2018-07-10,2
28979,70861502,33463785,2019-06-04,4
28980,70861502,7770833,2020-06-07,9
28981,70861502,54178025,2019-08-10,8
28982,13018958,46239733,2018-09-10,1
28983,80063019,89034567,2018-02-20,12
28984,80063019,47033144,2018-09-20,10
28985,80063019,98446589,2020-06-03,14
28986,80063019,14372105,2019-03-12,8
28987,80063019,76430125,2018-06-05,2
28988,80063019,18377790,2020-08-09,10
28989,39122460,67418250,2018-08-21,9
28990,39122460,34157209,2018-05-16,17
28991,39122460,84166398,2020-08-15,12
28992,39122460,49416586,2020-03-06,15
28993,39122460,49616996,2018-08-04,13
28994,39122460,36237228,2018-04-10,16
28995,39122460,76430125,2019-06-04,17
28996,39122460,98473237,2019-08-08,8
28997,39122460,99699361,2019-08-15,3
28998,39122460,34792150,2020-03-05,5
28999,39122460,61657168,2020-05-07,9
29000,89514591,38968808,2020-02-21,14
29001,89514591,65410918,2018-02-02,8
29002,89514591,54178025,2020-09-21,16
29003,89514591,60170980,2020-07-04,19
29004,89514591,9723056,2018-07-15,8
29005,89514591,1477966,2018-03-19,14
29006,89514591,99388073,2018-09-11,17
29007,89514591,67418250,2020-02-07,8
29008,89514591,33463785,2020-09-14,1
29009,89514591,47033144,2019-06-19,20
29010,89514591,84166398,2019-06-17,18
29011,89514591,34157209,2020-09-21,4
29012,71089187,1477966,2020-02-12,5
29013,71089187,46239733,2019-08-03,11
29014,71089187,96820813,2019-07-11,18
29015,71089187,27206775,2020-02-20,8
29016,71089187,56856462,2018-02-09,13
29017,71089187,37194251,2018-07-08,13
29018,71089187,99208683,2019-05-01,15
29019,71089187,49416586,2020-06-03,10
29020,71089187,59830938,2019-03-08,7
29021,71089187,21795031,2019-06-02,1
29022,71089187,46239733,2020-04-19,10
29023,86450376,33463785,2019-01-19,18
29024,86450376,52970367,2018-09-07,9
29025,86450376,52970367,2019-07-01,8
29026,86450376,64577473,2019-06-09,8
29027,86450376,67418250,2018-01-11,3
29028,86450376,64577473,2020-08-08,5
29029,86450376,84457962,2019-05-19,16
29030,86450376,84457962,2019-03-12,8
29031,86450376,54178025,2018-06-19,18
29032,86450376,14372105,2020-03-10,14
29033,86450376,92047329,2020-05-02,19
29034,86450376,9723056,2018-05-19,16
29035,86450376,92047329,2020-04-12,6
29036,16034276,99699361,2020-07-07,20
29037,16034276,89034567,2020-04-06,2
29038,9605939,22176965,2019-07-09,3
29039,9605939,76430125,2020-01-06,5
29040,9605939,38968808,2018-02-09,13
29041,9605939,60170980,2020-09-14,6
29042,9605939,44858354,2018-09-04,1
29043,9605939,92047329,2018-09-07,18
29044,9605939,84457962,2020-09-06,1
29045,9605939,78189817,2018-03-01,19
29046,9605939,64577473,2019-03-06,4
29047,9605939,38968808,2018-01-16,2
29048,42128673,33463785,2019-07-17,20
29049,42128673,7770833,2019-09-07,5
29050,42128673,59830938,2020-05-13,16
29051,42128673,67418250,2020-03-17,10
29052,42128673,84166398,2019-01-07,9
29053,42128673,49616996,2019-08-13,3
29054,95844222,76430125,2020-03-12,8
29055,95844222,34792150,2019-03-20,16
29056,95844222,59830938,2019-07-02,12
29057,95844222,58832889,2020-08-12,6
29058,95844222,64577473,2020-02-17,5
29059,31852905,59830938,2020-02-08,8
29060,31852905,92047329,2019-04-18,4
29061,31852905,21795031,2019-03-05,20
29062,29157841,89034567,2018-07-08,12
29063,29157841,57745285,2018-05-17,17
29064,29157841,49616996,2018-05-07,20
29065,29157841,92047329,2019-08-14,6
29066,29157841,99699361,2020-03-03,11
29067,29157841,1477966,2018-03-12,6
29068,29157841,28606144,2018-03-19,9
29069,29157841,49416586,2020-01-16,10
29070,29157841,60170980,2020-04-13,6
29071,29157841,56140451,2020-06-19,20
29072,88676547,27206775,2018-01-02,15
29073,88676547,1435584,2018-06-04,19
29074,88676547,96820813,2018-06-03,20
29075,88676547,7770833,2020-03-16,11
29076,25349018,14729155,2020-09-14,20
29077,25349018,76430125,2019-01-07,12
29078,25349018,54178025,2018-02-16,13
29079,25349018,14372105,2018-05-13,8
29080,25349018,89034567,2020-02-16,1
29081,25349018,64577473,2019-08-11,9
29082,25349018,46239733,2020-08-01,12
29083,25349018,74883731,2018-01-11,1
29084,25349018,99699361,2018-08-19,17
29085,53026195,61657168,2020-06-04,18
29086,53026195,52970367,2019-02-03,6
29087,53026195,46239733,2019-04-05,1
29088,53026195,56140451,2018-01-01,8
29089,53026195,66679999,2020-01-09,14
29090,53026195,76430125,2020-08-16,15
29091,53026195,98473237,2019-05-14,1
29092,37567214,7770833,2018-06-13,18
29093,37567214,74883731,2018-05-20,5
29094,37567214,98473237,2018-09-21,5
29095,37567214,1477966,2019-05-17,10
29096,37567214,89034567,2019-09-07,10
29097,37567214,14729155,2019-03-19,13
29098,37567214,52970367,2018-09-20,17
29099,37567214,57745285,2020-03-13,12
29100,37567214,56856462,2018-07-05,3
29101,37567214,84457962,2018-03-06,13
29102,37567214,60170980,2020-06-15,13
29103,37567214,14729155,2018-02-16,8
29104,19953606,57745285,2020-09-13,19
29105,19953606,22176965,2020-07-18,4
29106,19953606,1477966,2018-09-13,17
29107,19953606,34157209,2018-07-15,7
29108,83609193,60170980,2019-03-07,15
29109,83609193,22176965,2020-01-21,3
29110,83609193,56856462,2019-01-11,19
29111,83609193,54178025,2019-09-13,6
29112,83609193,96820813,2020-04-21,13
29113,83609193,33463785,2020-07-17,7
29114,83609193,22176965,2019-06-06,1
29115,83609193,96820813,2019-07-16,4
29116,59672747,58832889,2018-09-20,18
29117,59672747,36237228,2019-01-15,20
29118,59672747,34157209,2020-02-18,16
29119,59672747,99699361,2020-09-03,6
29120,59672747,57745285,2020-09-11,2
29121,59672747,99208683,2020-08-07,7
29122,59672747,14729155,2019-06-11,8
29123,59672747,28606144,2018-01-08,10
29124,59672747,9723056,2020-02-13,3
29125,59672747,96820813,2018-05-09,1
29126,59672747,7770833,2018-06-21,15
29127,58158975,56856462,2019-09-19,15
29128,75004507,67418250,2019-06-15,20
29129,45891706,37194251,2018-07-02,16
29130,45891706,49416586,2019-09-17,20
29131,45891706,37194251,2018-01-05,1
29132,45891706,84457962,2020-03-21,14
29133,45891706,78189817,2020-05-14,13
29134,45891706,9723056,2020-03-01,8
29135,45891706,49616996,2018-08-08,7
29136,45891706,9723056,2019-03-19,7
29137,45891706,38968808,2020-07-09,18
29138,87146327,47033144,2018-06-04,17
29139,87146327,64577473,2020-08-21,6
29140,87146327,38968808,2020-06-14,19
29141,87146327,1435584,2020-07-12,10
29142,87146327,1435584,2020-07-01,15
29143,22367569,52970367,2020-06-15,15
29144,22367569,92047329,2020-02-09,1
29145,22367569,98446589,2018-09-18,19
29146,22367569,46239733,2019-01-10,11
29147,75475415,92047329,2019-03-19,11
29148,48286009,9723056,2018-05-20,11
29149,48286009,27206775,2020-08-10,10
29150,48286009,60170980,2020-08-17,6
29151,48286009,21795031,2020-06-04,8
29152,48286009,54178025,2019-02-08,19
29153,48286009,28606144,2018-05-19,15
29154,48286009,14372105,2019-04-21,15
29155,48286009,98446589,2018-03-14,5
29156,48286009,47033144,2020-07-04,11
29157,48286009,46239733,2019-06-13,18
29158,48286009,7770833,2020-05-03,14
29159,48286009,46239733,2018-01-16,13
29160,48286009,46239733,2019-06-17,16
29161,48286009,92047329,2019-09-10,18
29162,48286009,59830938,2018-09-10,17
29163,71783856,98473237,2020-06-20,20
29164,71783856,44858354,2020-01-06,9
29165,71783856,44858354,2020-05-10,19
29166,71783856,44858354,2019-03-03,18
29167,71783856,92047329,2018-03-03,16
29168,71783856,56856462,2020-09-01,6
29169,71783856,64577473,2019-03-17,20
29170,71783856,49416586,2020-07-20,7
29171,71783856,1435584,2020-01-03,5
29172,71783856,60170980,2019-07-05,14
29173,71783856,14729155,2019-03-13,2
29174,71783856,99388073,2019-07-18,4
29175,71783856,98446589,2019-05-05,11
29176,71783856,58832889,2019-09-11,10
29177,71783856,1435584,2019-07-04,13
29178,7685318,84166398,2019-09-07,9
29179,7685318,98473237,2020-05-03,5
29180,7685318,47033144,2018-01-20,20
29181,7685318,98446589,2020-01-02,4
29182,7685318,89034567,2018-01-04,2
29183,7685318,18377790,2020-08-10,18
29184,7685318,44858354,2020-09-21,10
29185,7685318,46239733,2018-04-01,6
29186,7685318,99388073,2020-01-04,9
29187,7685318,1435584,2020-02-10,17
29188,7685318,56856462,2018-05-10,7
29189,7685318,1435584,2020-04-07,12
29190,78103654,1435584,2018-08-11,9
29191,78103654,21795031,2018-07-14,12
29192,78103654,98446589,2019-01-15,12
29193,78103654,56140451,2020-07-11,15
29194,78103654,84166398,2020-07-21,13
29195,78103654,33463785,2020-03-17,14
29196,78103654,99699361,2019-01-15,16
29197,78103654,99699361,2018-04-06,14
29198,59222842,74883731,2019-02-09,5
29199,59222842,1477966,2018-02-06,16
29200,59222842,18377790,2018-01-12,12
29201,59222842,37194251,2018-06-06,14
29202,59222842,76430125,2018-04-01,10
29203,59222842,56140451,2019-07-09,6
29204,59222842,49416586,2020-06-09,19
29205,59222842,99208683,2018-05-19,3
29206,59222842,99699361,2019-01-12,6
29207,59222842,18377790,2019-06-15,14
29208,59222842,98473237,2018-05-17,16
29209,62042777,56140451,2018-08-01,4
29210,62042777,99208683,2018-09-19,7
29211,26602292,61657168,2020-08-02,19
29212,26602292,84166398,2020-06-11,1
29213,26602292,60170980,2020-03-14,1
29214,26602292,18377790,2020-01-06,13
29215,26602292,57745285,2018-03-05,19
29216,26602292,1477966,2019-01-03,20
29217,26602292,97713365,2019-06-02,2
29218,38849637,99208683,2020-09-07,11
29219,38849637,14372105,2020-02-02,13
29220,38849637,49416586,2019-02-11,18
29221,38849637,56140451,2019-09-20,20
29222,38849637,44858354,2018-01-21,15
29223,38849637,99208683,2018-04-20,17
29224,38849637,54178025,2020-04-07,20
29225,38849637,78189817,2018-05-16,19
29226,38849637,58832889,2020-03-20,12
29227,38849637,58832889,2020-08-07,2
29228,38849637,33463785,2020-01-03,14
29229,17022353,46239733,2019-02-04,1
29230,17022353,56140451,2020-02-10,7
29231,17022353,96820813,2020-04-09,5
29232,17022353,47033144,2019-01-21,18
29233,17022353,96820813,2020-07-19,7
29234,17022353,44858354,2018-01-15,1
29235,17022353,42985112,2020-07-18,5
29236,17022353,1477966,2019-09-12,8
29237,17022353,59830938,2020-01-18,9
29238,14701845,66679999,2020-02-03,9
29239,14701845,64577473,2018-01-17,20
29240,14701845,14729155,2019-06-13,7
29241,14701845,7770833,2019-08-14,8
29242,14701845,61657168,2018-06-05,7
29243,14701845,49416586,2020-05-10,9
29244,14701845,49416586,2019-05-07,1
29245,14701845,34157209,2018-06-13,12
29246,14701845,56140451,2020-06-05,12
29247,14701845,84166398,2018-02-17,19
29248,14701845,37194251,2018-09-20,2
29249,14701845,36237228,2018-07-20,9
29250,14701845,60170980,2019-03-11,17
29251,59776287,98473237,2019-06-15,9
29252,59776287,34792150,2018-07-01,14
29253,59776287,38968808,2019-02-13,10
29254,59776287,22176965,2020-01-14,14
29255,59776287,49416586,2018-05-04,16
29256,59776287,65410918,2018-05-04,4
29257,59776287,33463785,2020-01-18,13
29258,59776287,66679999,2018-09-01,8
29259,59776287,61657168,2019-06-14,16
29260,59776287,34792150,2020-04-06,8
29261,59776287,60170980,2019-08-15,11
29262,59776287,49616996,2020-07-16,3
29263,59776287,64577473,2018-06-17,11
29264,70000780,99208683,2018-08-11,16
29265,70000780,38968808,2019-02-21,4
29266,70000780,56856462,2018-04-10,10
29267,70000780,33463785,2018-05-20,10
29268,70000780,14372105,2018-01-05,7
29269,70000780,61657168,2020-01-09,4
29270,70000780,99699361,2020-04-13,6
29271,70000780,34157209,2018-06-17,2
29272,70000780,99388073,2020-06-20,19
29273,70000780,34792150,2020-02-07,4
29274,70000780,56856462,2020-01-14,16
29275,19205530,89034567,2018-03-14,4
29276,19205530,66679999,2020-02-09,19
29277,19205530,96820813,2020-03-13,7
29278,19205530,47033144,2018-08-12,9
29279,19205530,36237228,2019-09-20,5
29280,19205530,34157209,2018-09-11,17
29281,38422033,49616996,2018-05-21,16
29282,38422033,1435584,2020-06-18,4
29283,13888431,34792150,2019-05-05,1
29284,13888431,1477966,2018-02-21,18
29285,13888431,42985112,2020-01-19,8
29286,13888431,9723056,2018-04-05,12
29287,13888431,56856462,2019-09-20,10
29288,13888431,76430125,2019-04-18,9
29289,47809265,54178025,2018-06-07,18
29290,47809265,61657168,2018-07-12,18
29291,47809265,21795031,2020-06-21,10
29292,47809265,42985112,2018-08-16,13
29293,47809265,52970367,2019-03-21,2
29294,47809265,84457962,2018-01-19,11
29295,47809265,28606144,2020-07-09,19
29296,47809265,34792150,2018-05-18,5
29297,47809265,34157209,2020-06-17,19
29298,47809265,64577473,2020-04-21,14
29299,88479099,49616996,2018-05-14,3
29300,88479099,92047329,2020-04-05,8
29301,88479099,78189817,2018-07-10,6
29302,88479099,42985112,2019-03-17,9
29303,88479099,78189817,2020-02-05,18
29304,88479099,36237228,2020-07-01,10
29305,88479099,21795031,2019-01-17,19
29306,88479099,78189817,2019-08-13,14
29307,88479099,84457962,2018-03-01,16
29308,88479099,64577473,2018-08-02,8
29309,88479099,99388073,2020-04-20,12
29310,88479099,7770833,2020-03-09,19
29311,88479099,7770833,2018-06-08,16
29312,88479099,7770833,2018-02-20,5
29313,88479099,14372105,2019-06-04,3
29314,69589590,14729155,2019-06-17,10
29315,81212828,42985112,2019-04-02,8
29316,81212828,34792150,2018-06-05,19
29317,81212828,36237228,2020-09-09,16
29318,81212828,44858354,2019-08-16,6
29319,81212828,74883731,2018-01-14,12
29320,81212828,58832889,2019-08-20,16
29321,80728811,96820813,2020-04-05,17
29322,80728811,92047329,2019-03-14,11
29323,80728811,56856462,2020-07-12,6
29324,80728811,14729155,2020-08-15,18
29325,80728811,57745285,2019-02-06,5
29326,80728811,1435584,2018-06-09,7
29327,80728811,58832889,2018-03-08,11
29328,80728811,22176965,2020-07-08,18
29329,27315419,98473237,2018-02-03,19
29330,27315419,34157209,2019-06-10,6
29331,27315419,37194251,2019-03-08,15
29332,27315419,42985112,2018-02-14,18
29333,27315419,1477966,2019-06-09,14
29334,27315419,54178025,2019-01-01,2
29335,27315419,1435584,2020-07-05,19
29336,75105939,64577473,2019-05-13,15
29337,75105939,1435584,2020-05-08,16
29338,75105939,47033144,2020-06-09,4
29339,75105939,74883731,2020-02-06,10
29340,75105939,38968808,2020-03-20,2
29341,75105939,18377790,2019-09-04,5
29342,75105939,7770833,2020-09-19,14
29343,75105939,92047329,2020-06-20,11
29344,75105939,49616996,2019-04-08,5
29345,75105939,65410918,2019-06-09,16
29346,75105939,56140451,2020-01-02,1
29347,93725278,66679999,2020-07-07,11
29348,93725278,57745285,2019-01-16,7
29349,93725278,66679999,2018-05-14,16
29350,69509750,56140451,2018-09-21,16
29351,69509750,21795031,2020-03-09,13
29352,69509750,74883731,2020-05-07,19
29353,69509750,66679999,2019-08-19,14
29354,69509750,57745285,2018-06-13,16
29355,69509750,61657168,2020-05-05,1
29356,69509750,67418250,2019-06-13,12
29357,69509750,44858354,2018-08-07,3
29358,69509750,61657168,2018-06-06,18
29359,81865032,98473237,2020-08-10,20
29360,81865032,64577473,2019-04-17,9
29361,81865032,49616996,2020-03-19,19
29362,81865032,27206775,2019-03-11,16
29363,81865032,36237228,2019-09-02,10
29364,81865032,33463785,2018-07-01,18
29365,81865032,49416586,2018-05-13,11
29366,41621558,47033144,2020-03-20,13
29367,41621558,28606144,2020-03-20,3
29368,41621558,99699361,2019-06-04,19
29369,41621558,14729155,2018-01-20,19
29370,41621558,37194251,2018-02-19,17
29371,41621558,38968808,2020-05-13,15
29372,41621558,36237228,2019-05-15,4
29373,41621558,18377790,2019-01-06,4
29374,41621558,22176965,2020-04-07,11
29375,41621558,27206775,2020-07-16,12
29376,41621558,34792150,2019-01-19,19
29377,41621558,38968808,2018-08-13,9
29378,41621558,98473237,2020-07-21,7
29379,71475453,54178025,2018-02-09,4
29380,71475453,49616996,2020-03-12,6
29381,71475453,38968808,2020-09-14,9
29382,71475453,78189817,2019-09-12,20
29383,37312028,49416586,2020-01-06,2
29384,37312028,34157209,2019-07-13,19
29385,37312028,66679999,2019-04-17,8
29386,37312028,84457962,2019-02-03,9
29387,37312028,56856462,2019-08-18,20
29388,37312028,34157209,2018-04-01,6
29389,37312028,56856462,2020-06-09,9
29390,37312028,46239733,2020-08-20,13
29391,37312028,89034567,2019-03-14,17
29392,37312028,66679999,2018-01-15,5
29393,37312028,84457962,2018-06-09,9
29394,37312028,78189817,2019-09-08,10
29395,37312028,52970367,2020-03-07,9
29396,37312028,33463785,2018-07-12,10
29397,37312028,34157209,2019-03-07,7
29398,2988455,64577473,2020-06-08,9
29399,2988455,54178025,2020-02-04,18
29400,2988455,47033144,2019-05-18,9
29401,2988455,34792150,2020-02-06,9
29402,42448615,18377790,2020-07-07,6
29403,42448615,21795031,2019-06-13,9
29404,42448615,36237228,2020-04-09,20
29405,42448615,21795031,2019-06-20,2
29406,42448615,56140451,2019-08-09,18
29407,42448615,34792150,2018-09-03,11
29408,54769242,34792150,2018-01-11,20
29409,54769242,7770833,2020-01-08,12
29410,54769242,56856462,2019-09-06,11
29411,54769242,27206775,2019-04-15,13
29412,54769242,9723056,2019-08-10,18
29413,54769242,42985112,2018-01-04,4
29414,54769242,18377790,2020-07-10,9
29415,54769242,65410918,2019-02-20,18
29416,54769242,46239733,2019-05-07,12
29417,54769242,64577473,2020-03-06,2
29418,54769242,49416586,2020-09-16,13
29419,54769242,97713365,2019-05-18,11
29420,54769242,58832889,2020-01-03,5
29421,54769242,99208683,2018-02-20,3
29422,54769242,99699361,2020-07-06,1
29423,13804867,99699361,2020-08-03,5
29424,13804867,18377790,2020-03-11,15
29425,13804867,1435584,2019-07-01,1
29426,13804867,44858354,2020-08-11,17
29427,13804867,34157209,2020-01-04,17
29428,13804867,57745285,2020-01-20,18
29429,13804867,1435584,2019-08-16,15
29430,13804867,57745285,2020-04-14,17
29431,13804867,66679999,2018-01-01,10
29432,13804867,47033144,2018-02-07,12
29433,13804867,56140451,2019-08-16,16
29434,91294610,21795031,2019-08-17,10
29435,91294610,34792150,2020-09-15,13
29436,91294610,60170980,2020-04-04,13
29437,91294610,98446589,2020-06-20,17
