,고객이름,구매물건,구매갯수,최근방문날짜
23612,96988587,8801056487010,10,2020-04-03
23613,96988587,8801043650199,10,2019-08-10
23614,96988587,8801382130802,16,2020-07-12
23615,96988587,8801097278035,20,2019-06-04
23616,96988587,8801056064747,7,2018-07-20
23617,96988587,8801056006297,1,2019-06-16
23618,96988587,8806001084542,13,2018-04-15
23619,96988587,8802673003232,13,2018-07-12
23620,96988587,8801094503031,19,2020-08-06
23621,52361226,8801382144830,18,2018-09-16
23622,52361226,8801382134848,9,2018-06-09
23623,52361226,8801056024062,18,2020-01-13
23624,52361226,8806001084887,14,2019-05-07
23625,52361226,8805915530633,15,2020-05-18
23626,52361226,8801056154011,20,2020-02-16
23627,52361226,8801753100885,14,2020-06-02
23628,4583458,8809191574640,2,2018-08-02
23629,76396807,8806002000794,17,2018-08-05
23630,76396807,8801097150010,16,2019-04-13
23631,76396807,8801753100885,13,2020-04-02
23632,17582889,8809382930231,12,2019-02-07
23633,17582889,8801037018646,16,2019-06-07
23634,77917244,8801056024017,5,2020-01-21
23635,77917244,8801056714017,12,2018-08-08
23636,77917244,8801097250369,12,2019-01-11
23637,77917244,8806003011522,20,2020-01-12
23638,77917244,8801056065768,16,2020-04-08
23639,77917244,8807920310347,1,2020-07-18
23640,77917244,8803284605532,19,2020-08-19
23641,33016802,8801056013110,18,2020-01-08
23642,33016802,8801094502102,18,2018-05-19
23643,33016802,8801056001858,6,2020-05-17
23644,33016802,8809191574664,5,2019-01-09
23645,33016802,8806430012802,6,2020-02-20
23646,63635120,8806002003931,1,2018-04-04
23647,63635120,8801094502102,12,2018-08-07
23648,63635120,8809068661008,2,2019-01-20
23649,63635120,8806020311919,16,2018-07-08
23650,63635120,8801382135418,16,2019-07-18
23651,63635120,8809382930231,17,2020-04-19
23652,63635120,8801094602406,18,2018-01-15
23653,63635120,8809397830021,18,2018-08-18
23654,63635120,8801056001841,18,2018-07-01
23655,63635120,8809423620008,16,2020-04-09
23656,45117190,8801056755010,17,2020-02-10
23657,45117190,8801097250376,15,2018-06-09
23658,75243701,8801094223038,13,2020-02-16
23659,75243701,8805915531012,10,2020-05-07
23660,75243701,8809135303633,17,2019-01-01
23661,75243701,8802673003225,2,2020-06-17
23662,75243701,8801097250376,19,2020-07-12
23663,75243701,8806002010670,8,2018-01-03
23664,38953996,8801097150010,4,2018-05-18
23665,38953996,8803284605532,16,2019-01-20
23666,38953996,8801097250383,13,2020-06-13
23667,38953996,8801056042226,13,2019-04-03
23668,38953996,8806002003030,5,2019-03-10
23669,38953996,8801056065768,14,2020-07-13
23670,38953996,8809191574657,3,2019-09-16
23671,38953996,8801056487010,10,2018-09-05
23672,81059377,8809110700051,9,2019-03-12
23673,69035305,8801382137405,16,2018-02-14
23674,69035305,8809050511083,8,2018-02-10
23675,69035305,8804342343434,11,2020-09-06
23676,69035305,8801097130036,2,2020-06-05
23677,69035305,8801037037852,17,2020-09-05
23678,69035305,8801097178038,2,2018-03-11
23679,69035305,8801382128694,10,2019-08-01
23680,25374517,8801382137382,14,2018-01-05
23681,25374517,8809228150021,7,2018-03-01
23682,25374517,8809424480021,4,2020-06-11
23683,25374517,8801052727851,19,2018-01-11
23684,25374517,8804342343434,1,2020-08-12
23685,25374517,8809023009593,20,2019-04-14
23686,11341888,8809323750027,17,2019-09-21
23687,11341888,8801094222703,5,2020-06-07
23688,11341888,8801382127574,3,2019-06-07
23689,11341888,8801382128038,16,2019-06-05
23690,11341888,8801097178014,2,2018-02-11
23691,11341888,8809003432328,12,2019-08-15
23692,11341888,8809068661176,18,2019-03-18
23693,11341888,8809382930248,18,2018-05-05
23694,35221568,8801382127574,19,2018-06-18
23695,74125710,8801094232702,19,2018-09-07
23696,74125710,8801056006259,15,2019-03-05
23697,74125710,8801056038649,17,2018-05-12
23698,74125710,8801056017644,6,2020-06-19
23699,74125710,8809253640177,3,2019-05-21
23700,74125710,8801056042219,13,2019-08-04
23701,79068259,8809382930231,3,2018-06-10
23702,79068259,8802673003256,17,2019-02-09
23703,79068259,8801097250053,5,2018-01-17
23704,73232202,8806430012819,7,2020-02-06
23705,73232202,8802673003362,8,2019-01-10
23706,73232202,8809332392768,11,2019-09-11
23707,73232202,8801382134848,20,2019-08-21
23708,73232202,8801056002541,7,2018-05-21
23709,73232202,8801037037869,5,2019-09-06
23710,96597960,8806002010977,1,2019-02-12
23711,81986628,8801094222406,19,2018-08-15
23712,81986628,8809068661152,3,2018-08-20
23713,81986628,8801382130802,12,2018-09-01
23714,58681673,8806002010670,2,2020-07-01
23715,58681673,8801056015107,7,2019-09-19
23716,58681673,8806020310530,9,2019-06-21
23717,58681673,8809050511090,1,2020-05-09
23718,58681673,8809057550023,14,2018-01-06
23719,58681673,88004334,15,2018-08-15
23720,58681673,8806003011362,19,2019-09-03
23721,58681673,8801094503031,14,2020-03-18
23722,58681673,8801094602208,10,2018-01-12
23723,90612292,8801056201012,17,2018-08-17
23724,90612292,8809040935110,19,2020-08-14
23725,90612292,8801056001841,1,2018-08-16
23726,90612292,8801094502102,16,2020-08-06
23727,58932567,8801056064747,8,2020-05-14
23728,58932567,8809125060850,3,2019-01-09
23729,19179160,8809125060232,20,2018-07-20
23730,19179160,8806020311919,19,2020-02-02
23731,19179160,8802673003232,10,2018-06-11
23732,19179160,8809382930248,6,2019-03-06
23733,19179160,8809323750065,11,2018-01-12
23734,19179160,8801753100885,8,2018-08-05
23735,19179160,8809023003379,16,2020-03-19
23736,19179160,8801056787127,6,2018-08-06
23737,19179160,8809003432328,2,2019-05-20
23738,19179160,8801382144823,9,2018-04-13
23739,60168660,8801104290357,3,2020-09-08
23740,60168660,8806001083026,15,2018-03-06
23741,60168660,8801094563004,6,2020-03-21
23742,60168660,8801056018160,16,2020-03-10
23743,81407763,8809221606204,9,2020-06-12
23744,81407763,8801056201012,9,2020-06-05
23745,81407763,8806002002894,14,2018-09-01
23746,9948877,8801097250079,16,2018-01-05
23747,9948877,8809382930217,13,2020-01-18
23748,9948877,8809173200123,17,2019-07-20
23749,9948877,8801382144830,10,2020-01-02
23750,9948877,8809173200147,13,2019-03-15
23751,9948877,88004334,8,2019-04-12
23752,9948877,8802673003263,18,2019-06-02
23753,9948877,8801382137405,20,2020-07-10
23754,9948877,8806001083026,9,2019-07-17
23755,20193229,8801043650199,4,2019-03-19
23756,20193229,8801382139072,4,2019-06-10
23757,20193229,8809221607072,9,2020-02-03
23758,20193229,8809228150014,4,2019-01-01
23759,20193229,8801056154011,16,2019-08-12
23760,20193229,8801097131019,17,2019-04-11
23761,20193229,8801382131014,1,2019-05-06
23762,20193229,8801056164011,1,2019-08-08
23763,20193229,8801094602208,19,2019-01-02
23764,96782684,8801037037869,1,2018-09-02
23765,35654613,8809050511144,20,2020-04-16
23766,35654613,8809173200147,14,2020-09-15
23767,77460599,8801094482602,16,2020-09-05
23768,77460599,8806002010977,9,2019-06-06
23769,77460599,8804074600546,15,2018-09-20
23770,53159837,8801094223007,15,2018-01-18
23771,6418598,8806002002894,9,2019-07-19
23772,6418598,8801094222406,4,2020-01-18
23773,6418598,8801056022112,17,2020-02-09
23774,47702673,8801056005672,16,2019-09-09
23775,47702673,8802774001014,3,2019-06-17
23776,15788626,8809068661169,6,2018-04-08
23777,15788626,8801094223038,1,2018-04-15
23778,15788626,8806002000794,4,2020-09-15
23779,15788626,8801382130383,13,2018-02-01
23780,15788626,8801382130383,18,2020-01-18
23781,15788626,8801097250369,6,2018-05-06
23782,15788626,8804342310108,2,2019-08-01
23783,15788626,8801056032388,16,2018-03-07
23784,81439475,8802774000369,13,2020-06-07
23785,81439475,8801097278035,2,2018-02-11
23786,81439475,8802673003256,5,2019-03-21
23787,7142550,8809023001269,19,2020-08-06
23788,7142550,8806003011522,4,2019-09-01
23789,7142550,8806020311353,1,2019-09-06
23790,7142550,8809191574695,18,2019-06-02
23791,7142550,8801037037869,1,2019-04-05
23792,7142550,8809221607072,5,2018-07-09
23793,85460653,8809057550023,14,2018-01-20
23794,85460653,8802673003201,5,2019-07-02
23795,85460653,8806430012819,15,2020-02-01
23796,85460653,8801097130012,11,2018-09-03
23797,85460653,8801056065829,9,2020-05-13
23798,7883055,8802673003232,14,2020-03-11
23799,7883055,8801056024062,3,2020-05-10
23800,7883055,8809125060836,1,2020-09-07
23801,7883055,8802673003249,4,2020-06-03
23802,82748861,8801056298012,19,2020-08-06
23803,82748861,8801056022112,14,2018-08-01
23804,82748861,8804342387872,6,2018-08-07
23805,82748861,8802673003362,17,2019-02-08
23806,2888715,8806002010441,1,2018-04-10
23807,2888715,8801094223038,6,2019-01-08
23808,2888715,8805915531036,18,2019-04-15
23809,2888715,8806002004044,8,2020-08-03
23810,2888715,8801056055189,7,2019-01-09
23811,2888715,8801056001858,3,2018-05-17
23812,2888715,8809082727537,13,2020-02-10
23813,2888715,8801056787127,9,2018-07-13
23814,2888715,8802774001014,5,2019-01-06
23815,2888715,8804342310108,20,2020-01-02
23816,47709002,8801056714017,20,2020-03-06
23817,47709002,8809221607072,5,2018-01-17
23818,47709002,8801056201012,18,2019-06-08
23819,47709002,8809125060850,17,2020-04-05
23820,42539480,8801094223007,7,2019-08-11
23821,42539480,8801056065805,4,2018-03-16
23822,42539480,8802673003225,6,2019-04-16
23823,42539480,8802673003232,8,2018-07-14
23824,26442288,8809023009333,5,2019-05-03
23825,26442288,8801382130840,16,2020-07-06
23826,26442288,8801382130659,8,2018-09-21
23827,26442288,8809382930217,12,2019-03-15
23828,25259247,8801097131019,10,2018-02-13
23829,25259247,8809125060225,2,2019-09-09
23830,25259247,8803284607659,9,2018-03-03
23831,25259247,8806002010465,3,2018-02-10
23832,25259247,8809068661169,13,2020-07-21
23833,25259247,8801382130826,10,2020-07-10
23834,25259247,8806002000794,19,2018-07-14
23835,25259247,8801056755010,8,2018-09-11
23836,25259247,8806002003030,4,2019-06-14
23837,18806237,8801056001858,14,2019-01-16
23838,18806237,8801382134848,10,2020-09-02
23839,18806237,8803284607659,1,2018-01-20
23840,36509575,8801056042196,11,2019-08-10
23841,36509575,8801056038649,9,2018-06-15
23842,36509575,8801094503901,20,2018-09-08
23843,66864020,8809409910154,19,2019-03-15
23844,66864020,8809382930224,9,2018-05-19
23845,66864020,8801056006297,4,2020-01-15
23846,66864020,8809068661176,12,2018-05-02
23847,66864020,8801382137382,11,2019-01-11
23848,66864020,8801382134824,17,2018-08-04
23849,41549526,8801037037852,3,2018-03-13
23850,41549526,8809027331713,4,2019-03-10
23851,41549526,8806003011522,15,2020-06-21
23852,41549526,8809173200123,9,2019-05-17
23853,60725213,8806001083798,13,2019-07-21
23854,60725213,8809397830007,9,2020-02-04
23855,30921410,8809125060232,5,2018-07-11
23856,30921410,8801382132455,2,2019-09-09
23857,30921410,8802673003232,5,2019-09-13
23858,50254145,8801056006297,13,2018-03-17
23859,50254145,8801056015107,12,2018-09-07
23860,15469157,8809423620046,3,2018-09-14
23861,15469157,8801382130820,5,2018-06-10
23862,15469157,8809027331706,7,2018-07-06
23863,15469157,8801043650199,6,2019-05-02
23864,15469157,8809125060850,10,2018-08-10
23865,15469157,8801056064747,19,2018-05-05
23866,15469157,8809332392768,3,2018-07-17
23867,55119395,8801097618114,20,2018-03-05
23868,55119395,8806001083798,11,2020-07-01
23869,55119395,8809023003379,9,2019-09-16
23870,55119395,8801056051747,4,2020-03-12
23871,55119395,8809380760175,10,2019-03-14
23872,55119395,8809424480021,6,2019-05-08
23873,55119395,8804074100350,4,2020-04-10
23874,54775462,8801382134749,6,2018-04-18
23875,54775462,8809382930231,19,2019-06-02
23876,54775462,8809173200130,15,2020-01-01
23877,54775462,8809027331492,5,2020-01-04
23878,54775462,8801056005237,7,2020-06-06
23879,54775462,8809003432328,14,2018-03-09
23880,54775462,8802673003256,17,2018-04-05
23881,67067482,8801056798017,1,2020-02-09
23882,67067482,880105603886,14,2019-01-12
23883,67067482,8802673003300,13,2020-04-17
23884,67067482,8809380760175,9,2019-03-19
23885,67067482,8809050511090,14,2018-06-07
23886,67067482,8809191574695,12,2020-07-15
23887,67067482,8802673003256,13,2019-03-06
23888,67067482,8801382130659,2,2020-02-03
23889,54922999,8801056042219,3,2020-06-16
23890,54922999,8801382144823,11,2018-05-19
23891,54922999,8801056038861,16,2020-01-16
23892,54922999,8809125064124,4,2018-04-07
23893,54922999,8809057550023,7,2019-04-08
23894,54922999,8806001083750,17,2018-08-05
23895,54922999,8809173200130,6,2020-06-03
23896,54922999,8809228150021,2,2018-09-04
23897,48170822,8801056065829,14,2018-03-14
23898,48170822,8802673003218,17,2018-09-13
23899,48170822,8809397830021,12,2020-01-09
23900,48170822,8801056017644,18,2020-02-14
23901,48170822,8801056042196,4,2018-09-13
23902,48170822,8801094223007,10,2018-02-19
23903,48170822,8806002003931,2,2018-07-04
23904,22119763,8801056001858,8,2018-03-21
23905,22119763,8801056487010,2,2020-01-14
23906,22119763,8809191574671,12,2019-09-21
23907,22119763,8809382930248,11,2020-08-16
23908,22119763,8803284605532,4,2020-07-01
23909,22119763,8806002002894,3,2018-02-03
23910,22119763,8801382137405,2,2018-09-20
23911,98271272,8801056233013,19,2020-05-12
23912,98271272,8806002010571,11,2019-08-18
23913,5226339,8809382930248,6,2020-04-11
23914,5226339,8802673003225,3,2020-06-15
23915,5226339,8801097250369,20,2020-07-16
23916,5226339,8801056298128,8,2018-04-10
23917,5226339,8809423620008,9,2019-06-04
23918,5226339,8801037037852,15,2020-02-01
23919,5226339,8806002010465,2,2019-04-19
23920,5226339,8801753100885,14,2020-07-16
23921,5226339,8801056055189,12,2020-09-16
23922,5226339,8809027331713,13,2018-06-16
23923,50287988,8801382127284,6,2018-06-10
23924,50287988,8801056787127,17,2018-04-12
23925,30415158,8801056224011,8,2020-04-02
23926,30415158,8801382127574,3,2019-07-19
23927,30415158,8809382930200,11,2018-07-06
23928,30415158,8809332392768,10,2020-09-11
23929,30415158,8802774000987,13,2020-07-07
23930,46429812,8802673003225,8,2019-02-01
23931,32842870,8809228150021,1,2018-05-15
23932,32842870,8801382144830,19,2019-04-17
23933,32842870,8801097278035,17,2018-01-04
23934,32842870,8801056154066,14,2018-06-07
23935,32842870,8802774000369,19,2020-01-12
23936,8228855,8809253640177,16,2020-01-15
23937,8228855,8806003011362,20,2019-01-09
23938,8228855,8801056005719,13,2018-01-15
23939,8228855,8801043650700,18,2018-06-16
23940,8228855,8801094503901,11,2020-07-20
23941,8228855,8809003432304,14,2018-01-20
23942,8228855,8801056714017,17,2019-09-06
23943,8228855,8809423870007,4,2019-03-03
23944,42009419,8801382134824,4,2019-06-17
23945,95103543,8809040935110,15,2018-05-16
23946,95103543,8803284607659,15,2020-03-13
23947,95103543,8801104290357,19,2018-01-18
23948,95103543,8801097187016,15,2020-07-05
23949,95103543,8806002010670,8,2018-01-21
23950,95103543,8801056201012,14,2020-09-12
23951,42173902,8801097178038,3,2020-09-21
23952,42173902,8809125060850,2,2020-08-12
23953,42173902,8809424480038,1,2018-08-11
23954,42173902,8801097150010,3,2020-07-12
23955,42173902,8801097178090,10,2019-07-10
23956,42173902,8802774000369,10,2020-05-08
23957,42173902,8809050511083,6,2018-05-05
23958,90359413,8801056065805,12,2018-01-15
23959,84241485,8809082723386,8,2018-09-19
23960,84241485,8809323750027,5,2018-04-21
23961,84241485,8801094602208,20,2018-01-09
23962,84241485,8801753100892,6,2018-02-11
23963,84241485,8801382135418,8,2020-06-09
23964,84241485,8801056714017,3,2018-02-13
23965,84241485,8801056038649,6,2019-08-18
23966,84241485,8801056001285,4,2020-07-15
23967,89930020,8809191574657,5,2018-04-05
23968,89930020,8801382127567,17,2019-07-14
23969,89930020,8809082727520,19,2020-04-17
23970,89930020,8801097150010,16,2020-03-05
23971,89930020,8801097250376,14,2020-04-17
23972,89930020,8801746672443,3,2020-01-20
23973,20274520,8806001083798,17,2020-06-03
23974,20274520,8809423870014,15,2018-08-08
23975,20274520,8809228150014,12,2018-03-07
23976,20274520,8809382930200,4,2018-08-20
23977,20274520,8801097131019,4,2018-03-02
23978,10063736,8801056017606,10,2020-07-02
23979,10063736,8804342343434,5,2020-06-11
23980,10063736,8801056006259,1,2020-08-10
23981,10063736,8809080300060,2,2019-01-06
23982,10063736,8806001084887,17,2020-03-03
23983,10063736,8801097178090,2,2018-06-05
23984,10063736,8802673003300,18,2018-09-06
23985,10063736,8801097250413,2,2019-01-06
23986,86856669,8801056798017,15,2018-04-04
23987,86856669,8809082723386,15,2020-01-20
23988,86856669,8801056787127,10,2020-09-01
23989,86856669,8801056787127,3,2019-02-21
23990,86856669,8809135303633,20,2018-09-19
23991,86856669,8801104500067,4,2018-09-06
23992,86856669,8809027332932,17,2020-09-15
23993,86856669,8801094503031,8,2018-07-17
23994,17396029,8809050511083,1,2019-09-03
23995,17396029,8809423620046,5,2019-09-21
23996,17396029,8801043900027,15,2019-05-05
23997,17396029,8801043650762,11,2019-07-06
23998,17396029,8809068661077,2,2020-08-01
23999,17396029,8802673003256,8,2019-03-11
24000,17396029,8801056224158,20,2018-05-07
24001,17396029,8809082723379,17,2018-04-05
24002,17396029,8804342343434,16,2020-08-03
24003,17396029,8806001084542,15,2019-07-06
24004,11801992,8801056224011,4,2018-03-12
24005,11801992,8809228158881,6,2019-08-10
24006,11801992,8809106188092,2,2020-08-01
24007,11801992,8809423620008,4,2019-06-03
24008,47937290,8801382128694,15,2020-08-01
24009,47937290,8809125060850,14,2018-08-04
24010,16117345,8806001083750,5,2019-01-03
24011,16117345,8801037037869,1,2018-02-11
24012,40136972,8809382930231,18,2019-03-02
24013,40136972,8809110700044,1,2019-09-08
24014,40136972,8804342343434,16,2020-04-04
24015,40136972,8809057795509,2,2019-06-19
24016,40136972,8801056389017,3,2020-08-07
24017,40136972,8801056064747,3,2018-05-08
24018,40136972,8809173200345,19,2019-04-01
24019,40136972,8801056017644,1,2019-09-12
24020,40136972,8809423620039,11,2020-04-05
24021,64467772,8801097850019,16,2018-03-05
24022,64467772,8809003432328,5,2020-01-18
24023,64467772,8809023009333,11,2018-03-03
24024,64467772,8809050511090,1,2018-02-04
24025,64467772,8809221606204,4,2020-08-14
24026,64467772,8801056233013,9,2019-01-10
24027,64467772,8809027331706,15,2018-03-02
24028,64467772,8809023003379,13,2020-03-19
24029,69156430,8801094482602,4,2018-06-15
24030,69156430,8801094232702,5,2020-06-13
24031,69156430,8807920310347,1,2020-03-06
24032,84059606,8801382144823,17,2020-04-03
24033,84059606,8801382128038,15,2018-06-03
24034,84059606,8801097130036,4,2020-05-15
24035,84059606,8801037018646,20,2018-06-11
24036,84059606,8801056164011,15,2020-01-15
24037,84059606,8801097618114,13,2018-02-13
24038,84059606,8801094222703,4,2019-02-18
24039,84059606,8809027331744,10,2020-09-02
24040,2976403,8801056022112,4,2020-05-20
24041,79265354,8801382127574,12,2019-08-04
24042,79265354,8801097178038,4,2018-05-06
24043,79265354,8809135308157,1,2018-08-19
24044,79265354,8801043650199,12,2019-01-17
24045,79265354,8809082727520,12,2020-05-06
24046,79265354,8801056064747,10,2020-01-08
24047,79265354,8801056201012,19,2019-07-05
24048,79265354,8801056389123,3,2020-08-13
24049,79265354,8801097278035,5,2019-04-21
24050,59658715,8806020311353,15,2018-04-06
24051,59658715,8801056389017,2,2018-03-19
24052,59658715,8809057550023,11,2018-07-13
24053,8800364,880105665874,2,2020-02-20
24054,8800364,8804074600546,13,2018-02-14
24055,8800364,8804074600546,19,2019-01-20
24056,8800364,8801382130820,9,2018-07-03
24057,40983967,8801056001841,4,2019-04-12
24058,40983967,8801043900027,2,2018-06-16
24059,40983967,8801382130826,3,2020-09-09
24060,40983967,8809027331713,11,2018-05-04
24061,40983967,8809110700044,15,2020-06-10
24062,40983967,8801094222406,20,2018-01-07
24063,37729773,8809125060225,5,2020-01-19
24064,16340103,8809423620015,18,2019-07-09
24065,16340103,8801056064747,15,2019-05-17
24066,16340103,8809382930224,13,2020-03-06
24067,16340103,8801094222703,17,2020-09-16
24068,58739796,8801056389123,1,2019-03-16
24069,4475283,8803284607659,5,2018-07-18
24070,6130556,8809423620022,6,2018-08-12
24071,6130556,8801094563004,1,2019-02-17
24072,49999755,8801104290357,20,2020-09-02
24073,49999755,8809003432328,2,2020-08-01
24074,49999755,8809173200123,19,2018-04-17
24075,49999755,8801382130659,13,2020-02-05
24076,58507602,8801056013110,3,2019-07-09
24077,58507602,8802673003317,6,2018-02-05
24078,34391629,8801097178090,20,2019-09-06
24079,34391629,8801056006259,13,2019-03-03
24080,34391629,8801056064747,4,2019-01-08
24081,34391629,8804074100350,3,2018-02-11
24082,23698255,8801037037852,6,2018-01-05
24083,99516639,8809050511090,14,2020-06-19
24084,99516639,8801382144830,18,2019-01-06
24085,99516639,8801094503031,11,2020-03-15
24086,99516639,8809382930224,6,2020-08-05
24087,99516639,8806001084542,15,2019-03-04
24088,98773945,8809082727513,18,2018-07-06
24089,98773945,8801104500067,2,2018-08-17
24090,98773945,8809191574657,5,2019-08-13
24091,98773945,8801043900027,12,2019-06-06
24092,98773945,8801094503000,5,2018-04-18
24093,98773945,8809027331744,2,2020-06-12
24094,98773945,8809050511083,4,2020-09-17
24095,98773945,8809068661152,16,2018-07-07
24096,98773945,8801097178090,11,2020-02-20
24097,65105134,8801056024062,12,2019-03-09
24098,65105134,8806001084542,12,2019-04-04
24099,65105134,8802673003225,17,2019-05-05
24100,65105134,8809057795523,16,2018-07-19
24101,65105134,8809080300039,3,2020-04-21
24102,65105134,8809125060836,12,2020-02-19
24103,65105134,8801056714017,15,2018-03-21
24104,65105134,8806001083798,19,2018-03-13
24105,65105134,8802673003300,14,2018-04-01
24106,65105134,8809191574657,1,2019-04-12
24107,51842951,8801097250053,18,2018-06-19
24108,75182259,8809228150014,3,2020-01-21
24109,15559002,8807920310347,7,2020-01-11
24110,15559002,8801097250079,5,2018-02-04
24111,15559002,8801056487010,16,2019-02-05
24112,15559002,8809023003379,18,2018-04-05
24113,73297945,8809423620022,4,2020-09-04
24114,73297945,8801056038649,3,2019-01-11
24115,73297945,88004334,14,2019-02-08
24116,73297945,8809191574671,14,2018-05-07
24117,73297945,8806002010571,16,2019-03-12
24118,5478391,8806003011362,9,2020-03-21
24119,5478391,8801056033026,12,2020-04-04
24120,5478391,8809191574664,10,2020-05-11
24121,5478391,8809125060850,13,2020-04-12
24122,5478391,8806002000794,6,2019-08-17
24123,61683814,8802673003225,9,2018-04-16
24124,61683814,8809023009593,17,2020-07-13
24125,61683814,8802774000369,5,2020-07-17
24126,61683814,8809380760175,19,2020-08-11
24127,61683814,8804074600546,17,2020-06-14
24128,61683814,8809050511144,17,2019-04-18
24129,21760400,8801056002541,15,2020-08-09
24130,21760400,8806020311919,13,2019-06-15
24131,21760400,8801094482602,5,2019-09-16
24132,21760400,8802673003355,2,2020-08-18
24133,21760400,8804342387872,6,2018-08-04
24134,21760400,8801097178021,11,2018-03-12
24135,21760400,8801382134824,8,2019-09-07
24136,21760400,8801097250079,8,2020-06-09
24137,21760400,8809003432328,13,2018-09-12
24138,36141320,8809221607072,6,2019-01-13
24139,36141320,8809382930255,5,2018-06-06
24140,20110791,8801382134824,4,2020-09-05
24141,20110791,8801056005672,2,2019-05-19
24142,20110791,8801094602208,2,2019-04-14
24143,20110791,8801056065768,12,2020-01-06
24144,20110791,8803284605532,12,2018-03-02
24145,20110791,880105665874,13,2019-03-18
24146,20110791,8806002004044,2,2018-02-05
24147,11481980,8801097131019,4,2020-09-09
24148,11481980,8802774006927,8,2019-08-16
24149,11481980,8809125060836,1,2020-07-05
24150,11481980,8801056009731,7,2018-04-17
24151,11481980,8801097250376,19,2018-01-02
24152,80979721,8806002002894,17,2018-06-21
24153,80979721,8801056001858,16,2018-09-03
24154,80979721,8809423620008,6,2019-03-21
24155,80979721,8801382134749,19,2019-02-07
24156,80979721,8801382130659,6,2018-05-01
24157,7195371,8806430012819,10,2019-08-21
24158,7195371,8801056001841,17,2018-06-08
24159,7195371,8806002010670,4,2020-04-08
24160,49390116,8809057795509,16,2019-08-15
24161,49390116,8809191574671,16,2019-07-05
24162,49390116,8801094473006,9,2020-02-15
24163,49390116,8809057550023,15,2020-03-01
24164,49390116,8801094503901,8,2018-09-14
24165,49390116,8806002003030,16,2019-04-11
24166,49390116,8809027331492,6,2020-07-03
24167,49390116,8801104290357,15,2018-03-08
24168,49390116,8809106188092,6,2020-02-11
24169,49390116,8809082723379,19,2019-04-10
24170,10441959,8801094503000,13,2018-03-14
24171,10441959,8806002010427,18,2020-07-14
24172,10441959,8801056007163,18,2020-01-21
24173,10441959,8809135308157,11,2020-03-10
24174,10441959,8809253640177,20,2018-01-14
24175,10441959,8801094483005,16,2020-04-11
24176,10441959,8801382130659,11,2018-06-20
24177,10441959,8809135308157,19,2018-06-20
24178,10441959,8802673003355,3,2020-03-06
24179,88340664,8802673003249,19,2018-04-17
24180,88340664,8801056688127,16,2018-04-17
24181,88340664,8809423620039,18,2018-02-16
24182,88340664,8809003432304,15,2020-01-17
24183,88340664,8801097250053,10,2020-02-17
24184,87919773,8801056487010,4,2020-02-04
24185,87919773,8802673003362,4,2018-02-06
24186,87919773,8803284607659,10,2018-01-19
24187,87919773,8801382134824,20,2018-06-14
24188,87919773,8809424480021,17,2020-09-04
24189,43676580,8809228158898,1,2019-08-09
24190,43676580,8801382135418,5,2018-07-21
24191,43676580,8801056787127,18,2018-09-11
24192,30313324,8801382138686,11,2019-06-04
24193,30313324,8809125060225,20,2018-06-01
24194,30313324,8801094482602,7,2020-03-02
24195,30313324,8809382930200,20,2019-08-04
24196,30313324,8801382137382,6,2018-06-20
24197,30313324,8809027331706,7,2019-09-08
24198,37398752,8809228150014,18,2020-01-01
24199,37398752,8809228150014,19,2018-08-17
24200,37398752,8809027331492,2,2020-02-03
24201,37398752,8801056030649,7,2020-06-04
24202,37398752,8809045670115,13,2018-09-06
24203,37398752,8809050511083,1,2019-03-04
24204,37398752,8809068661169,6,2019-08-05
24205,37398752,8809125064124,15,2019-07-05
24206,40147455,8809397830007,2,2018-04-21
24207,40147455,8809027332932,7,2018-02-16
24208,40147455,8801043650700,17,2020-06-13
24209,40147455,8801056298012,9,2018-07-05
24210,39633593,8801094222406,7,2018-07-07
24211,7181941,8809057550023,13,2020-07-15
24212,7181941,8809380760175,1,2019-01-19
24213,7181941,8809023001269,20,2019-09-18
24214,7181941,8801094503031,4,2018-01-11
24215,7181941,880105603886,4,2018-01-19
24216,7181941,8809423620015,16,2020-05-09
24217,7181941,8802774000987,2,2020-01-14
24218,7181941,8809382930231,13,2020-03-17
24219,7181941,8801056064761,11,2018-04-17
24220,7181941,8801056017606,11,2018-07-15
24221,1615408,8801094502102,14,2019-06-13
24222,1615408,8801382132455,8,2019-03-10
24223,1615408,8809173200147,13,2019-07-17
24224,1615408,8809023003379,6,2018-07-07
24225,1615408,8806020311353,11,2018-05-18
24226,1615408,8801094602208,1,2020-06-09
24227,1615408,8801094222703,2,2019-04-01
24228,1615408,8801097178021,20,2019-06-20
24229,1615408,8801094482602,17,2019-06-17
24230,19494938,8806001084887,14,2019-08-04
24231,19494938,8801382130659,18,2018-06-12
24232,47312922,8809082723386,19,2020-07-12
24233,61159921,8801056033026,13,2019-03-10
24234,61159921,8801056017606,20,2018-06-15
24235,61159921,8809323750027,9,2019-04-09
24236,61159921,8801056487010,9,2018-04-09
24237,13810870,8801056007163,12,2019-04-16
24238,13810870,8801056033057,16,2019-09-02
24239,62526607,8801056033057,1,2020-07-11
24240,62526607,8809023009340,3,2018-01-02
24241,62526607,8801094563004,6,2018-05-09
24242,62526607,8809125060850,10,2019-04-08
24243,62526607,8801056001858,9,2018-05-19
24244,62526607,8801097150010,13,2019-06-20
24245,62526607,8806002010670,8,2018-04-17
24246,62526607,8806002004044,17,2020-04-03
