,주문번호ID,구매자id,판매점id,주문상태,주문일,상태변경일,취소날짜,승인날짜,결제수단,주문상품목록,주문상품갯수,총결제금액
4873,00004874,69139298,60170980,3,2020-09-04 22:05:39,2020-09-04 22:21:56,NULL,2020-09-04 22:07:00,3,"[8809423620039, 8809125064124, 8801382134749, 8801094503901, 8805915531036]","[1, 5, 4, 2, 3]",144000
4874,00004875,69139298,98446589,4,2019-03-17 02:45:44,2019-03-17 02:52:25,2019-03-17 02:52:25,2019-03-17 02:48:00,4,[8801094222406],[4],34000
4875,00004876,69139298,44858354,4,2019-03-17 12:51:20,2019-03-17 12:55:11,2019-03-17 12:55:11,2019-03-17 12:52:54,3,"[8801056064761, 8809423620039, 8801056009731, 8801056924011]","[3, 1, 5, 2]",110000
4876,00004877,69139298,56856462,4,2020-03-02 22:25:41,2020-03-02 22:29:53,2020-03-02 22:29:53,2020-03-02 22:28:22,3,"[8801056001858, 8809125064124]","[2, 4]",45000
4877,00004878,69139298,18377790,2,2019-07-12 05:46:31,2019-07-12 05:47:42,NULL,2019-07-12 05:47:42,3,"[8801056001858, 8803284605464, 8801094222406]","[2, 4, 3]",68000
4878,00004879,69139298,61657168,4,2019-01-20 23:29:48,2019-01-20 23:33:46,2019-01-20 23:33:46,2019-01-20 23:32:43,5,"[8801382134749, 8809125064124, 8809382930231, 8801753100885, 8801056018160]","[2, 4, 5, 1, 3]",126000
4879,00004880,69139298,52970367,1,2018-02-13 21:46:54,2018-02-13 21:46:54,NULL,NULL,1,"[8801056036775, 8809332391303, 8806430012819, 8801097130012, 8809050511144]","[2, 3, 5, 1, 4]",132000
4880,00004881,69139298,49616996,1,2018-03-15 21:45:54,2018-03-15 21:45:54,NULL,NULL,5,"[8809423620039, 8801056036775]","[3, 4]",52000
4881,00004882,69139298,14372105,1,2020-02-15 03:36:18,2020-02-15 03:36:18,NULL,NULL,1,"[8804342343434, 8801056036775, 8804342398984, 8809027331324, 8801056038649]","[4, 1, 3, 2, 5]",69000
4882,00004883,69139298,64577473,3,2020-01-07 18:21:41,2020-01-07 18:34:59,NULL,2020-01-07 18:23:03,2,"[8801056064761, 8801056036775, 8809423620039, 8801056038649, 8802673003256]","[1, 5, 3, 2, 4]",128000
4883,00004884,69139298,42985112,1,2020-08-02 14:46:45,2020-08-02 14:46:45,NULL,NULL,1,[8801056001858],[5],21000
4884,00004885,69139298,27206775,2,2019-09-05 04:15:19,2019-09-05 04:16:37,NULL,2019-09-05 04:16:37,1,"[8801094222406, 8804342398984, 8804342343434, 8801094232702, 8801097130036]","[1, 5, 4, 3, 2]",59000
4885,00004886,69139298,46239733,3,2018-08-16 22:45:04,2018-08-16 22:56:17,NULL,2018-08-16 22:47:34,3,"[8801037018646, 8801056051747, 8801094222406]","[2, 4, 5]",57000
4886,00004887,69139298,49616996,4,2018-04-04 15:22:08,2018-04-04 15:26:15,2018-04-04 15:26:15,2018-04-04 15:23:48,4,"[8804342398984, 8801094222406, 8809332391303, 8809082727513]","[2, 3, 4, 5]",107000
4887,00004888,69139298,78189817,1,2019-07-13 14:20:33,2019-07-13 14:20:33,NULL,NULL,4,"[8801382134749, 8801056064761, 8801037018646]","[4, 1, 2]",74000
4888,00004889,69139298,84166398,2,2020-07-06 15:14:29,2020-07-06 15:15:45,NULL,2020-07-06 15:15:45,5,"[8801056064761, 8801056001858, 8801056036775, 8809228158898]","[1, 4, 2, 5]",89000
4889,00004890,48111180,98446589,2,2019-01-20 04:09:32,2019-01-20 04:12:19,NULL,2019-01-20 04:12:19,5,"[8801037018646, 8801094222406, 8806430012819]","[2, 5, 4]",74000
4890,00004891,48111180,34792150,3,2018-02-15 16:39:00,2018-02-15 16:45:57,NULL,2018-02-15 16:41:30,1,"[8806002010427, 8801056064761]","[1, 3]",36000
4891,00004892,48111180,64577473,3,2020-04-12 19:51:38,2020-04-12 19:59:52,NULL,2020-04-12 19:54:22,2,"[8804342343434, 8803284605464, 8801056064761]","[3, 4, 5]",45000
4892,00004893,48111180,99699361,2,2019-07-04 12:59:24,2019-07-04 13:01:38,NULL,2019-07-04 13:01:38,4,[8801382134749],[2],35000
4893,00004894,48111180,33463785,2,2019-07-01 03:56:31,2019-07-01 03:58:22,NULL,2019-07-01 03:58:22,4,"[8801056001858, 8804342398984, 8801043900027]","[1, 4, 5]",41000
4894,00004895,48111180,58832889,4,2018-03-10 16:49:00,2018-03-10 16:54:00,2018-03-10 16:54:00,2018-03-10 16:50:04,3,"[8801094222406, 8809423620039, 8804342398984, 8801043650199]","[5, 3, 2, 4]",117000
4895,00004896,48111180,92047329,1,2019-06-05 12:50:16,2019-06-05 12:50:16,NULL,NULL,1,"[8801056051747, 8804342398984]","[3, 2]",17000
4896,00004897,48111180,14372105,3,2020-01-17 08:27:19,2020-01-17 08:33:34,NULL,2020-01-17 08:28:27,1,"[8809332391303, 8809382930231, 8801382134749]","[2, 4, 5]",95000
4897,00004898,48111180,52970367,3,2018-01-10 03:03:49,2018-01-10 03:09:25,NULL,2018-01-10 03:05:48,1,"[8801056051747, 8809423620039, 8801037018646, 8801382127567]","[4, 2, 3, 5]",95000
4898,00004899,48111180,18377790,3,2018-01-05 13:35:52,2018-01-05 13:41:24,NULL,2018-01-05 13:36:54,1,"[8806430012819, 8801094222406]","[3, 5]",64000
4899,00004900,48111180,34792150,4,2018-05-16 10:20:53,2018-05-16 10:24:04,2018-05-16 10:24:04,2018-05-16 10:22:24,3,"[8809423620039, 8801094222406, 8801094222406]","[4, 3, 5]",108000
4900,00004901,48111180,34792150,2,2019-01-19 14:04:43,2019-01-19 14:07:36,NULL,2019-01-19 14:07:36,1,"[8801056009731, 8801056064761, 8801382134749]","[1, 3, 4]",85000
4901,00004902,48111180,99388073,3,2018-04-04 10:39:23,2018-04-04 10:43:12,NULL,2018-04-04 10:40:36,3,"[8806430012819, 8809332391303, 8801382134749]","[2, 5, 4]",99000
4902,00004903,48111180,33463785,4,2020-06-14 02:40:07,2020-06-14 02:45:03,2020-06-14 02:45:03,2020-06-14 02:41:56,1,"[8809382930231, 8801094222406, 8801056001858]","[3, 4, 5]",81000
4903,00004904,48111180,99388073,2,2020-02-13 16:59:08,2020-02-13 17:01:23,NULL,2020-02-13 17:01:23,4,"[8809382930231, 8801056001858]","[2, 1]",47000
4904,00004905,48111180,36237228,2,2019-07-19 15:48:17,2019-07-19 15:50:22,NULL,2019-07-19 15:50:22,4,"[8801056009731, 8801382134749, 8809423620039]","[5, 1, 2]",96000
4905,00004906,48111180,56140451,4,2019-07-05 10:28:22,2019-07-05 10:34:45,2019-07-05 10:34:45,2019-07-05 10:30:08,1,"[8801056064761, 8809068661169, 8809423620039, 8809382930255, 8809068661152]","[4, 3, 2, 1, 5]",123000
4906,00004907,48111180,84166398,2,2018-09-15 16:12:21,2018-09-15 16:14:17,NULL,2018-09-15 16:14:17,5,"[8801056051747, 8804342398984]","[4, 2]",17000
4907,00004908,48111180,89034567,1,2019-02-03 01:12:48,2019-02-03 01:12:48,NULL,NULL,5,"[8809423620039, 8804342398984, 8804342343434]","[4, 1, 5]",47000
4908,00004909,48111180,96820813,1,2019-05-14 09:58:21,2019-05-14 09:58:21,NULL,NULL,1,"[8809423620039, 8806002010427, 8803284605464, 8803284605464]","[5, 4, 2, 3]",73000
4909,00004910,48111180,44858354,4,2018-03-07 22:07:54,2018-03-07 22:11:55,2018-03-07 22:11:55,2018-03-07 22:10:42,5,"[8801056036775, 8809125064124, 8809382930231]","[4, 3, 5]",62000
4910,00004911,48111180,84166398,2,2018-03-16 23:51:59,2018-03-16 23:54:48,NULL,2018-03-16 23:54:48,5,"[8801056064761, 8809332391303]","[5, 4]",63000
4911,00004912,48111180,46239733,4,2019-01-16 01:46:14,2019-01-16 01:50:37,2019-01-16 01:50:37,2019-01-16 01:48:59,5,[8806430012819],[2],30000
4912,00004913,48111180,96820813,3,2020-02-02 13:15:02,2020-02-02 13:31:56,NULL,2020-02-02 13:16:17,2,"[8801056036775, 8809382930231, 8806002010427, 8804342343434]","[2, 5, 4, 1]",48000
4913,00004914,48111180,7770833,4,2019-08-10 01:50:32,2019-08-10 01:55:33,2019-08-10 01:55:33,2019-08-10 01:52:04,1,"[8803284605464, 8801043900027]","[2, 1]",29000
4914,00004915,57955617,56856462,4,2018-02-10 07:41:22,2018-02-10 07:47:18,2018-02-10 07:47:18,2018-02-10 07:43:01,3,"[8806430012819, 8801056001858, 8803284605464, 8807920310347]","[5, 1, 4, 2]",92000
4915,00004916,12617171,37194251,1,2020-09-13 13:46:44,2020-09-13 13:46:44,NULL,NULL,3,"[8803284605464, 8801056009731, 8804342343434]","[4, 2, 5]",37000
4916,00004917,12617171,42985112,3,2020-09-21 12:40:25,2020-09-21 12:46:13,NULL,2020-09-21 12:42:27,5,"[8801056001858, 8801382134749, 8804342343434, 8801097150010, 8801056001858]","[5, 4, 2, 3, 1]",89000
4917,00004918,12617171,78189817,2,2019-04-06 08:36:30,2019-04-06 08:38:16,NULL,2019-04-06 08:38:16,5,"[8801382134749, 8804342343434, 8801056036775, 8801056005672]","[3, 4, 2, 5]",79000
4918,00004919,12617171,60170980,3,2019-08-07 20:23:16,2019-08-07 20:37:59,NULL,2019-08-07 20:26:08,3,"[8806002010427, 8801094222406, 8809125064124, 8801097178021]","[1, 5, 3, 4]",104000
4919,00004920,12617171,52970367,2,2018-06-16 03:18:22,2018-06-16 03:21:05,NULL,2018-06-16 03:21:05,4,"[8809332391303, 8801056001858, 8801037018646, 8801056007163, 8802774006927]","[1, 3, 5, 4, 2]",126000
4920,00004921,12617171,21795031,4,2020-08-07 09:08:12,2020-08-07 09:14:51,2020-08-07 09:14:51,2020-08-07 09:10:00,3,"[8806430012819, 8801056064761, 8801037018646, 8801753100892]","[4, 3, 1, 2]",72000
4921,00004922,12617171,99388073,3,2020-09-14 12:00:55,2020-09-14 12:14:53,NULL,2020-09-14 12:02:12,4,[8804342343434],[4],3000
4922,00004923,12617171,56856462,4,2018-01-15 18:41:29,2018-01-15 18:46:10,2018-01-15 18:46:10,2018-01-15 18:43:11,3,[8801043900027],[5],16000
4923,00004924,12617171,1435584,4,2020-01-11 05:00:36,2020-01-11 05:05:03,2020-01-11 05:05:03,2020-01-11 05:01:58,2,"[8804342398984, 8809332391303, 8801094222406]","[4, 2, 1]",72000
4924,00004925,12617171,99388073,4,2018-06-08 14:22:21,2018-06-08 14:28:07,2018-06-08 14:28:07,2018-06-08 14:23:24,4,"[8801094222406, 8804342343434, 8801056051747]","[2, 4, 5]",50000
4925,00004926,12617171,98473237,4,2019-02-09 15:10:43,2019-02-09 15:15:23,2019-02-09 15:15:23,2019-02-09 15:13:21,4,"[8809068661169, 8806002010427, 8809332391303, 8801746672443]","[5, 2, 1, 3]",109000
4926,00004927,12617171,60170980,1,2019-04-21 16:13:13,2019-04-21 16:13:13,NULL,NULL,5,"[8801056064761, 8809332391303, 8801056009731, 8801382134749]","[4, 3, 5, 1]",119000
4927,00004928,12617171,14372105,1,2020-07-10 07:22:03,2020-07-10 07:22:03,NULL,NULL,1,[8809068661169],[3],28000
4928,00004929,12617171,84457962,3,2020-05-05 13:05:07,2020-05-05 13:13:50,NULL,2020-05-05 13:07:30,4,[8804342343434],[4],3000
4929,00004930,12617171,60170980,1,2019-01-18 05:34:20,2019-01-18 05:34:20,NULL,NULL,1,"[8809423620039, 8801043900027, 8801056036775, 880105665874, 8809125060850]","[4, 1, 5, 3, 2]",117000
4930,00004931,12617171,37194251,2,2018-06-13 17:24:33,2018-06-13 17:25:35,NULL,2018-06-13 17:25:35,3,"[8801094222406, 8801094222406]","[5, 1]",68000
4931,00004932,12617171,14729155,2,2018-05-17 20:05:45,2018-05-17 20:08:26,NULL,2018-05-17 20:08:26,4,"[8809382930231, 8809068661169, 8801056036775, 8801097250413]","[3, 5, 1, 2]",69000
4932,00004933,12617171,47033144,3,2019-01-05 12:28:18,2019-01-05 12:38:24,NULL,2019-01-05 12:30:08,1,"[8804342398984, 8801037018646]","[1, 5]",14000
4933,00004934,40432478,38968808,3,2020-06-04 09:58:36,2020-06-04 10:19:44,NULL,2020-06-04 10:00:26,3,"[8801094222406, 8801056001858]","[5, 3]",55000
4934,00004935,40432478,36237228,1,2019-04-19 10:00:57,2019-04-19 10:00:57,NULL,NULL,1,"[8801382134749, 8809125064124, 8801094222406, 8809023009593]","[2, 4, 1, 5]",129000
4935,00004936,40432478,96820813,1,2019-07-13 02:16:37,2019-07-13 02:16:37,NULL,NULL,3,"[8806430012819, 8803284605464, 8809382930231]","[4, 2, 5]",69000
4936,00004937,40432478,64577473,1,2018-02-15 19:27:35,2018-02-15 19:27:35,NULL,NULL,1,"[8806002010427, 8806430012819, 8801094222406, 8801382130802]","[4, 2, 1, 5]",96000
4937,00004938,40432478,47033144,3,2020-05-16 04:29:06,2020-05-16 04:36:11,NULL,2020-05-16 04:30:40,4,"[8806430012819, 8806002010427, 8801056009731, 8806002010465, 8801753100885]","[2, 5, 4, 3, 1]",113000
4938,00004939,40432478,76430125,2,2019-08-05 23:53:21,2019-08-05 23:54:53,NULL,2019-08-05 23:54:53,5,"[8801056051747, 8806430012819, 8806002010427, 8809023001269]","[2, 1, 5, 3]",78000
4939,00004940,40432478,64577473,3,2019-03-19 10:14:04,2019-03-19 10:20:06,NULL,2019-03-19 10:16:52,2,"[8809125064124, 8801037018646, 8801056064761, 8809191574671, 8801043650700]","[3, 5, 2, 4, 1]",105000
4940,00004941,34903610,34157209,1,2019-02-21 20:38:59,2019-02-21 20:38:59,NULL,NULL,4,[8804342398984],[3],4000
4941,00004942,34903610,49616996,1,2019-09-15 10:54:00,2019-09-15 10:54:00,NULL,NULL,4,"[8809332391303, 8809068661169, 8801056009731, 880105665874, 8802774001014]","[5, 4, 3, 1, 2]",129000
4942,00004943,34903610,1477966,4,2019-04-04 08:51:44,2019-04-04 08:58:04,2019-04-04 08:58:04,2019-04-04 08:53:39,1,[8801056001858],[2],21000
4943,00004944,34903610,66679999,2,2018-01-13 07:35:10,2018-01-13 07:36:29,NULL,2018-01-13 07:36:29,2,"[8803284605464, 8809332391303, 8804342398984, 8809068661077]","[2, 3, 1, 4]",71000
4944,00004945,34903610,46239733,1,2020-06-05 23:43:46,2020-06-05 23:43:46,NULL,NULL,1,[8804342343434],[5],3000
4945,00004946,34903610,34157209,3,2019-09-01 02:02:23,2019-09-01 02:18:45,NULL,2019-09-01 02:03:51,2,"[8809382930231, 8801056036775, 8801094222406]","[2, 5, 4]",72000
4946,00004947,34903610,67418250,3,2020-09-13 17:01:53,2020-09-13 17:06:33,NULL,2020-09-13 17:02:56,5,[8809125064124],[2],24000
4947,00004948,34903610,47033144,1,2019-02-07 17:44:54,2019-02-07 17:44:54,NULL,NULL,5,"[8801056036775, 8801056001858, 8804342343434, 8809397830014]","[3, 5, 1, 2]",39000
4948,00004949,34903610,34792150,1,2018-04-09 10:50:09,2018-04-09 10:50:09,NULL,NULL,3,"[8809125064124, 8801094222406]","[5, 1]",58000
4949,00004950,34903610,98446589,4,2020-01-02 16:23:34,2020-01-02 16:26:05,2020-01-02 16:26:05,2020-01-02 16:25:01,3,[8801382134749],[1],35000
4950,00004951,34903610,99208683,4,2020-07-19 16:32:05,2020-07-19 16:37:38,2020-07-19 16:37:38,2020-07-19 16:34:58,2,[8801056036775],[1],12000
4951,00004952,34903610,65410918,2,2018-07-17 09:27:17,2018-07-17 09:29:59,NULL,2018-07-17 09:29:59,2,"[8809332391303, 8801056036775, 8809423620039]","[1, 5, 4]",86000
4952,00004953,85752977,76430125,4,2018-05-18 15:57:55,2018-05-18 16:01:09,2018-05-18 16:01:09,2018-05-18 15:59:20,5,"[8801382134749, 8803284605464, 8804342343434, 8809023009333]","[3, 4, 2, 5]",55000
4953,00004954,85752977,84166398,3,2019-08-02 05:49:29,2019-08-02 05:59:32,NULL,2019-08-02 05:52:09,1,[8801056064761],[1],29000
4954,00004955,85752977,38968808,3,2020-03-15 07:05:39,2020-03-15 07:18:14,NULL,2020-03-15 07:08:04,3,"[8801056064761, 8809332391303, 8803284605464]","[5, 3, 2]",76000
4955,00004956,85752977,14729155,3,2019-02-18 22:02:19,2019-02-18 22:18:35,NULL,2019-02-18 22:03:59,5,"[8801056051747, 8801094222406, 8806430012819, 8801056001285]","[2, 1, 3, 5]",102000
4956,00004957,85752977,61657168,4,2020-08-11 19:13:15,2020-08-11 19:17:14,2020-08-11 19:17:14,2020-08-11 19:15:05,4,"[8806002010427, 8803284605464]","[2, 4]",20000
4957,00004958,85752977,60170980,1,2020-07-18 18:54:57,2020-07-18 18:54:57,NULL,NULL,3,"[8809382930231, 8801056001858, 8809068661169, 8809050511038, 8809191574664]","[4, 2, 5, 1, 3]",125000
4958,00004959,85752977,18377790,2,2018-02-03 13:00:09,2018-02-03 13:01:52,NULL,2018-02-03 13:01:52,1,"[8801056009731, 8809125064124]","[4, 3]",45000
4959,00004960,85752977,22176965,4,2018-09-15 12:33:30,2018-09-15 12:37:46,2018-09-15 12:37:46,2018-09-15 12:35:50,4,"[8809125064124, 8809068661169]","[1, 5]",52000
4960,00004961,85752977,34157209,4,2020-06-21 07:36:31,2020-06-21 07:42:18,2020-06-21 07:42:18,2020-06-21 07:39:28,2,"[8809423620039, 8801056064761, 8801056001858, 8802673003263]","[3, 4, 2, 1]",101000
4961,00004962,85752977,38968808,1,2018-03-10 21:27:06,2018-03-10 21:27:06,NULL,NULL,4,"[8806430012819, 8809332391303, 8801056036775]","[5, 4, 2]",76000
4962,00004963,85752977,67418250,2,2020-04-01 06:35:30,2020-04-01 06:37:42,NULL,2020-04-01 06:37:42,2,"[8801056064761, 8804342343434, 8801094222406, 8801056017644, 8801097130036]","[2, 1, 3, 5, 4]",95000
4963,00004964,85752977,56140451,4,2019-02-11 20:24:59,2019-02-11 20:28:40,2019-02-11 20:28:40,2019-02-11 20:27:05,3,"[8801043900027, 8809423620039]","[4, 1]",56000
4964,00004965,38382052,38968808,2,2018-02-16 19:37:58,2018-02-16 19:39:14,NULL,2018-02-16 19:39:14,3,"[8801037018646, 8801056064761]","[3, 1]",39000
4965,00004966,38382052,37194251,4,2020-02-20 14:43:14,2020-02-20 14:48:45,2020-02-20 14:48:45,2020-02-20 14:45:49,4,"[8806430012819, 8801094222406, 8809068661169, 8801056688127, 8801094222406]","[4, 2, 3, 1, 5]",142000
4966,00004967,38382052,92047329,1,2019-02-21 07:37:23,2019-02-21 07:37:23,NULL,NULL,2,[8801043900027],[2],16000
4967,00004968,38382052,98446589,1,2019-08-03 18:06:34,2019-08-03 18:06:34,NULL,NULL,2,"[8804342398984, 8809332391303]","[1, 2]",38000
4968,00004969,38382052,1435584,2,2019-05-10 07:28:54,2019-05-10 07:30:30,NULL,2019-05-10 07:30:30,4,"[8801056009731, 8809125064124, 8801043900027, 8809040935110]","[3, 1, 2, 4]",70000
4969,00004970,38382052,98473237,2,2018-07-06 16:59:32,2018-07-06 17:01:01,NULL,2018-07-06 17:01:01,4,"[8809332391303, 8809068661169]","[2, 1]",62000
4970,00004971,38382052,38968808,1,2018-07-01 09:46:14,2018-07-01 09:46:14,NULL,NULL,5,"[8801037018646, 8801056009731, 8801056064761, 8801056018160, 8809050511144]","[1, 4, 3, 2, 5]",87000
4971,00004972,38382052,74883731,2,2020-06-17 21:43:23,2020-06-17 21:44:29,NULL,2020-06-17 21:44:29,1,"[8803284605464, 8809125064124]","[2, 1]",37000
4972,00004973,38382052,36237228,1,2018-03-04 12:08:44,2018-03-04 12:08:44,NULL,NULL,2,"[8809423620039, 8806430012819, 8809125064124]","[2, 1, 5]",94000
4973,00004974,38382052,37194251,3,2018-02-05 13:20:47,2018-02-05 13:41:34,NULL,2018-02-05 13:22:49,5,[8801037018646],[4],10000
4974,00004975,38382052,99388073,4,2020-06-12 02:25:12,2020-06-12 02:32:29,2020-06-12 02:32:29,2020-06-12 02:28:00,2,"[8801382134749, 8804342343434, 8803284605464, 8809423620015]","[3, 4, 5, 2]",57000
4975,00004976,38382052,56856462,1,2019-06-03 18:03:40,2019-06-03 18:03:40,NULL,NULL,4,"[8801094222406, 8801094222406, 8809423620039]","[5, 2, 3]",108000
4976,00004977,38382052,28606144,1,2020-02-04 12:24:15,2020-02-04 12:24:15,NULL,NULL,1,"[8809382930231, 8801056064761, 8801056009731, 8807920310347]","[3, 1, 2, 5]",104000
4977,00004978,38382052,22176965,1,2020-05-11 16:35:29,2020-05-11 16:35:29,NULL,NULL,5,"[8806002010427, 8801056051747, 8801056036775, 8801056003364, 8801097850019]","[3, 5, 1, 4, 2]",64000
4978,00004979,38382052,64577473,3,2019-05-02 22:38:05,2019-05-02 22:43:55,NULL,2019-05-02 22:40:12,2,"[8809332391303, 8806430012819, 8809382930231, 8801094222406, 8809397830014]","[4, 2, 3, 1, 5]",127000
4979,00004980,38382052,49416586,1,2018-06-04 18:54:07,2018-06-04 18:54:07,NULL,NULL,5,"[8809125064124, 8806430012819, 8801037018646, 8805915530633]","[2, 1, 3, 5]",103000
4980,00004981,38382052,46239733,1,2020-03-01 18:57:59,2020-03-01 18:57:59,NULL,NULL,3,[8801056001858],[2],21000
4981,00004982,68444226,14372105,2,2019-04-09 06:50:15,2019-04-09 06:51:30,NULL,2019-04-09 06:51:30,3,"[8801056001858, 8801043900027]","[2, 4]",37000
4982,00004983,68444226,34157209,4,2020-01-01 06:47:48,2020-01-01 06:53:20,2020-01-01 06:53:20,2020-01-01 06:50:29,3,"[8801056036775, 8801043900027, 8801094222406, 8806020310530]","[3, 4, 1, 5]",69000
4983,00004984,68444226,84457962,4,2020-05-05 13:51:32,2020-05-05 13:53:54,2020-05-05 13:53:54,2020-05-05 13:52:43,1,"[8801056051747, 8801056064761]","[3, 2]",42000
4984,00004985,68444226,56856462,3,2019-09-13 07:33:22,2019-09-13 07:39:19,NULL,2019-09-13 07:36:03,4,"[8809332391303, 8809382930231]","[3, 4]",60000
4985,00004986,68444226,42985112,4,2018-06-17 20:43:30,2018-06-17 20:48:44,2018-06-17 20:48:44,2018-06-17 20:45:01,4,[8804342343434],[2],3000
4986,00004987,68444226,14729155,2,2019-05-19 06:01:19,2019-05-19 06:02:26,NULL,2019-05-19 06:02:26,4,[8801094222406],[2],34000
4987,00004988,68444226,99388073,3,2018-06-12 03:53:34,2018-06-12 04:02:39,NULL,2018-06-12 03:55:17,1,[8801056001858],[5],21000
4988,00004989,68444226,89034567,1,2020-02-11 02:45:44,2020-02-11 02:45:44,NULL,NULL,3,[8809382930231],[1],26000
4989,00004990,68444226,99699361,3,2018-03-17 15:25:06,2018-03-17 15:44:54,NULL,2018-03-17 15:26:24,5,"[8801382134749, 8801056051747]","[4, 2]",48000
4990,00004991,68444226,21795031,2,2018-06-11 14:54:30,2018-06-11 14:56:02,NULL,2018-06-11 14:56:02,5,"[8801056036775, 8801094222406, 8801094222406, 8801056154066]","[2, 3, 1, 5]",117000
4991,00004992,68444226,58832889,3,2018-03-10 20:58:18,2018-03-10 21:11:32,NULL,2018-03-10 20:59:27,1,"[8801043900027, 8803284605464, 8809423620039, 8801056042226, 8809423870014]","[1, 3, 5, 4, 2]",110000
4992,00004993,68444226,38968808,1,2020-04-01 01:54:04,2020-04-01 01:54:04,NULL,NULL,4,"[8804342343434, 8801056001858, 8806002010427]","[4, 3, 1]",31000
4993,00004994,68444226,84166398,2,2018-08-12 07:11:41,2018-08-12 07:13:42,NULL,2018-08-12 07:13:42,4,"[8801094222406, 8801037018646, 8801056051747, 8809068661176, 8801382132455]","[1, 3, 2, 4, 5]",96000
4994,00004995,68444226,61657168,3,2020-01-05 09:19:22,2020-01-05 09:35:07,NULL,2020-01-05 09:21:30,5,"[8801043900027, 8801094222406, 8801056036775]","[1, 2, 4]",62000
4995,00004996,68444226,21795031,4,2018-03-03 01:45:09,2018-03-03 01:49:26,2018-03-03 01:49:26,2018-03-03 01:47:10,1,"[8801043900027, 8801094222406, 8809382930231, 8801097850019]","[4, 3, 5, 2]",95000
4996,00004997,68444226,22176965,4,2018-09-13 08:47:15,2018-09-13 08:53:41,2018-09-13 08:53:41,2018-09-13 08:48:44,5,"[8803284605464, 8809332391303, 8809423620039]","[3, 5, 4]",87000
4997,00004998,68444226,21795031,1,2020-04-09 03:36:46,2020-04-09 03:36:46,NULL,NULL,1,[8801382134749],[1],35000
4998,00004999,68444226,59830938,3,2020-01-12 19:32:55,2020-01-12 19:50:57,NULL,2020-01-12 19:34:00,5,"[8804342343434, 8803284605464, 8806430012819, 8801382134824]","[3, 1, 2, 4]",61000
4999,00005000,68444226,47033144,4,2018-03-12 02:55:54,2018-03-12 03:02:09,2018-03-12 03:02:09,2018-03-12 02:57:24,2,[8809423620039],[2],40000
5000,00005001,68444226,58832889,4,2019-07-15 10:54:44,2019-07-15 11:00:09,2019-07-15 11:00:09,2019-07-15 10:57:21,1,"[8801094222406, 8804342343434, 8801056064761]","[2, 4, 3]",66000
5001,00005002,68444226,33463785,1,2020-05-13 15:43:01,2020-05-13 15:43:01,NULL,NULL,1,[8801056051747],[5],13000
5002,00005003,68444226,14372105,4,2020-06-01 01:33:18,2020-06-01 01:39:30,2020-06-01 01:39:30,2020-06-01 01:36:09,3,[8801056051747],[4],13000
5003,00005004,32050146,28606144,3,2018-04-17 21:39:45,2018-04-17 22:00:55,NULL,2018-04-17 21:41:24,4,"[8809382930231, 8804342398984, 8809423620039]","[5, 2, 3]",70000
5004,00005005,32050146,64577473,3,2019-02-12 03:30:54,2019-02-12 03:36:32,NULL,2019-02-12 03:32:34,4,"[8801056009731, 8803284605464, 8809382930231, 8801097250053, 8801056001858]","[2, 5, 1, 4, 3]",98000
5005,00005006,32050146,74883731,1,2020-08-03 07:50:18,2020-08-03 07:50:18,NULL,NULL,3,"[8803284605464, 8801056009731, 8809382930231, 8809424480021, 8806001084542]","[1, 3, 5, 2, 4]",97000
5006,00005007,32050146,54178025,4,2020-08-01 20:02:01,2020-08-01 20:09:02,2020-08-01 20:09:02,2020-08-01 20:04:36,5,"[8809382930231, 8803284605464, 8806430012819, 8801097250079, 8809221606204]","[5, 3, 4, 2, 1]",115000
5007,00005008,32050146,60170980,2,2019-08-14 13:40:20,2019-08-14 13:41:37,NULL,2019-08-14 13:41:37,3,[8804342343434],[5],3000
5008,00005009,32050146,33463785,1,2019-03-17 12:39:31,2019-03-17 12:39:31,NULL,NULL,5,"[8801043900027, 8804342398984, 8804342343434]","[2, 3, 4]",23000
5009,00005010,32050146,52970367,2,2018-03-05 15:03:53,2018-03-05 15:06:07,NULL,2018-03-05 15:06:07,2,"[8801056064761, 8801382134749]","[3, 5]",64000
5010,00005011,32050146,7770833,3,2020-03-21 13:58:27,2020-03-21 14:19:25,NULL,2020-03-21 14:00:01,5,"[8806002010427, 8801037018646, 8801056001858, 8802673003225, 8806002003931]","[5, 1, 2, 4, 3]",80000
5011,00005012,32050146,22176965,3,2019-05-18 12:41:24,2019-05-18 12:51:01,NULL,2019-05-18 12:43:09,1,"[8801094222406, 8801094222406, 8806430012819, 8806002000794, 8801097130012]","[2, 5, 4, 1, 3]",159000
5012,00005013,32050146,84166398,2,2018-06-01 02:40:22,2018-06-01 02:43:00,NULL,2018-06-01 02:43:00,4,"[8806430012819, 8809332391303, 8801056009731, 8806002010427]","[3, 1, 2, 5]",92000
5013,00005014,32050146,34792150,2,2019-09-18 18:44:21,2019-09-18 18:47:00,NULL,2019-09-18 18:47:00,3,"[8801094222406, 8801094222406]","[5, 4]",68000
5014,00005015,32050146,59830938,4,2019-04-01 16:01:48,2019-04-01 16:07:35,2019-04-01 16:07:35,2019-04-01 16:04:06,4,"[8809068661169, 8801056064761, 8801056009731]","[1, 2, 3]",78000
